"X","long","lat","Áö¹øÁÖ¼Ò","cluster"
22029,127.0933953,37.61623541,"Áß¶û±¸",3
22030,127.09319,37.61629987,"Áß¶û±¸",3
22031,127.0931882,37.61627201,"Áß¶û±¸",3
22032,127.0929557,37.61593184,"Áß¶û±¸",3
22033,127.0912676,37.61350675,"Áß¶û±¸",3
22034,127.0914382,37.61343249,"Áß¶û±¸",3
22035,127.0947031,37.61044232,"Áß¶û±¸",3
22036,127.0933087,37.60889655,"Áß¶û±¸",3
22037,127.0934148,37.60917436,"Áß¶û±¸",3
22038,127.093521,37.60931312,"Áß¶û±¸",3
22039,127.0944311,37.60977479,"Áß¶û±¸",3
22040,127.0944844,37.60981899,"Áß¶û±¸",3
22041,127.0945694,37.60992433,"Áß¶û±¸",3
22042,127.0946205,37.61002833,"Áß¶û±¸",3
22043,127.0942902,37.60969533,"Áß¶û±¸",3
22044,127.0944311,37.60977479,"Áß¶û±¸",3
22045,127.0931816,37.60852362,"Áß¶û±¸",3
22046,127.0936609,37.60939938,"Áß¶û±¸",3
22047,127.0937307,37.60943562,"Áß¶û±¸",3
22048,127.0930215,37.6075642,"Áß¶û±¸",3
22049,127.0930169,37.60791988,"Áß¶û±¸",3
22050,127.0930387,37.60806863,"Áß¶û±¸",3
22051,127.0929947,37.60740091,"Áß¶û±¸",3
22052,127.0930194,37.60750644,"Áß¶û±¸",3
22053,127.0930637,37.60815179,"Áß¶û±¸",3
22054,127.0926609,37.60600978,"Áß¶û±¸",3
22055,127.0920751,37.60662414,"Áß¶û±¸",3
22056,127.0920751,37.60662414,"Áß¶û±¸",3
22057,127.0926937,37.60709303,"Áß¶û±¸",3
22058,127.0929034,37.60726485,"Áß¶û±¸",3
22059,127.0950077,37.60679255,"Áß¶û±¸",3
22060,127.0949761,37.60686809,"Áß¶û±¸",3
22061,127.0950077,37.60679255,"Áß¶û±¸",3
22062,127.0950492,37.60670057,"Áß¶û±¸",3
22063,127.0959416,37.61018715,"Áß¶û±¸",3
22064,127.095971,37.61035066,"Áß¶û±¸",3
22065,127.0960035,37.61054428,"Áß¶û±¸",3
22066,127.0960035,37.61054428,"Áß¶û±¸",3
