"X","long","lat","瘤锅林家","cluster"
14945,127.0546469,37.56511877,"己悼备",1
14883,127.0546859,37.5501804,"己悼备",1
14856,127.0548382,37.55270656,"己悼备",1
14715,127.0550104,37.534262,"己悼备",2
14716,127.0550104,37.534262,"己悼备",2
14717,127.0550104,37.534262,"己悼备",2
14974,127.0550739,37.56481496,"己悼备",1
14670,127.055094,37.54470497,"己悼备",1
14838,127.0551001,37.5504658,"己悼备",1
14674,127.0551566,37.54468647,"己悼备",1
14662,127.0552171,37.54466861,"己悼备",1
14718,127.0553,37.53488026,"己悼备",2
14990,127.0554993,37.5644926,"己悼备",1
14949,127.0555453,37.56445537,"己悼备",1
14852,127.0555811,37.55243551,"己悼备",1
15063,127.0555914,37.56441814,"己悼备",1
14854,127.0556308,37.55234121,"己悼备",1
14855,127.0556308,37.55234121,"己悼备",1
14860,127.0557683,37.55200171,"己悼备",1
14634,127.0558219,37.53403496,"己悼备",2
14859,127.0559367,37.55189856,"己悼备",1
14700,127.0559542,37.54941836,"己悼备",1
14702,127.0561528,37.54932789,"己悼备",1
14839,127.0561901,37.55016188,"己悼备",1
14985,127.0561984,37.56396289,"己悼备",1
14983,127.0562936,37.56388682,"己悼备",1
14671,127.0563894,37.54431761,"己悼备",1
14857,127.0564252,37.55177298,"己悼备",1
14858,127.0564252,37.55177298,"己悼备",1
14984,127.056432,37.56379691,"己悼备",1
14673,127.0564451,37.54430017,"己悼备",1
14665,127.0565039,37.54428174,"己悼备",1
14631,127.0566817,37.53372158,"己悼备",2
14635,127.0566817,37.53372158,"己悼备",2
14882,127.0567344,37.54934285,"己悼备",1
14656,127.0569638,37.54414396,"己悼备",1
14703,127.0569878,37.54903377,"己悼备",1
14701,127.0570399,37.54442648,"己悼备",1
14668,127.057092,37.54410721,"己悼备",1
14695,127.0571815,37.54438212,"己悼备",1
14658,127.0572279,37.54406827,"己悼备",1
14689,127.0573189,37.54433907,"己悼备",1
14721,127.0573277,37.53062872,"己悼备",2
14835,127.057337,37.54982683,"己悼备",1
14636,127.0573662,37.53337985,"己悼备",2
14853,127.0575775,37.55150941,"己悼备",1
14663,127.0577084,37.54392283,"己悼备",1
15007,127.0577562,37.5628232,"己悼备",1
14679,127.0578275,37.54418753,"己悼备",1
15014,127.0579083,37.56270671,"己悼备",1
15005,127.0580618,37.56260114,"己悼备",1
14630,127.0580677,37.53193574,"己悼备",2
14834,127.0581033,37.54958796,"己悼备",1
15009,127.0581204,37.56256145,"己悼备",1
14655,127.0581381,37.54869608,"己悼备",1
14629,127.0581726,37.53215977,"己悼备",2
14632,127.0582813,37.53289179,"己悼备",2
14637,127.0582813,37.53289179,"己悼备",2
15010,127.0584447,37.562381,"己悼备",1
14642,127.0584449,37.53278845,"己悼备",2
14653,127.0584504,37.54858964,"己悼备",1
14633,127.0585126,37.53277914,"己悼备",2
14639,127.0585126,37.53277914,"己悼备",2
14638,127.0586957,37.5330421,"己悼备",2
14640,127.0586957,37.5330421,"己悼备",2
14641,127.0586957,37.5330421,"己悼备",2
15011,127.0587177,37.56225992,"己悼备",1
14836,127.0589034,37.54933086,"己悼备",1
14861,127.0589478,37.55114615,"己悼备",1
14862,127.0589478,37.55114615,"己悼备",1
14659,127.0589617,37.54355711,"己悼备",1
14881,127.0590854,37.54867594,"己悼备",1
14677,127.0591017,37.54381257,"己悼备",1
15012,127.0591499,37.56210275,"己悼备",1
14643,127.0591532,37.53394534,"己悼备",2
14646,127.0591532,37.53394534,"己悼备",2
14644,127.0592481,37.53413311,"己悼备",2
14645,127.0592481,37.53413311,"己悼备",2
