"","long","lat","id"
"161",127.050479703871,38.5179745553818,358
"162",127.052465902591,38.5192351425585,359
"163",127.055913491601,38.5206391765152,360
"164",127.057007115576,38.5199295325173,361
"165",127.060754966047,38.5236417436606,363
"166",127.059905067918,38.5292052119922,364
"167",127.057848637885,38.5295612542587,365
"168",127.065196966164,38.5601729017838,366
"169",127.066643702145,38.5585403043587,367
"170",127.06275952882,38.5570593680251,368
"171",127.061667854897,38.5530683298708,369
"172",127.063614158527,38.5481007673997,371
"173",127.063438180882,38.546312303778,372
"174",127.0602794896,38.5462590061687,373
"175",127.054598392243,38.5470267742298,374
"176",127.04867519438,38.5462788206845,375
"177",127.044577336618,38.545185690587,376
"178",127.041234822213,38.5426018318787,377
"179",127.038828727046,38.540051814616,379
"180",127.03739159841,38.5385619599686,380
"181",127.035754954615,38.5371550532221,381
"182",127.032415086589,38.5363549964064,382
"183",127.029044536486,38.536117103857,383
"184",127.025014352785,38.5358080824818,384
"185",127.000539631881,38.4768496065871,385
"186",127.006356933255,38.4749990398412,387
"187",127.008517290134,38.472703030109,388
"188",127.002631616239,38.4721500615694,389
"189",127.024533612237,38.5355874259139,390
"190",127.029669683654,38.5359367403327,391
"191",127.032683428235,38.5361422810566,392
"192",127.035843178951,38.5369279614157,393
"193",127.03782412309,38.5385987687346,394
"194",127.038955945146,38.5398202029237,395
"195",127.039936250091,38.540823631449,396
"196",127.041550275367,38.5425089142388,397
"197",127.044787186544,38.5450036021165,398
"198",127.049221248319,38.5461542533588,399
"199",127.054436372529,38.5467141867252,400
"200",127.009012751661,38.5120517210854,307
"201",127.060628964427,38.5238391340791,315
"202",127.046360347361,38.5148901914366,323
"203",127.029967621031,38.4825948246865,331
"204",127.025350132868,38.4661355427258,338
"205",127.03429807189,38.503458288568,346
"206",127.043320008239,38.5148363887708,354
"207",127.059530356277,38.5213113734644,362
"208",127.062388633469,38.5506099188209,370
"209",127.03997321352,38.5412633330968,378
"210",127.003311513241,38.4769138980753,386
"211",127.05993844589,38.5459330041442,401
"212",127.064708952095,38.5470369387991,402
"213",127.063666581622,38.5489909685182,403
"214",127.062535337565,38.5517478466776,404
"215",127.064155743,38.557174337021,406
"216",127.066924564523,38.5587584419577,407
"217",126.999506822887,38.5185693105927,408
"218",127.002839722907,38.5178637639349,409
"219",127.006326003421,38.514498230396,410
"220",127.005122739888,38.5113617579073,411
"221",127.00430723431,38.5092245082607,412
"222",127.00006074941,38.5096050938104,414
"223",126.994705222722,38.5116969388124,415
"224",126.976173002506,38.5114044934948,416
"225",126.972662141062,38.5097412977765,417
"226",126.969187197697,38.5075824392733,418
"227",126.965620308345,38.5062974510462,419
"228",126.963080821389,38.5053460783163,420
"229",126.9607368383,38.5034774511508,421
"230",126.961229950015,38.499108444455,423
"231",126.963190785553,38.4965690296329,424
"232",126.963508678106,38.4937137118811,425
"233",126.966716880251,38.4931623217994,426
"234",126.972171338552,38.4888279101421,427
"235",126.970683231258,38.4860892588103,428
"236",126.970689755307,38.4813019895328,430
"237",126.971850022754,38.4778431479799,431
"238",126.978482698139,38.4765533534075,432
"239",126.982505105588,38.4755871924206,433
"240",126.982612215497,38.4734625352172,434
"241",126.979940512574,38.4713768059711,435
"242",126.977037145987,38.4733831831168,436
"243",126.97102898966,38.4814894900073,438
"244",126.970255309619,38.4840671991487,439
"245",126.970795636956,38.4859424137709,440
"246",126.972118501309,38.4891045165865,441
"247",126.966782167516,38.4933110151696,442
"248",126.964707910951,38.4937618297261,443
"249",126.961744769815,38.4991230289288,445
"250",126.9587329499,38.500591617084,446
"251",126.958422821038,38.5015276927139,447
"252",126.960952539226,38.5032432495361,448
"253",126.964371943034,38.5054789356513,449
"254",126.967224360541,38.5067538448585,450
"255",126.969626286336,38.5074920717427,451
"256",126.972458107802,38.5091650126867,452
"257",126.978098487931,38.5119419242727,454
"258",126.993952923166,38.5116545488369,455
"259",126.999100934304,38.509762089559,456
"260",127.004761586197,38.5094970995045,457
"261",127.005303263284,38.5113920127035,458
"262",127.006531380766,38.5144848670849,459
"263",126.999771765581,38.5186449999279,461
"264",127.051008045844,38.5281908893513,462
"265",127.051002493811,38.5241924244714,463
"266",127.054135932363,38.5209211429755,464
"267",127.014525935537,38.4915866123317,465
"268",126.984751462306,38.4713138245145,466
"269",126.976273698124,38.4736344240264,467
"270",126.975846027787,38.463739895413,469
"271",126.972517242628,38.4564568555199,470
"272",126.973696926762,38.4594643187031,471
"273",126.98271655936,38.4684959614282,472
"274",126.986321781541,38.4709391855505,473
"275",127.02276611705,38.4808113620352,474
"276",127.021378331972,38.4833752197867,475
"277",127.014898554377,38.4916676601003,477
"278",127.054512077776,38.5209178331914,478
"279",127.050757889139,38.5247990473007,479
"280",127.052202732595,38.5272339105648,480
"281",127.007028699168,38.5466203106083,481
"282",126.967942968264,38.4221849630735,127
"283",126.990995092355,38.4305904601459,136
"284",126.977333577478,38.419799346137,144
"285",126.972781956509,38.4564614311036,152
"286",127.006457092679,38.4670517654184,160
"287",127.002305273037,38.4820958499326,169
"288",127.036263543008,38.5127573730598,177
"289",127.062455635896,38.5325566543675,184
"290",127.072036051617,38.5459306906126,192
"291",127.013132267481,38.5630804810106,199
"292",127.015193478968,38.5584321467707,201
"293",127.019179974675,38.5581846768181,202
"294",127.02342591872,38.5583235589688,203
"295",127.024573484785,38.5583773891478,204
"296",127.032153177442,38.5587729125077,206
"297",127.035349198247,38.5589756216212,207
"298",127.03814190099,38.5581340776072,208
"299",127.038650019132,38.555532616106,209
"300",127.035202425684,38.5497904912542,210
"301",127.03305975856,38.5462662524609,211
"302",127.029404938946,38.5422152562118,212
"303",127.024417280558,38.5376328087822,214
"304",127.024572484304,38.5318390844622,215
"305",127.026981493335,38.5258439277461,216
"306",127.02907732716,38.5206885655791,217
"307",127.030305499716,38.5147368618702,218
"308",127.031525761696,38.5068578060379,219
"309",127.033455926205,38.5024079085948,220
"310",127.03612547304,38.4957808212115,222
"311",127.035244176261,38.4895395389304,223
"312",127.032003934462,38.4861119801883,224
"313",127.029366201263,38.4835879341966,225
"314",127.025339180635,38.4806829975808,226
"315",127.023063696039,38.4769053678075,227
"316",127.019916773707,38.4752200817172,228
"317",127.004366927403,38.4721707316703,230
"318",127.000491714222,38.4720807076514,231
"319",126.995565476132,38.4716445180988,232
"320",126.98980945897,38.4714711576635,233
"321",126.986189900398,38.4713356258048,234
"322",126.981196069354,38.4713376335393,235
"323",126.975536398594,38.471341777882,236
"324",126.970890311142,38.4709997675959,237
"325",126.96800190861,38.4643900456926,239
"326",126.974574907588,38.4641838422814,240
"327",126.977083122619,38.4693401799956,241
"328",126.981439943137,38.471039826105,242
"329",126.985255852438,38.470947164831,243
"330",126.990747064888,38.4710765726501,244
"331",126.999973640932,38.4716400972577,246
"332",127.003613869534,38.4717779054636,247
"333",127.013976667668,38.4732476369362,248
"334",127.018681014835,38.474702174115,249
"335",127.025880264846,38.4807540635332,250
"336",127.030377196369,38.4833786375185,251
"337",127.032695393374,38.4865235691,252
"338",127.036620569407,38.4953724920463,254
"339",127.035219244515,38.4995726990764,255
"340",127.034209095378,38.5020193459602,256
"341",127.031980948465,38.5067198195124,257
"342",127.03058955579,38.5138690857929,258
"343",127.029612591928,38.5198117116301,259
"344",127.027473272873,38.5250842352881,260
"345",127.025546439435,38.5384624269548,262
"346",127.02902267032,38.5416476944803,263
"347",127.032580720151,38.5449670927275,264
"348",127.034648675238,38.5483291756495,265
"349",127.037853783496,38.5536037544395,266
"350",127.038699112392,38.5550775797111,267
"351",127.03805827432,38.558411630503,268
"352",127.031711459455,38.5589730597619,270
"353",127.028894145204,38.5587962857483,271
"354",127.025413245507,38.5586287434126,272
"355",127.022573234355,38.5585037704178,273
"356",127.019173324997,38.5584207963739,274
"357",127.014946231295,38.5587048031595,275
"358",127.014171684467,38.5598797526344,276
"359",127.012815530471,38.5635701407803,278
"360",127.006578984349,38.521195556607,279
"361",127.006419012702,38.5200326150777,280
"362",127.007804624783,38.5176752224219,281
"363",127.008906731134,38.5170948710263,282
"364",127.008524275346,38.5125446300044,283
"365",127.009943605374,38.509440419878,284
"366",127.013567410443,38.5034751380134,286
"367",127.013950043951,38.5016072275608,287
"368",127.015200228895,38.4978208770011,288
"369",127.016442346474,38.4943723951793,289
"370",127.016923105302,38.4924198500389,290
"371",127.017474117195,38.4892191594083,291
"372",127.019156460797,38.4868275195084,292
"373",127.022135590716,38.4814278243429,294
"374",127.01803798775,38.4747058877138,295
"375",127.015998966668,38.4751567056044,296
"376",126.94589123121,38.4355251142832,1
"377",126.948688043784,38.4349460914694,2
"378",126.949946083614,38.4346844293788,3
"379",126.950340954117,38.4351927924971,4
"380",126.953437914556,38.4363176772327,5
"381",126.954512269463,38.4366614006534,6
"382",126.957458234479,38.4376032074942,7
"383",126.959030936472,38.4380497966126,8
"384",126.960227226249,38.4376014771559,9
"385",126.96155500054,38.4354547094768,10
"386",126.963388926442,38.4335288382967,11
"387",126.966335019647,38.4292352241468,12
"388",126.96555368501,38.4294386951882,13
"389",126.963978083077,38.4282308085262,14
"390",126.963486520258,38.4262690490562,15
"391",126.959195398283,38.4246979976175,16
"392",126.955780539251,38.4271539400777,17
"393",126.954505801069,38.4287149877437,18
"394",126.95404262913,38.4311494625206,19
"395",126.952507660447,38.4310947838984,20
"396",126.948885746722,38.4336852401128,21
"397",126.949927074789,38.4339960071738,22
"398",126.952927958714,38.4330304223061,23
"399",126.953784014451,38.4307258645877,24
"400",126.954116214669,38.4289157680182,25
"401",126.955621414493,38.4270079062989,26
"402",126.959281460821,38.4244250093542,27
"403",126.962734575783,38.4250686064565,28
"404",126.965787240101,38.4282716866537,29
"405",126.967276953587,38.4310124365638,30
"406",126.963515971491,38.4337487300724,31
"407",126.961753140999,38.4355484830882,32
"408",126.960879436617,38.4369574479553,33
"409",126.958914017128,38.4381650874216,34
"410",126.957761721311,38.4377871309196,35
"411",126.954387306869,38.4368082264262,36
"412",126.953230469476,38.4364554593861,37
"413",126.950585912833,38.4354785271643,38
"414",126.94976848607,38.4347248965573,39
"415",126.947600414704,38.4355925620026,40
"416",126.990315206564,38.4521157080627,41
"417",126.980596731496,38.4532596446703,42
"418",126.980073764102,38.4554627286749,43
"419",126.983780599739,38.4562427086423,44
"420",126.987347275971,38.4595977671865,45
"421",126.992390478292,38.461849033233,46
"422",126.994854383602,38.4622005759389,47
"423",126.999965622539,38.46335764145,48
"424",127.002624341296,38.4611518304532,49
"425",127.005452518656,38.4591117534083,50
"426",127.000959092688,38.452663039185,51
"427",126.998807168416,38.4516763902817,52
"428",126.97984547229,38.4567144780939,53
"429",126.975784994267,38.4543193820417,54
"430",126.97341848693,38.4549919555259,55
"431",126.972898893456,38.4563190891295,56
"432",126.978196692933,38.4594693688783,57
"433",126.982453995611,38.4594331446156,58
"434",126.986948424123,38.4407837219119,59
"435",126.986290056097,38.4386859897204,60
"436",126.989780206334,38.4350415790764,61
"437",126.993069178616,38.4352553651471,62
"438",126.997160069141,38.4355195438101,63
"439",127.000611770769,38.4376857166776,64
"440",127.002133290317,38.4418530831639,65
"441",127.005890559489,38.4484757063695,66
"442",127.007814661122,38.4512454243118,67
"443",127.009413441825,38.4538286289289,68
"444",127.009806966487,38.4573859502412,69
"445",126.976427490507,38.4575454226479,70
"446",126.975909287737,38.4595905678988,71
"447",126.979811766459,38.4621683080847,72
"448",126.98505719579,38.46163117018,73
"449",127.004015763665,38.464299169677,74
"450",127.009557053367,38.4653026204721,75
"451",127.015283613028,38.4637431902926,77
"452",127.013193741327,38.4602347461608,78
"453",127.011285157841,38.4569587190017,79
"454",127.0709296734,38.5391030492335,80
"455",127.069794455013,38.5403158693451,81
"456",127.067220018215,38.5415590101999,82
"457",127.066140322943,38.5439464835557,83
"458",127.065749208649,38.5465903478671,84
"459",127.07074829555,38.5478308688776,86
"460",127.072297372164,38.5445041847375,87
"461",127.073088409184,38.5427655952826,88
"462",127.07373867772,38.5413992051642,89
"463",127.07534155467,38.5393384127541,90
"464",127.070354184065,38.5378268678488,91
"465",127.067640662675,38.5362246161293,92
"466",127.062348138955,38.5329432617844,94
"467",127.055963512648,38.5289575733538,95
"468",127.053248208086,38.5271630669982,96
"469",127.048582457105,38.5243871838233,97
"470",127.045877351006,38.5218392199446,98
"471",127.044806182816,38.5201456758112,99
"472",126.942211699161,38.492827515998,850
"473",126.94599603256,38.4931951528356,851
"474",126.948590101839,38.4970825322202,852
"475",126.952088433269,38.4968596519577,853
"476",126.956051702565,38.4975478019143,854
"477",127.002944220282,38.5083611539201,855
"478",127.007718972212,38.5068292164405,856
"479",127.0077523803,38.5071132021573,857
"480",126.95820829481,38.5017078242023,858
"481",126.955718358511,38.4978853703265,859
"482",126.951537018967,38.4967350850142,860
"483",126.948066462612,38.4966173570541,861
"484",126.946401442798,38.4937963359793,862
"485",126.94255652607,38.4931655780469,863
"486",126.937972185683,38.4911944560269,864
"487",126.934296831717,38.4884037119015,865
"488",126.935178374602,38.4820752346952,866
"489",126.935044181278,38.4795918747647,867
"490",126.934332015952,38.476158478631,868
"491",126.934403234054,38.4734535688871,869
"492",126.930908097692,38.469055338182,870
"493",126.929359254743,38.4671459863809,871
"494",126.926639826282,38.4634986654856,872
"495",126.927569147414,38.4590363261068,873
"496",126.933949803737,38.4566144718009,874
"497",126.936097744747,38.4547865239231,875
"498",126.936536068945,38.452804441893,876
"499",126.937927066607,38.4502344872085,877
"500",126.940255187954,38.4490841482189,878
"501",126.942812376139,38.4479546057735,879
"502",126.945906934778,38.4467315389892,880
"503",126.948690946301,38.4454100412213,881
"504",126.952364125916,38.4438257350815,882
"505",126.956516229561,38.4419699612371,883
"506",126.958036948473,38.4412779220018,884
"507",127.002018602267,38.4791061798663,787
"508",127.013301919886,38.5520331108635,795
"509",127.038814915587,38.4865730643936,803
"510",127.033854447071,38.4547386859403,811
"511",127.012413112172,38.438921311549,818
"512",126.985150687555,38.4360322472391,826
"513",126.94472279774,38.4474554372209,834
"514",126.929294323921,38.46667639684,842
"515",126.964208702294,38.4392731655689,886
"516",126.966675526898,38.438558612893,887
"517",126.977054905812,38.4354119106053,888
"518",126.985122111129,38.4357366929402,889
"519",127.003217120966,38.4421531045698,890
"520",127.005800224045,38.436469153836,891
"521",127.008808391182,38.4347335295089,892
"522",127.011443213506,38.4418822754556,894
"523",127.015032098172,38.4445985470717,895
"524",127.017046592544,38.4458336196356,896
"525",127.020139577677,38.4479451986013,897
"526",127.022140479497,38.4490630517551,898
"527",127.02739393996,38.4488655055954,899
"528",127.030814904711,38.4505973855698,900
"529",127.034886488353,38.4562692699634,902
"530",127.03466891639,38.4589842119351,903
"531",127.036762954216,38.4641844369838,904
"532",127.037367636045,38.4678010648161,905
"533",127.038176007891,38.4706580359341,906
"534",127.038849478141,38.4761992728432,907
"535",127.038894906368,38.4775571469712,908
"536",127.039119963032,38.4865069592127,910
"537",127.038359643697,38.4885788670392,911
"538",127.037218791968,38.4903741997317,912
"539",127.027004873127,38.5055389021182,913
"540",127.023999668506,38.5029887003506,914
"541",127.018359474381,38.5039628531775,915
"542",127.036366615966,38.5352662794345,917
"543",127.039634863331,38.5330720865704,918
"544",127.040483335035,38.532351860698,919
"545",127.044004741221,38.5299934670682,920
"546",127.04872953469,38.5264811451028,921
"547",127.058001426029,38.5169736245349,922
"548",127.059962186138,38.5150921537453,923
"549",127.056908770249,38.5115606847579,925
"550",127.053257112282,38.5096747186736,926
"551",127.049761661769,38.5078669542918,927
"552",127.047025566811,38.5064639390303,928
"553",127.042737818914,38.5038862115176,929
"554",127.030652858402,38.4873404734597,930
"555",127.025790906683,38.4873443477208,931
"556",127.020330328449,38.4866272834051,933
"557",127.005875594911,38.4899717896686,934
"558",127.004089505255,38.4917036823078,935
"559",127.002819267841,38.4932490121537,936
"560",127.00155009941,38.4942482978963,937
"561",126.997797533586,38.494052763211,938
"562",126.995893116569,38.4947203881433,939
"563",126.991685747524,38.4956407829398,941
"564",126.991240391444,38.4955770262808,942
"565",126.992986600583,38.4953753040065,943
"566",126.995781911915,38.4945699074843,944
"567",126.998774373522,38.4938905884271,945
"568",127.000655811673,38.49419333934,946
"569",127.002869689643,38.4927624436127,947
"570",127.003692829818,38.4917226154498,948
"571",127.005043274402,38.4901394233547,949
"572",127.012406174617,38.4920581072814,950
"573",127.020505679672,38.4864398369164,951
"574",127.022211696277,38.4870225044827,952
"575",127.026399552916,38.4870558716572,953
"576",127.030903862188,38.4872052467874,954
"577",127.04208689563,38.502586233889,955
"578",127.043367402596,38.5039778858678,956
"579",127.045439095266,38.5052349598685,957
"580",127.050322352482,38.5077585919331,958
"581",127.053262371215,38.5093577267894,959
"582",127.057028753275,38.5112775757021,960
"583",127.059113515163,38.5122930449715,961
"584",127.060480446796,38.5149477267137,962
"585",127.058230928113,38.5171302843731,963
"586",127.055585382813,38.5205312101698,964
"587",127.047815741086,38.527988938172,965
"588",127.044928214599,38.529625900311,966
"589",127.041602305753,38.5320838249331,967
"590",127.039722176829,38.5334517779519,968
"591",127.037574589604,38.5352631951942,969
"592",127.035737135462,38.5355917230122,970
"593",127.023876159119,38.5039843821885,971
"594",127.026544004937,38.5058228422955,972
"595",127.029746834321,38.5087964181205,973
"596",127.029656916582,38.5093029899203,974
"597",127.026126646011,38.5059472760427,975
"598",127.023379687297,38.5041250483735,976
"599",127.019820221088,38.5035328084425,977
"600",127.000806928489,38.5186636830014,978
"601",127.007172303898,38.5137449086522,979
"602",127.011398225526,38.5055682640408,980
"603",127.024617848251,38.5031853122596,981
"604",127.011476259102,38.5058388022527,982
"605",127.007368393201,38.5136448823194,983
"606",127.013806949781,38.5329022783966,984
"607",126.962032239484,38.4397849458682,885
"608",127.01282893128,38.4386824856498,893
"609",127.03391730678,38.4543764472671,901
"610",127.039138920747,38.4815442039664,909
"611",127.015302578737,38.5046733121541,916
"612",127.059697835171,38.5130162903785,924
"613",127.022647401683,38.4872440821175,932
"614",126.993562133067,38.4956997151247,940
"615",127.013164056398,38.5301875182132,985
"616",127.01254042135,38.525748152661,986
"617",127.01289976204,38.521145586993,988
"618",127.01522800281,38.5208272373418,989
"619",127.01547180077,38.5184430490047,990
"620",127.016895959083,38.5171525614316,991
"621",127.018780341952,38.517339689339,992
"622",127.02162518435,38.5153550973137,993
"623",127.030604964721,38.5150539534042,994
"624",127.028905459509,38.5182395655685,995
"625",127.022106069251,38.5202665992779,997
"626",127.021916502777,38.5153955947827,998
"627",127.019065917719,38.5173225252057,999
"628",127.016647117605,38.5173328044371,1000
"629",127.015641647636,38.5189548181228,1001
"630",127.015439024014,38.520744313651,1002
"631",127.012957507854,38.5212895337914,1003
"632",127.012659862613,38.5258943272142,1005
"633",127.013267284489,38.5301271342543,1006
"634",127.013997320034,38.5326049081176,1007
"635",127.01730812702,38.5477311219697,1008
"636",127.019671266242,38.5460620326772,1009
"637",127.022152445517,38.5443153738688,1010
"638",127.026344526331,38.5413855406467,1011
"639",127.025373275366,38.5386670058002,1012
"640",127.023006250556,38.5413336651431,1014
"641",127.023390562107,38.5448179130566,1015
"642",127.026001860072,38.5479475689781,1016
"643",127.028135696399,38.5505291027773,1017
"644",127.028780419873,38.5527440457266,1018
"645",127.02833937658,38.5575151489188,1019
"646",127.028252042405,38.5601407894436,1020
"647",127.031775185684,38.5629556297154,1022
"648",127.034762593377,38.5633043813472,1023
"649",127.037464264368,38.5636270212625,1024
"650",127.041002402046,38.5636447552155,1025
"651",127.047419161135,38.5624700832608,1026
"652",127.04930858463,38.5614700523286,1027
"653",127.050201042729,38.5576438756565,1029
"654",127.050698919176,38.5557866153073,1030
"655",127.050192141992,38.5547443370255,1031
"656",127.051346151898,38.5542311471325,1032
"657",127.052031059585,38.5524549006049,1033
"658",127.052677722967,38.5501993117876,1034
"659",127.05343127035,38.548238313856,1035
"660",127.008043032833,38.5471833972548,482
"661",127.009107849995,38.5477464711425,483
"662",127.013843301276,38.548954296299,484
"663",127.015720939812,38.5460067623123,485
"664",127.016784538258,38.5428713165371,486
"665",127.017327477141,38.5374826960708,487
"666",127.017687507097,38.5343142658889,488
"667",127.017986614224,38.5308329171649,489
"668",127.018451170427,38.5262690719331,490
"669",127.019366304282,38.5240475979244,491
"670",127.020503325923,38.5226195133784,492
"671",127.02157352949,38.5190628991082,493
"672",127.022385886928,38.5164344059365,494
"673",127.022313564196,38.5125067676059,495
"674",127.023579593976,38.5088131383067,496
"675",126.998117003987,38.465751715641,497
"676",126.996514926902,38.4628953456095,498
"677",126.991626048553,38.4621940829855,499
"678",126.984298485751,38.4618707520886,500
"679",127.061907457448,38.5541566573155,405
"680",127.002407626444,38.5088631294034,413
"681",126.957673502165,38.5005470834845,422
"682",126.96989527073,38.4842419098425,429
"683",126.971937975402,38.4786478009519,437
"684",126.963529038235,38.4965330884411,444
"685",126.976361116811,38.5112229456177,453
"686",127.003908098284,38.5176827239589,460
"687",126.976547429292,38.4671892618953,468
"688",127.020238289208,38.4854649547355,476
"689",126.977488556279,38.4592448789838,501
"690",126.9734110121,38.4597486137702,502
"691",126.972423057896,38.4563651520985,503
"692",127.023834160743,38.5087851573875,505
"693",127.02274571069,38.5118615429839,506
"694",127.022591899906,38.5150710894631,507
"695",127.021725063546,38.5195079926846,508
"696",127.021052460613,38.5217066585595,509
"697",127.019325920251,38.5243813689288,510
"698",127.018714985061,38.5262762376299,511
"699",127.017925519396,38.5342278021239,513
"700",127.017573452154,38.5377837547652,514
