"long","lat","order","piece","id","group"
127.087233043,37.562655275,1,"1","551","551.1"
127.087225753,37.562690696,2,"1","551","551.1"
127.088299694,37.556333621,1,"1","552","552.1"
127.088293066,37.556375975,2,"1","552","552.1"
127.080766467,37.559726295,1,"1","553","553.1"
127.080746409,37.559690377,2,"1","553","553.1"
127.082502226,37.562399392,1,"1","554","554.1"
127.082443246,37.562282661,2,"1","554","554.1"
126.903145593,37.557062526,1,"1","555","555.1"
126.903091246,37.557051115,2,"1","555","555.1"
127.000658861,37.551424925,1,"1","556","556.1"
127.000531167,37.551326935,2,"1","556","556.1"
127.090238858,37.549664661,1,"1","557","557.1"
127.090201442,37.549631018,2,"1","557","557.1"
126.978082496,37.518495217,1,"1","558","558.1"
126.978147591,37.518474311,2,"1","558","558.1"
127.084078307,37.565741686,1,"1","559","559.1"
127.084056712,37.56570193,2,"1","559","559.1"
127.074645028,37.547268845,1,"1","560","560.1"
127.074597718,37.547175568,2,"1","560","560.1"
126.907907282,37.558736287,1,"1","561","561.1"
126.907877649,37.558769307,2,"1","561","561.1"
127.070490735,37.53996853,1,"1","562","562.1"
127.070585859,37.540146906,2,"1","562","562.1"
127.066311119,37.541263182,1,"1","563","563.1"
127.066354728,37.541248424,2,"1","563","563.1"
127.06100918,37.561784827,1,"1","564","564.1"
127.061082383,37.561773234,2,"1","564","564.1"
127.055499338,37.564492603,1,"1","565","565.1"
127.055545345,37.564455371,2,"1","565","565.1"
126.908429985,37.558153823,1,"1","566","566.1"
126.907980551,37.558075848,2,"1","566","566.1"
127.068119789,37.56077371,1,"1","567","567.1"
127.068254085,37.560753261,2,"1","567","567.1"
127.091875678,37.549229729,1,"1","568","568.1"
127.091941308,37.54919834,2,"1","568","568.1"
126.990978451,37.523459054,1,"1","569","569.1"
126.990990476,37.523532578,2,"1","569","569.1"
126.990929077,37.522119824,1,"1","570","570.1"
126.990937204,37.522241047,2,"1","570","570.1"
127.074597718,37.547175568,1,"1","571","571.1"
127.074532185,37.547049798,2,"1","571","571.1"
127.080280545,37.545383272,1,"1","572","572.1"
127.080276142,37.545262235,2,"1","572","572.1"
127.107584135,37.546327258,1,"1","573","573.1"
127.107682529,37.546298293,2,"1","573","573.1"
127.097469159,37.547570668,1,"1","574","574.1"
127.097442277,37.54760522,2,"1","574","574.1"
127.102737019,37.545816732,1,"1","575","575.1"
127.102681427,37.545832407,2,"1","575","575.1"
127.094540714,37.540509518,1,"1","576","576.1"
127.094499407,37.540485568,2,"1","576","576.1"
127.09313427,37.539666911,1,"1","577","577.1"
127.093099056,37.539646188,2,"1","577","577.1"
127.087456176,37.537585812,1,"1","578","578.1"
127.087416437,37.537575773,2,"1","578","578.1"
127.086154396,37.537262332,1,"1","579","579.1"
127.086122448,37.537254797,2,"1","579","579.1"
127.087416437,37.537575773,1,"1","580","580.1"
127.087376802,37.537565761,2,"1","580","580.1"
127.091066869,37.53851099,1,"1","581","581.1"
127.091009349,37.538496555,2,"1","581","581.1"
127.101351708,37.538085055,1,"1","582","582.1"
127.102218236,37.538848579,2,"1","582","582.1"
126.960853242,37.521271484,1,"1","583","583.1"
126.961278533,37.52107544,2,"1","583","583.1"
127.052105753,37.567567235,1,"1","584","584.1"
127.0520582,37.567604146,2,"1","584","584.1"
127.074593653,37.538738623,1,"1","585","585.1"
127.074643333,37.538877583,2,"1","585","585.1"
127.083276264,37.564289604,1,"1","586","586.1"
127.083255547,37.564257037,2,"1","586","586.1"
127.082269666,37.562467859,1,"1","587","587.1"
127.082502226,37.562399392,2,"1","587","587.1"
127.106643243,37.546804594,1,"1","588","588.1"
127.106502421,37.546861497,2,"1","588","588.1"
126.972296326,37.520331937,1,"1","589","589.1"
126.972364884,37.520310444,2,"1","589","589.1"
127.085547964,37.532521867,1,"1","590","590.1"
127.085479314,37.53261264,2,"1","590","590.1"
127.002958028,37.561115431,1,"1","591","591.1"
127.002953,37.561173981,2,"1","591","591.1"
127.058061822,37.562601141,1,"1","592","592.1"
127.058120368,37.562561445,2,"1","592","592.1"
127.066424349,37.561012698,1,"1","593","593.1"
127.066504393,37.560999101,2,"1","593","593.1"
127.076902883,37.557967186,1,"1","594","594.1"
127.077009058,37.557925447,2,"1","594","594.1"
127.078621336,37.5573031,1,"1","595","595.1"
127.078701261,37.557268166,2,"1","595","595.1"
127.080576584,37.5565433,1,"1","596","596.1"
127.08062939,37.556521393,2,"1","596","596.1"
127.088133566,37.5534779,1,"1","597","597.1"
127.088175677,37.553447165,2,"1","597","597.1"
127.089259365,37.552252092,1,"1","598","598.1"
127.089527025,37.551742137,2,"1","598","598.1"
127.089656794,37.55145067,1,"1","599","599.1"
127.089679099,37.551392303,2,"1","599","599.1"
127.099005437,37.546725032,1,"1","600","600.1"
127.099234209,37.54666062,2,"1","600","600.1"
126.893178573,37.567534097,1,"1","601","601.1"
126.89363867,37.568115981,2,"1","601","601.1"
126.89363867,37.568115981,1,"1","602","602.1"
126.894112653,37.567824958,2,"1","602","602.1"
127.002845531,37.562425689,1,"1","603","603.1"
127.002840471,37.562485906,2,"1","603","603.1"
127.002920332,37.563270999,1,"1","604","604.1"
127.002883335,37.56353575,2,"1","604","604.1"
127.003041735,37.55987842,1,"1","605","605.1"
127.003034741,37.559955332,2,"1","605","605.1"
126.990990476,37.523532578,1,"1","606","606.1"
126.991011976,37.523593208,2,"1","606","606.1"
127.077124234,37.56393724,1,"1","607","607.1"
127.077169999,37.563924934,2,"1","607","607.1"
127.079016268,37.563327065,1,"1","608","608.1"
127.079056727,37.563311446,2,"1","608","608.1"
127.07962039,37.563117604,1,"1","609","609.1"
127.079724791,37.563082887,2,"1","609","609.1"
127.077169999,37.563924934,1,"1","610","610.1"
127.077229633,37.563908901,2,"1","610","610.1"
127.077750902,37.563760739,1,"1","611","611.1"
127.077785961,37.563748033,2,"1","611","611.1"
127.078433957,37.563524481,1,"1","612","612.1"
127.078470722,37.56350951,2,"1","612","612.1"
127.080401591,37.562857665,1,"1","613","613.1"
127.080448581,37.562839748,2,"1","613","613.1"
127.077347386,37.564102318,1,"1","614","614.1"
127.077288253,37.564117033,2,"1","614","614.1"
127.077288253,37.564117033,1,"1","615","615.1"
127.077222358,37.564133432,2,"1","615","615.1"
127.079828671,37.56326585,1,"1","616","616.1"
127.079722832,37.563306937,2,"1","616","616.1"
127.079408487,37.556989817,1,"1","617","617.1"
127.079603668,37.556915388,2,"1","617","617.1"
127.091032349,37.550286604,1,"1","618","618.1"
127.090975162,37.550336993,2,"1","618","618.1"
127.102397461,37.545930817,1,"1","619","619.1"
127.102339795,37.545952519,2,"1","619","619.1"
127.09112428,37.538525397,1,"1","620","620.1"
127.091066869,37.53851099,2,"1","620","620.1"
127.089278415,37.538052851,1,"1","621","621.1"
127.089128885,37.538016282,2,"1","621","621.1"
127.091860459,37.538908552,1,"1","622","622.1"
127.091814874,37.538881617,2,"1","622","622.1"
127.08332125,37.536379554,1,"1","623","623.1"
127.083844891,37.536403127,2,"1","623","623.1"
127.068000461,37.533796561,1,"1","624","624.1"
127.068032541,37.533862074,2,"1","624","624.1"
127.068627462,37.535138705,1,"1","625","625.1"
127.068677565,37.535247641,2,"1","625","625.1"
127.059343116,37.562046833,1,"1","626","626.1"
127.059409025,37.562028376,2,"1","626","626.1"
127.086098232,37.567767948,1,"1","627","627.1"
127.086106216,37.567718747,2,"1","627","627.1"
127.089634487,37.551509037,1,"1","628","628.1"
127.089656794,37.55145067,2,"1","628","628.1"
127.086847211,37.554081835,1,"1","629","629.1"
127.086893579,37.5540628,2,"1","629","629.1"
127.08426891,37.555100498,1,"1","630","630.1"
127.084320742,37.555079706,2,"1","630","630.1"
127.08165322,37.55611422,1,"1","631","631.1"
127.081728734,37.556081777,2,"1","631","631.1"
127.076796707,37.558008925,1,"1","632","632.1"
127.076902883,37.557967186,2,"1","632","632.1"
127.07553465,37.558503731,1,"1","633","633.1"
127.075602769,37.558476239,2,"1","633","633.1"
127.069600646,37.560569134,1,"1","634","634.1"
127.069908457,37.560519701,2,"1","634","634.1"
127.069315705,37.560617076,1,"1","635","635.1"
127.069600646,37.560569134,2,"1","635","635.1"
127.055545345,37.564455371,1,"1","636","636.1"
127.055591352,37.56441814,2,"1","636","636.1"
127.056293641,37.563886815,1,"1","637","637.1"
127.056431989,37.563796907,2,"1","637","637.1"
127.077790596,37.554403255,1,"1","638","638.1"
127.077772201,37.554367783,2,"1","638","638.1"
127.066520615,37.656893819,1,"1","639","639.1"
127.066711524,37.656201251,2,"1","639","639.1"
127.066711524,37.656201251,1,"1","640","640.1"
127.06676811,37.656009514,2,"1","640","640.1"
127.061880219,37.654726158,1,"1","641","641.1"
127.062824921,37.654935093,2,"1","641","641.1"
127.067946929,37.65066187,1,"1","642","642.1"
127.068228027,37.650772573,2,"1","642","642.1"
127.040927723,37.659455618,1,"1","643","643.1"
127.040415222,37.658578397,2,"1","643","643.1"
127.038225682,37.654914108,1,"1","644","644.1"
127.037892807,37.654357616,2,"1","644","644.1"
127.037841316,37.654276335,1,"1","645","645.1"
127.037559328,37.653785801,2,"1","645","645.1"
127.037508882,37.653699806,1,"1","646","646.1"
127.036894942,37.652661274,2,"1","646","646.1"
127.036341241,37.651756553,1,"1","647","647.1"
127.036276474,37.651650624,2,"1","647","647.1"
127.087111357,37.546856861,1,"1","648","648.1"
127.087081989,37.546831434,2,"1","648","648.1"
127.101856693,37.545680275,1,"1","649","649.1"
127.101941559,37.545648169,2,"1","649","649.1"
127.104383812,37.545422009,1,"1","650","650.1"
127.104540989,37.545325904,2,"1","650","650.1"
127.104839324,37.545254791,1,"1","651","651.1"
127.104913746,37.545264765,2,"1","651","651.1"
127.061155585,37.561761641,1,"1","652","652.1"
127.062765829,37.561544045,2,"1","652","652.1"
126.977043033,37.518829036,1,"1","653","653.1"
126.977088893,37.518814309,2,"1","653","653.1"
126.970518089,37.520897066,1,"1","654","654.1"
126.970591213,37.520875195,2,"1","654","654.1"
126.970676277,37.521080987,1,"1","655","655.1"
126.970609917,37.521099934,2,"1","655","655.1"
127.086435963,37.565660947,1,"1","656","656.1"
127.086446876,37.565613412,2,"1","656","656.1"
127.078970412,37.556544231,1,"1","657","657.1"
127.078937094,37.556493807,2,"1","657","657.1"
127.104383812,37.545422009,1,"1","658","658.1"
127.103924513,37.544965704,2,"1","658","658.1"
127.10149747,37.542838372,1,"1","659","659.1"
127.101420665,37.542813235,2,"1","659","659.1"
127.085325594,37.532289201,1,"1","660","660.1"
127.085242284,37.532397234,2,"1","660","660.1"
127.086280912,37.531034901,1,"1","661","661.1"
127.086313187,37.530991112,2,"1","661","661.1"
127.076367152,37.533081838,1,"1","662","662.1"
127.076295796,37.533103391,2,"1","662","662.1"
127.079682223,37.532082882,1,"1","663","663.1"
127.079587389,37.532113682,2,"1","663","663.1"
127.079609136,37.531946953,1,"1","664","664.1"
127.079708206,37.531917163,2,"1","664","664.1"
127.082440758,37.531532665,1,"1","665","665.1"
127.082449045,37.531455408,2,"1","665","665.1"
127.070401768,37.539801698,1,"1","666","666.1"
127.070490735,37.53996853,2,"1","666","666.1"
127.070585859,37.540146906,1,"1","667","667.1"
127.070748785,37.540094297,2,"1","667","667.1"
126.909548036,37.556898064,1,"1","668","668.1"
126.909072549,37.557435121,2,"1","668","668.1"
127.077785961,37.563748033,1,"1","669","669.1"
127.078396598,37.563539694,2,"1","669","669.1"
127.078701261,37.557268166,1,"1","670","670.1"
127.079213306,37.557064246,2,"1","670","670.1"
126.898745153,37.556147,1,"1","671","671.1"
126.897250833,37.555835171,2,"1","671","671.1"
127.088528935,37.554971608,1,"1","672","672.1"
127.088306101,37.556292671,2,"1","672","672.1"
127.083485685,37.564175935,1,"1","673","673.1"
127.083504064,37.564208392,2,"1","673","673.1"
126.909583593,37.556857902,1,"1","674","674.1"
126.909548036,37.556898064,2,"1","674","674.1"
126.908440718,37.557928303,1,"1","675","675.1"
126.908325742,37.557859944,2,"1","675","675.1"
126.90858923,37.557995033,1,"1","676","676.1"
126.908503173,37.558080843,2,"1","676","676.1"
126.912334123,37.552852194,1,"1","677","677.1"
126.912032487,37.552798498,2,"1","677","677.1"
127.050132188,37.546203237,1,"1","678","678.1"
127.050317192,37.546147826,2,"1","678","678.1"
127.066354728,37.541248424,1,"1","679","679.1"
127.06640488,37.541231452,2,"1","679","679.1"
127.057092005,37.544107211,1,"1","680","680.1"
127.057227871,37.544068266,2,"1","680","680.1"
127.087586643,37.55896682,1,"1","681","681.1"
127.087599146,37.558908045,2,"1","681","681.1"
127.087805859,37.557764967,1,"1","682","682.1"
127.087810334,37.557731874,2,"1","682","682.1"
127.08834797,37.554585519,1,"1","683","683.1"
127.0883589,37.554519604,2,"1","683","683.1"
127.087501527,37.559508937,1,"1","684","684.1"
127.087520425,37.559342638,2,"1","684","684.1"
127.088306101,37.556292671,1,"1","685","685.1"
127.088299694,37.556333621,2,"1","685","685.1"
127.088143815,37.557238072,1,"1","686","686.1"
127.088135395,37.557286061,2,"1","686","686.1"
127.08784162,37.559036856,1,"1","687","687.1"
127.087814588,37.559211238,2,"1","687","687.1"
127.087760154,37.559585843,1,"1","688","688.1"
127.087756067,37.559619898,2,"1","688","688.1"
127.087289794,37.562360252,1,"1","689","689.1"
127.087285081,37.562385168,2,"1","689","689.1"
127.086790994,37.565170575,1,"1","690","690.1"
127.086781059,37.565229191,2,"1","690","690.1"
127.08706428,37.563537236,1,"1","691","691.1"
127.087053606,37.563599166,2,"1","691","691.1"
127.087225753,37.562690696,1,"1","692","692.1"
127.087220193,37.562717713,2,"1","692","692.1"
127.087285081,37.562385168,1,"1","693","693.1"
127.087278223,37.562421426,2,"1","693","693.1"
127.087665388,37.560525352,1,"1","694","694.1"
127.087662009,37.560565316,2,"1","694","694.1"
127.087756067,37.559619898,1,"1","695","695.1"
127.087752401,37.559650456,2,"1","695","695.1"
127.088135395,37.557286061,1,"1","696","696.1"
127.088127234,37.557332576,2,"1","696","696.1"
127.08152251,37.561085458,1,"1","697","697.1"
127.081493216,37.561039449,2,"1","697","697.1"
127.080065313,37.558444575,1,"1","698","698.1"
127.080043931,37.558409696,2,"1","698","698.1"
127.079792398,37.557964615,1,"1","699","699.1"
127.079770347,37.557924821,2,"1","699","699.1"
127.079523063,37.557466755,1,"1","700","700.1"
127.079642794,37.557422079,2,"1","700","700.1"
127.080976718,37.559609968,1,"1","701","701.1"
127.080994095,37.559639418,2,"1","701","701.1"
127.081493216,37.561039449,1,"1","702","702.1"
127.081466393,37.560997321,2,"1","702","702.1"
127.080002512,37.557828991,1,"1","703","703.1"
127.080024374,37.557870101,2,"1","703","703.1"
127.079642794,37.557422079,1,"1","704","704.1"
127.079754189,37.557380513,2,"1","704","704.1"
127.080268863,37.558317222,1,"1","705","705.1"
127.080288554,37.558350404,2,"1","705","705.1"
127.080784635,37.559758827,1,"1","706","706.1"
127.081017842,37.559679659,2,"1","706","706.1"
127.078999367,37.556588052,1,"1","707","707.1"
127.078970412,37.556544231,2,"1","707","707.1"
127.074824485,37.560895788,1,"1","708","708.1"
127.074844308,37.560931895,2,"1","708","708.1"
127.082527514,37.562937129,1,"1","709","709.1"
127.082507081,37.562901381,2,"1","709","709.1"
127.086810579,37.563532037,1,"1","710","710.1"
127.086816585,37.563486644,2,"1","710","710.1"
127.086106216,37.567718747,1,"1","711","711.1"
127.086114543,37.567667437,2,"1","711","711.1"
127.077080222,37.553020476,1,"1","712","712.1"
127.077061001,37.552983672,2,"1","712","712.1"
127.077371282,37.55360562,1,"1","713","713.1"
127.077353417,37.553569255,2,"1","713","713.1"
127.078408556,37.55552473,1,"1","714","714.1"
127.078387954,37.555490137,2,"1","714","714.1"
127.076924681,37.551908325,1,"1","715","715.1"
127.076954453,37.551977131,2,"1","715","715.1"
126.903091246,37.557051115,1,"1","716","716.1"
126.903036703,37.557039341,2,"1","716","716.1"
126.906207256,37.560612814,1,"1","717","717.1"
126.906156932,37.56066869,2,"1","717","717.1"
126.904860581,37.562112113,1,"1","718","718.1"
126.904826604,37.562151171,2,"1","718","718.1"
126.908503173,37.558080843,1,"1","719","719.1"
126.908429985,37.558153823,2,"1","719","719.1"
126.907327974,37.559370763,1,"1","720","720.1"
126.907286023,37.559416677,2,"1","720","720.1"
126.906245766,37.560570114,1,"1","721","721.1"
126.906207256,37.560612814,2,"1","721","721.1"
126.904896298,37.562072277,1,"1","722","722.1"
126.904860581,37.562112113,2,"1","722","722.1"
127.05430159,37.670623129,1,"1","723","723.1"
127.054436951,37.67060928,2,"1","723","723.1"
127.050965949,37.670975481,1,"1","724","724.1"
127.051736542,37.670898403,2,"1","724","724.1"
127.029284624,37.641604895,1,"1","725","725.1"
127.029241439,37.641560056,2,"1","725","725.1"
127.071935542,37.643270009,1,"1","726","726.1"
127.071992849,37.643153965,2,"1","726","726.1"
127.075158162,37.657549339,1,"1","727","727.1"
127.07521984,37.657798478,2,"1","727","727.1"
126.923568325,37.573522891,1,"1","728","728.1"
126.923219356,37.573245708,2,"1","728","728.1"
126.935979855,37.580056476,1,"1","729","729.1"
126.93555647,37.579876442,2,"1","729","729.1"
126.909414583,37.583307392,1,"1","730","730.1"
126.909895875,37.583752841,2,"1","730","730.1"
126.915963035,37.597613548,1,"1","731","731.1"
126.91616494,37.598314551,2,"1","731","731.1"
126.915900751,37.603446276,1,"1","732","732.1"
126.915847333,37.603873094,2,"1","732","732.1"
127.033444034,37.610520959,1,"1","733","733.1"
127.033867849,37.610748654,2,"1","733","733.1"
127.03256323,37.610064468,1,"1","734","734.1"
127.032748705,37.610160562,2,"1","734","734.1"
127.034110285,37.616632249,1,"1","735","735.1"
127.03403043,37.616630056,2,"1","735","735.1"
127.082457395,37.531377562,1,"1","736","736.1"
127.08252533,37.531380537,2,"1","736","736.1"
127.074789897,37.529692192,1,"1","737","737.1"
127.074779536,37.529665442,2,"1","737","737.1"
127.087884362,37.558743857,1,"1","738","738.1"
127.08786821,37.558853379,2,"1","738","738.1"
127.088271848,37.553696206,1,"1","739","739.1"
127.088472695,37.553922973,2,"1","739","739.1"
127.052070183,37.545626034,1,"1","740","740.1"
127.052155246,37.545601558,2,"1","740","740.1"
127.077262557,37.537949038,1,"1","741","741.1"
127.077303212,37.53807204,2,"1","741","741.1"
127.090594002,37.550033866,1,"1","742","742.1"
127.090699236,37.549937509,2,"1","742","742.1"
127.043404703,37.586193813,1,"1","743","743.1"
127.043292169,37.586541934,2,"1","743","743.1"
127.075352567,37.617724581,1,"1","744","744.1"
127.074912661,37.61756035,2,"1","744","744.1"
127.077476676,37.611226387,1,"1","745","745.1"
127.077551488,37.610822397,2,"1","745","745.1"
127.042513529,37.572876906,1,"1","746","746.1"
127.042226451,37.573015481,2,"1","746","746.1"
127.065825076,37.652537318,1,"1","747","747.1"
127.064220761,37.652171615,2,"1","747","747.1"
127.057231182,37.670719778,1,"1","748","748.1"
127.057528675,37.670846852,2,"1","748","748.1"
127.035918561,37.618477097,1,"1","749","749.1"
127.035549602,37.617912538,2,"1","749","749.1"
127.030793592,37.616399061,1,"1","750","750.1"
127.031242967,37.616407489,2,"1","750","750.1"
127.068795313,37.650317867,1,"1","751","751.1"
127.068672639,37.65066203,2,"1","751","751.1"
127.066654664,37.664448058,1,"1","752","752.1"
127.066407059,37.664509886,2,"1","752","752.1"
127.057182697,37.66451549,1,"1","753","753.1"
127.057018793,37.664489658,2,"1","753","753.1"
127.034886385,37.611612196,1,"1","754","754.1"
127.034837465,37.61158789,2,"1","754","754.1"
127.032388572,37.609966835,1,"1","755","755.1"
127.03256323,37.610064468,2,"1","755","755.1"
126.910610693,37.584415356,1,"1","756","756.1"
126.910875559,37.58466148,2,"1","756","756.1"
126.909298556,37.582627374,1,"1","757","757.1"
126.909941803,37.583210991,2,"1","757","757.1"
126.990937204,37.522241047,1,"1","758","758.1"
126.990941459,37.522348059,2,"1","758","758.1"
127.080361233,37.562873054,1,"1","759","759.1"
127.080401591,37.562857665,2,"1","759","759.1"
127.079149728,37.563499342,1,"1","760","760.1"
127.079103808,37.563514995,2,"1","760","760.1"
127.090201442,37.549631018,1,"1","761","761.1"
127.090165762,37.549598937,2,"1","761","761.1"
127.084709697,37.533229434,1,"1","762","762.1"
127.084732427,37.533183237,2,"1","762","762.1"
127.069709912,37.53744735,1,"1","763","763.1"
127.069755472,37.537523669,2,"1","763","763.1"
127.07533313,37.531549161,1,"1","764","764.1"
127.075343584,37.53158627,2,"1","764","764.1"
127.075343584,37.53158627,1,"1","765","765.1"
127.075360321,37.531645682,2,"1","765","765.1"
127.083800354,37.536589258,1,"1","766","766.1"
127.083731106,37.536878653,2,"1","766","766.1"
127.055539352,37.678649689,1,"1","767","767.1"
127.05552917,37.678589528,2,"1","767","767.1"
127.061652558,37.651583427,1,"1","768","768.1"
127.0619384,37.651650199,2,"1","768","768.1"
127.065234153,37.655475491,1,"1","769","769.1"
127.06545249,37.655526685,2,"1","769","769.1"
127.085898287,37.625595559,1,"1","770","770.1"
127.086056752,37.625052859,2,"1","770","770.1"
127.077161879,37.61833528,1,"1","771","771.1"
127.075777348,37.617851981,2,"1","771","771.1"
126.885068745,37.582997496,1,"1","772","772.1"
126.885859928,37.582795762,2,"1","772","772.1"
127.006199554,37.58868848,1,"1","773","773.1"
127.006084115,37.588786647,2,"1","773","773.1"
127.07575811,37.533872442,1,"1","774","774.1"
127.075746685,37.533839508,2,"1","774","774.1"
127.047167708,37.551589759,1,"1","775","775.1"
127.047148548,37.551761748,2,"1","775","775.1"
127.057416784,37.667298862,1,"1","776","776.1"
127.057665345,37.667339899,2,"1","776","776.1"
127.00180593,37.583821031,1,"1","777","777.1"
127.001791557,37.583890762,2,"1","777","777.1"
127.043412485,37.669555182,1,"1","778","778.1"
127.043242667,37.668575255,2,"1","778","778.1"
127.03088026,37.662003076,1,"1","779","779.1"
127.031200831,37.662031745,2,"1","779","779.1"
127.038139268,37.662990622,1,"1","780","780.1"
127.038429836,37.662988946,2,"1","780","780.1"
127.087478365,37.559712766,1,"1","781","781.1"
127.087501527,37.559508937,2,"1","781","781.1"
127.080523777,37.556565207,1,"1","782","782.1"
127.080576584,37.5565433,2,"1","782","782.1"
127.075602769,37.558476239,1,"1","783","783.1"
127.075670888,37.558448748,2,"1","783","783.1"
127.083731106,37.536878653,1,"1","784","784.1"
127.083447921,37.536864311,2,"1","784","784.1"
127.075319174,37.532372607,1,"1","785","785.1"
127.075308544,37.532338115,2,"1","785","785.1"
127.107376975,37.548160359,1,"1","786","786.1"
127.107449409,37.548227558,2,"1","786","786.1"
127.037761733,37.66299425,1,"1","787","787.1"
127.038059048,37.662990081,2,"1","787","787.1"
127.043377643,37.667014386,1,"1","788","788.1"
127.043353978,37.666869638,2,"1","788","788.1"
127.055171973,37.677504573,1,"1","789","789.1"
127.055173312,37.677390122,2,"1","789","789.1"
127.05637499,37.653219476,1,"1","790","790.1"
127.057579003,37.653491976,2,"1","790","790.1"
127.064533567,37.659155139,1,"1","791","791.1"
127.064778065,37.65889112,2,"1","791","791.1"
127.089128885,37.538016282,1,"1","792","792.1"
127.088952375,37.537973113,2,"1","792","792.1"
127.086021926,37.568234395,1,"1","793","793.1"
127.086036127,37.568147588,2,"1","793","793.1"
127.06973282,37.633041869,1,"1","794","794.1"
127.070206378,37.631968807,2,"1","794","794.1"
127.032662644,37.644820374,1,"1","795","795.1"
127.032812666,37.645074335,2,"1","795","795.1"
127.037205804,37.651247431,1,"1","796","796.1"
127.037697824,37.651287574,2,"1","796","796.1"
127.066442958,37.646143728,1,"1","797","797.1"
127.066464506,37.646192543,2,"1","797","797.1"
127.070674377,37.645181731,1,"1","798","798.1"
127.071654194,37.643168858,2,"1","798","798.1"
127.074112456,37.654756308,1,"1","799","799.1"
127.074066181,37.654557571,2,"1","799","799.1"
127.017751236,37.646357718,1,"1","800","800.1"
127.018523275,37.645809772,2,"1","800","800.1"
127.021344115,37.643792859,1,"1","801","801.1"
127.02172559,37.643518443,2,"1","801","801.1"
127.024446127,37.641578405,1,"1","802","802.1"
127.025060878,37.641139269,2,"1","802","802.1"
127.026659829,37.639997795,1,"1","803","803.1"
127.027148598,37.639629486,2,"1","803","803.1"
127.022845162,37.63911895,1,"1","804","804.1"
127.022796245,37.639551884,2,"1","804","804.1"
127.03366326,37.635646911,1,"1","805","805.1"
127.033446397,37.635797396,2,"1","805","805.1"
127.049952632,37.627579316,1,"1","806","806.1"
127.051037717,37.626535503,2,"1","806","806.1"
127.061674425,37.613254605,1,"1","807","807.1"
127.062414803,37.613692167,2,"1","807","807.1"
127.086346426,37.625099384,1,"1","808","808.1"
127.086140428,37.625782724,2,"1","808","808.1"
127.091995399,37.614242367,1,"1","809","809.1"
127.092988954,37.615652466,2,"1","809","809.1"
127.091826052,37.614313283,1,"1","810","810.1"
127.091267571,37.613506748,2,"1","810","810.1"
127.107250587,37.638340251,1,"1","811","811.1"
127.107154032,37.637646761,2,"1","811","811.1"
127.079874032,37.582470764,1,"1","812","812.1"
127.079919455,37.58337991,2,"1","812","812.1"
127.080289878,37.591551257,1,"1","813","813.1"
127.080310874,37.592140097,2,"1","813","813.1"
127.080463118,37.594382302,1,"1","814","814.1"
127.0804948,37.594879028,2,"1","814","814.1"
127.076729089,37.613827464,1,"1","815","815.1"
127.076954704,37.613132259,2,"1","815","815.1"
127.077324188,37.611974211,1,"1","816","816.1"
127.077463161,37.611288023,2,"1","816","816.1"
127.050849481,37.671133949,1,"1","817","817.1"
127.050132809,37.671208455,2,"1","817","817.1"
127.05577438,37.673170614,1,"1","818","818.1"
127.055587092,37.673930386,2,"1","818","818.1"
127.055490775,37.672912703,1,"1","819","819.1"
127.055575214,37.672603482,2,"1","819","819.1"
127.055372627,37.673342091,1,"1","820","820.1"
127.055460906,37.673015362,2,"1","820","820.1"
127.055165028,37.674480903,1,"1","821","821.1"
127.055226751,37.6740087,2,"1","821","821.1"
127.083447921,37.536864311,1,"1","822","822.1"
127.083198684,37.536851688,2,"1","822","822.1"
127.101567773,37.542104853,1,"1","823","823.1"
127.101711556,37.541976754,2,"1","823","823.1"
127.07481707,37.530643083,1,"1","824","824.1"
127.07479635,37.530574218,2,"1","824","824.1"
127.081748566,37.562624995,1,"1","825","825.1"
127.081698378,37.562642857,2,"1","825","825.1"
127.098423314,37.539021313,1,"1","826","826.1"
127.098997463,37.538554377,2,"1","826","826.1"
127.045759175,37.68325678,1,"1","827","827.1"
127.045711729,37.682911249,2,"1","827","827.1"
127.061061409,37.664916518,1,"1","828","828.1"
127.061549705,37.663039183,2,"1","828","828.1"
126.997756797,37.582305724,1,"1","829","829.1"
126.997709665,37.582266389,2,"1","829","829.1"
127.028805297,37.641162321,1,"1","830","830.1"
127.02854627,37.64091977,2,"1","830","830.1"
127.020529783,37.644375176,1,"1","831","831.1"
127.021203059,37.643892898,2,"1","831","831.1"
127.083262101,37.630844558,1,"1","832","832.1"
127.084119733,37.6293359,2,"1","832","832.1"
127.076616065,37.614192146,1,"1","833","833.1"
127.076693106,37.613943423,2,"1","833","833.1"
127.055146732,37.675470881,1,"1","834","834.1"
127.055142388,37.675173996,2,"1","834","834.1"
127.055155602,37.676060157,1,"1","835","835.1"
127.055151786,37.675796663,2,"1","835","835.1"
126.900631605,37.574986585,1,"1","836","836.1"
126.900842121,37.575203857,2,"1","836","836.1"
126.899690092,37.569513493,1,"1","837","837.1"
126.899699738,37.569611113,2,"1","837","837.1"
126.914846032,37.59449914,1,"1","838","838.1"
126.914912152,37.594754075,2,"1","838","838.1"
126.9369936,37.582402611,1,"1","839","839.1"
126.937244301,37.582344386,2,"1","839","839.1"
127.031531667,37.64213952,1,"1","840","840.1"
127.031789922,37.642052293,2,"1","840","840.1"
127.079487527,37.574148173,1,"1","841","841.1"
127.079529264,37.573681406,2,"1","841","841.1"
