"X","long","lat","Áö¹øÁÖ¼Ò","cluster"
10678,127.0349037,37.66244702,"µµºÀ±¸",2
10805,127.0349068,37.64934201,"µµºÀ±¸",1
10412,127.0349484,37.67762484,"µµºÀ±¸",4
10802,127.0351096,37.64967562,"µµºÀ±¸",1
10801,127.0351214,37.64969408,"µµºÀ±¸",1
10798,127.0351354,37.64971637,"µµºÀ±¸",1
10409,127.0351812,37.67756544,"µµºÀ±¸",4
10920,127.0352419,37.64917996,"µµºÀ±¸",1
10921,127.0352419,37.64917996,"µµºÀ±¸",1
10952,127.0352596,37.63739859,"µµºÀ±¸",1
10917,127.035265,37.64921822,"µµºÀ±¸",1
10918,127.0352924,37.64926278,"µµºÀ±¸",1
10411,127.0355552,37.67779994,"µµºÀ±¸",4
10795,127.0355774,37.65045385,"µµºÀ±¸",1
10797,127.0356061,37.6505015,"µµºÀ±¸",1
10410,127.0357468,37.67775651,"µµºÀ±¸",4
10794,127.0357562,37.65076438,"µµºÀ±¸",1
10796,127.0358291,37.65088323,"µµºÀ±¸",1
10403,127.0358353,37.67786262,"µµºÀ±¸",4
10800,127.0358665,37.65094254,"µµºÀ±¸",1
10793,127.0360136,37.65120262,"µµºÀ±¸",1
10799,127.0360818,37.65134432,"µµºÀ±¸",1
10680,127.0361006,37.66259548,"µµºÀ±¸",2
10914,127.0361036,37.65063956,"µµºÀ±¸",1
10915,127.0361036,37.65063956,"µµºÀ±¸",1
10916,127.0361036,37.65063956,"µµºÀ±¸",1
10675,127.0361289,37.66283342,"µµºÀ±¸",2
10950,127.0361462,37.63710854,"µµºÀ±¸",1
10953,127.0361462,37.63710854,"µµºÀ±¸",1
10955,127.0361462,37.63710854,"µµºÀ±¸",1
10404,127.0361518,37.67799036,"µµºÀ±¸",4
10679,127.0361584,37.66260206,"µµºÀ±¸",2
10788,127.0361635,37.65147995,"µµºÀ±¸",1
10676,127.0361792,37.66283934,"µµºÀ±¸",2
10681,127.0361792,37.66283934,"µµºÀ±¸",2
10682,127.0362161,37.66260865,"µµºÀ±¸",2
10913,127.0362238,37.65083423,"µµºÀ±¸",1
10903,127.0362762,37.6508658,"µµºÀ±¸",1
10792,127.0362765,37.65165062,"µµºÀ±¸",1
10905,127.0363286,37.65089737,"µµºÀ±¸",1
10785,127.0363412,37.65175655,"µµºÀ±¸",1
10400,127.0363536,37.67799508,"µµºÀ±¸",4
10786,127.03637,37.65179873,"µµºÀ±¸",1
10787,127.0363988,37.6518409,"µµºÀ±¸",1
10405,127.0365679,37.67821919,"µµºÀ±¸",4
10406,127.0367333,37.67831803,"µµºÀ±¸",4
10912,127.0367383,37.63718612,"µµºÀ±¸",1
10784,127.036758,37.65243988,"µµºÀ±¸",1
10789,127.036788,37.65249081,"µµºÀ±¸",1
10956,127.0367975,37.6369302,"µµºÀ±¸",1
10407,127.036822,37.67835246,"µµºÀ±¸",4
10790,127.0368388,37.65257292,"µµºÀ±¸",2
10401,127.0368577,37.67824103,"µµºÀ±¸",4
10791,127.0368949,37.65266127,"µµºÀ±¸",2
10402,127.0369807,37.67828701,"µµºÀ±¸",4
10906,127.0370078,37.6512329,"µµºÀ±¸",1
10380,127.0370231,37.67841048,"µµºÀ±¸",4
10904,127.0372058,37.65124743,"µµºÀ±¸",1
10957,127.0372391,37.63675943,"µµºÀ±¸",1
10381,127.0372675,37.67845846,"µµºÀ±¸",4
10683,127.0372721,37.66297172,"µµºÀ±¸",2
10684,127.0372721,37.66297172,"µµºÀ±¸",2
10694,127.0373507,37.66273905,"µµºÀ±¸",2
10698,127.0373507,37.66273905,"µµºÀ±¸",2
10685,127.0373785,37.66298462,"µµºÀ±¸",2
10696,127.0374562,37.66274939,"µµºÀ±¸",2
10628,127.0374848,37.66299752,"µµºÀ±¸",2
10629,127.0374848,37.66299752,"µµºÀ±¸",2
10761,127.0375089,37.65369981,"µµºÀ±¸",2
10763,127.0375378,37.65375059,"µµºÀ±¸",2
10762,127.0375593,37.6537858,"µµºÀ±¸",2
10691,127.0375617,37.66275972,"µµºÀ±¸",2
10693,127.0375617,37.66275972,"µµºÀ±¸",2
10391,127.0375878,37.67852108,"µµºÀ±¸",4
10960,127.0375897,37.63648503,"µµºÀ±¸",1
10382,127.0376516,37.67843595,"µµºÀ±¸",4
10902,127.0376978,37.65128757,"µµºÀ±¸",1
10626,127.0377141,37.66299534,"µµºÀ±¸",2
10958,127.037731,37.6363397,"µµºÀ±¸",1
10959,127.037731,37.6363397,"µµºÀ±¸",1
10625,127.0377617,37.66299425,"µµºÀ±¸",2
10627,127.0377617,37.66299425,"µµºÀ±¸",2
10756,127.0378413,37.65427634,"µµºÀ±¸",2
10757,127.0378671,37.65431698,"µµºÀ±¸",2
10758,127.0378928,37.65435762,"µµºÀ±¸",2
10759,127.0378928,37.65435762,"µµºÀ±¸",2
10892,127.0380078,37.63626703,"µµºÀ±¸",1
10690,127.0380992,37.66299035,"µµºÀ±¸",2
10686,127.0381393,37.66299062,"µµºÀ±¸",2
10688,127.0381393,37.66299062,"µµºÀ±¸",2
10383,127.0381415,37.67852411,"µµºÀ±¸",4
10881,127.038147,37.63420947,"µµºÀ±¸",1
10755,127.0382257,37.65491411,"µµºÀ±¸",2
10890,127.0382343,37.63528812,"µµºÀ±¸",1
10891,127.0382343,37.63528812,"µµºÀ±¸",1
10760,127.0382523,37.65495792,"µµºÀ±¸",2
10752,127.038279,37.65500173,"µµºÀ±¸",2
10754,127.038279,37.65500173,"µµºÀ±¸",2
10376,127.0384094,37.67865295,"µµºÀ±¸",4
10384,127.038428,37.67855992,"µµºÀ±¸",4
10887,127.0384391,37.63458006,"µµºÀ±¸",1
10623,127.0384734,37.66298912,"µµºÀ±¸",2
10622,127.0385181,37.66298953,"µµºÀ±¸",2
10624,127.0385181,37.66298953,"µµºÀ±¸",2
10882,127.0385319,37.63436377,"µµºÀ±¸",1
10385,127.0387851,37.67857923,"µµºÀ±¸",4
10883,127.0387909,37.63386435,"µµºÀ±¸",1
10377,127.0388196,37.67871553,"µµºÀ±¸",4
10378,127.0389496,37.67871835,"µµºÀ±¸",4
10687,127.0391586,37.66274036,"µµºÀ±¸",2
10692,127.0391586,37.66274036,"µµºÀ±¸",2
10379,127.0391767,37.67869986,"µµºÀ±¸",4
10697,127.0392123,37.66273931,"µµºÀ±¸",2
10619,127.0392288,37.66298729,"µµºÀ±¸",2
10886,127.0392333,37.63331611,"µµºÀ±¸",1
10753,127.0392607,37.65664962,"µµºÀ±¸",2
10689,127.0392659,37.66273825,"µµºÀ±¸",2
10695,127.0392659,37.66273825,"µµºÀ±¸",2
10620,127.0392785,37.66298805,"µµºÀ±¸",2
10621,127.0392785,37.66298805,"µµºÀ±¸",2
10745,127.0393331,37.6567789,"µµºÀ±¸",2
10746,127.0393963,37.6568907,"µµºÀ±¸",2
10750,127.0393963,37.6568907,"µµºÀ±¸",2
10929,127.0394422,37.65657908,"µµºÀ±¸",2
10386,127.0394632,37.67853367,"µµºÀ±¸",4
10751,127.0395806,37.65718992,"µµºÀ±¸",2
10931,127.0395843,37.65682601,"µµºÀ±¸",2
10744,127.0396111,37.65724953,"µµºÀ±¸",2
10928,127.0396238,37.65650853,"µµºÀ±¸",2
10879,127.0396274,37.63289671,"µµºÀ±¸",1
10747,127.0396386,37.65729738,"µµºÀ±¸",2
10387,127.0396628,37.67849818,"µµºÀ±¸",4
10930,127.0397047,37.65664474,"µµºÀ±¸",2
10932,127.0397736,37.65676089,"µµºÀ±¸",2
10618,127.0398479,37.66297657,"µµºÀ±¸",2
10749,127.0398692,37.65770371,"µµºÀ±¸",2
10388,127.0398952,37.6784405,"µµºÀ±¸",4
10392,127.0398977,37.67858612,"µµºÀ±¸",4
10884,127.039904,37.63214471,"µµºÀ±¸",1
10889,127.039904,37.63214471,"µµºÀ±¸",1
10616,127.039913,37.66296697,"µµºÀ±¸",2
10617,127.039913,37.66296697,"µµºÀ±¸",2
10389,127.0399616,37.67843557,"µµºÀ±¸",4
10874,127.0399677,37.63250702,"µµºÀ±¸",1
10876,127.0399677,37.63250702,"µµºÀ±¸",1
10395,127.0400373,37.67859369,"µµºÀ±¸",4
10393,127.0400558,37.67856805,"µµºÀ±¸",4
10394,127.0401245,37.67856832,"µµºÀ±¸",4
10877,127.0402107,37.63226643,"µµºÀ±¸",1
10390,127.0403253,37.67843915,"µµºÀ±¸",4
10748,127.040331,37.65844439,"µµºÀ±¸",2
10396,127.0403616,37.67839026,"µµºÀ±¸",4
10766,127.0403731,37.65851139,"µµºÀ±¸",2
10764,127.0404152,37.6585784,"µµºÀ±¸",2
10765,127.0404152,37.6585784,"µµºÀ±¸",2
10499,127.0404394,37.67845571,"µµºÀ±¸",4
10500,127.040526,37.67863578,"µµºÀ±¸",4
10501,127.040526,37.67863578,"µµºÀ±¸",4
10504,127.040526,37.67863578,"µµºÀ±¸",4
10873,127.0405735,37.63202368,"µµºÀ±¸",1
