2011 01 01   12.17   -9.95  -11.12   -2.24  -14.41   -8.65              0.57              0.57              2.88              2.42
2011 01 02    9.02  -10.14   -9.28   -1.99  -11.01   -7.41              0.62              0.62              2.91              2.63
2011 01 03   10.62   -7.72   -8.09   -0.49  -11.10   -6.55              0.51              0.51              -999              2.17
2011 01 04    7.23   -7.42   -8.62   -2.77  -10.00   -7.08              0.48              0.48              -999              2.08
2011 01 05    9.49   -8.07  -10.08   -3.68  -13.17   -7.93              0.44              0.44              -999              1.91
2011 01 06    9.21  -12.32  -13.85   -5.87  -15.08  -11.78              0.63              0.63              3.01              2.74
2011 01 07   11.55  -12.99  -13.52   -4.57  -16.12  -11.20              0.68              0.68              3.05              2.98
2011 01 08   11.35   -7.85   -8.28   -0.91  -12.26   -6.47              0.38              0.38              -999              1.64
2011 01 09    9.42  -10.33  -12.76   -5.98  -15.40  -10.06              0.65              0.65              3.08              2.86
2011 01 10   11.39  -13.99  -15.19   -6.14  -17.53  -12.32              0.67              0.67              3.11              3.03
2011 01 11    8.48   -8.75  -10.48   -3.65  -12.13   -8.22              0.41              0.41              -999              1.85
2011 01 12   10.21  -12.96  -14.82   -6.29  -16.50  -12.12              0.63              0.63              3.16              2.88
2011 01 13   11.62  -12.26  -13.13   -3.94  -15.56  -10.03              0.65              0.65              3.14              2.92
2011 01 14   10.30   -6.85   -8.71   -0.64  -10.94   -6.39              0.44              0.44              -999              2.00
2011 01 15   10.14  -15.55  -18.67  -11.47  -21.61  -15.84              0.66              0.66              3.28              3.00
2011 01 16   11.94  -17.99  -19.63  -11.35  -23.30  -18.13              0.66              0.66              3.29              3.11
2011 01 17   13.10  -14.71  -16.27   -6.70  -19.80  -14.45              0.68              0.68              3.29              3.17
2011 01 18   11.57  -13.08  -13.43   -5.11  -16.68  -11.67              0.64              0.64              3.28              3.07
2011 01 19   10.90  -11.52  -13.46   -5.04  -15.94  -10.75              0.66              0.66              3.32              3.15
2011 01 20   10.64  -13.50  -15.10   -6.61  -17.25  -12.61              0.69              0.69              3.35              3.23
2011 01 21   10.18  -12.28  -13.54   -4.78  -14.96  -10.95              0.64              0.64              3.34              3.14
2011 01 22    9.54  -10.17  -11.15   -2.73  -12.26   -8.21              0.56              0.56              -999              2.78
2011 01 23    7.20   -8.90   -8.66   -3.45  -10.65   -7.48              0.35              0.35              -999              1.71
2011 01 24    7.52  -12.29  -13.74   -7.55  -15.07  -11.94              0.54              0.54              -999              2.74
2011 01 25    8.83  -13.22  -14.09   -6.80  -15.63  -12.45              0.58              0.58              3.48              2.97
2011 01 26   10.81  -13.75  -15.29   -6.52  -17.33  -13.10              0.65              0.65              3.57              3.30
2011 01 27   11.90  -13.20  -15.57   -6.57  -18.47  -13.06              0.63              0.63              3.61              3.22
2011 01 28    8.79  -11.18  -14.40   -6.13  -14.92  -11.19              0.60              0.60              3.59              3.11
2011 01 29    9.43  -13.75  -16.00   -7.83  -17.26  -13.18              0.65              0.65              3.69              3.40
2011 01 30   11.53  -15.27  -16.82   -8.04  -19.57  -14.64              0.67              0.67              3.74              3.52
2011 01 31   16.54  -11.68  -11.68   -2.08  -18.61  -10.51              0.67              0.67              3.67              3.53
2011 02 01   10.88   -7.44   -6.65    0.30  -10.58   -5.32              0.63              0.63              3.70              3.45
2011 02 02    8.25   -5.17   -4.71    2.92   -5.33   -2.03              0.67              0.67              3.72              3.58
2011 02 03    9.07   -4.82   -3.18    2.14   -6.93   -2.51              0.59              0.59              -999              3.23
2011 02 04    6.40   -3.04   -2.95    1.60   -4.80   -2.23              0.37              0.37              -999              2.06
2011 02 05   10.26   -2.53   -5.93    3.13   -7.13   -2.05              0.61              0.61              -999              3.39
2011 02 06    6.96   -2.31   -3.01    1.96   -5.00   -1.56              0.29              0.29              -999              1.64
2011 02 07   10.74   -2.97   -6.76    2.69   -8.05   -2.59              0.55              0.55              -999              3.09
2011 02 08    8.32   -0.95   -5.12    4.86   -3.46   -0.36              0.61              0.61              -999              3.57
2011 02 09    9.94   -3.18   -7.53    1.41   -8.53   -3.59              0.65              0.65              4.10              3.69
2011 02 10    9.17   -4.43   -7.71    0.30   -8.88   -4.41              0.52              0.52              -999              2.99
2011 02 11    7.73   -3.98   -6.75    0.43   -7.30   -4.03              0.61              0.61              4.15              3.64
2011 02 12    8.84   -7.94  -10.85   -3.85  -12.69   -8.13              0.68              0.68              4.24              4.08
2011 02 13   10.26   -9.03  -12.28   -3.15  -13.41   -7.99              0.60              0.60              -999              3.60
2011 02 14    6.27   -7.61   -9.19   -2.73   -9.00   -6.09              0.41              0.41              -999              2.51
2011 02 15   10.16   -8.01   -7.78    0.59   -9.56   -5.45              0.66              0.66              4.34              4.12
2011 02 16    9.85   -4.87   -6.31    0.73   -9.12   -3.98              0.54              0.54              -999              3.28
2011 02 17    7.96   -3.32   -4.82    2.03   -5.93   -2.32              0.47              0.47              -999              2.97
2011 02 18   13.03   -3.34   -5.14    4.34   -8.69   -2.24              0.69              0.69              4.47              4.42
2011 02 19   10.93   -2.28   -5.17    4.50   -6.43   -1.65              0.71              0.71              4.55              4.46
2011 02 20   13.20   -0.45   -3.40    7.67   -5.53    0.10              0.69              0.69              4.57              4.53
2011 02 21   11.82    0.69   -3.70    7.82   -4.00    1.42              0.73              0.73              4.63              4.62
2011 02 22   11.11    1.50   -1.88    9.32   -1.79    3.10              0.69              0.69              4.67              4.65
2011 02 23   10.11    1.83   -0.52    9.00   -1.10    2.83              0.70              0.70              4.66              4.64
2011 02 24   10.70    2.04    0.31    8.55   -2.15    2.39              0.67              0.67              4.66              4.50
2011 02 25    9.48   -0.74   -6.79    4.75   -4.73   -1.04              0.70              0.70              4.89              4.73
2011 02 26   12.89    1.71   -2.55    9.23   -3.65    1.93              0.70              0.70              4.81              4.78
2011 02 27    3.85    0.70   -0.31    2.86   -0.99    1.07              0.11              0.11              -999              0.75
2011 02 28    4.78    0.43   -1.79    3.51   -1.27    0.34              0.32              0.32              -999              2.18
2011 03 01   10.54   -1.07   -3.65    3.31   -7.24   -1.12              0.31              0.31              -999              2.14
2011 03 02    8.10   -5.19   -9.73   -0.48   -8.58   -5.25              0.70              0.70              5.10              4.99
2011 03 03    9.19   -4.90   -9.39    0.41   -8.77   -4.96              0.72              0.72              5.15              5.07
2011 03 04   12.70   -3.60   -6.97    3.13   -9.58   -3.61              0.73              0.73              5.18              5.18
2011 03 05    7.95   -1.75   -3.15    3.17   -4.77   -1.50              0.47              0.47              -999              3.42
2011 03 06    8.61    0.83   -1.50    5.88   -2.73    0.55              0.58              0.58              -999              4.31
2011 03 07    8.29   -0.55   -5.89    4.01   -4.28   -0.99              0.69              0.69              5.31              5.24
2011 03 08    9.90   -0.88   -5.49    4.67   -5.24   -1.23              0.61              0.61              5.34              4.57
2011 03 09    8.59   -1.96   -7.43    2.45   -6.14   -2.39              0.65              0.65              -999              4.92
2011 03 10   11.82   -1.40   -5.25    4.48   -7.34   -1.59              0.63              0.63              5.43              4.85
2011 03 11   10.95    0.32   -4.09    7.09   -3.86    0.42              0.71              0.71              5.52              5.49
2011 03 12   11.91    2.19   -0.97   10.23   -1.68    2.76              0.68              0.68              5.52              5.35
2011 03 13   11.66    4.24    4.29   11.66   -0.00    4.71              0.60              0.60              -999              4.64
2011 03 14   10.77    3.81    1.16    9.54   -1.23    3.90              0.35              0.35              -999              2.74
2011 03 15   10.17    0.27   -5.40    5.15   -5.02   -0.46              0.65              0.65              5.69              5.14
2011 03 16    7.01   -1.73   -8.40    1.18   -5.82   -2.56              0.71              0.71              5.85              5.82
2011 03 17   10.26   -0.06   -6.52    5.06   -5.20   -0.99              0.72              0.72              5.89              5.89
2011 03 18   12.64    1.28   -4.37    8.43   -4.21    1.15              0.72              0.72              5.93              5.82
2011 03 19    8.50    3.38    0.13    9.04    0.54    3.80              0.66              0.66              5.87              5.52
2011 03 20    7.74    2.92   -0.83    9.12    1.38    3.83              0.29              0.29              -999              2.38
2011 03 21   11.96    4.34   -0.81   11.01   -0.95    4.29              0.60              0.60              -999              5.04
2011 03 22   10.52    0.24   -7.33    5.34   -5.18   -0.60              0.70              0.70              -999              5.97
2011 03 23   11.31    0.26   -5.87    5.95   -5.36   -0.66              0.71              0.71              6.18              6.15
2011 03 24    7.65    0.97   -3.13    5.00   -2.65    0.47              0.54              0.54              6.14              4.64
2011 03 25    8.59   -0.53   -5.54    3.70   -4.90   -0.95              0.63              0.63              -999              5.50
2011 03 26   11.65    0.63   -5.17    6.86   -4.79    0.27              0.73              0.73              6.29              6.24
2011 03 27    9.30    1.77   -2.56    6.85   -2.46    1.84              0.59              0.59              6.24              5.28
2011 03 28    6.80    2.10   -0.83    6.05   -0.75    2.51              0.47              0.47              -999              4.09
2011 03 29    9.17    1.82   -1.46    6.94   -2.23    1.64              0.47              0.47              -999              4.14
2011 03 30   14.03    4.29    0.33   12.02   -2.00    3.83              0.72              0.72              6.42              6.42
2011 03 31   14.59    4.91    1.07   13.57   -1.02    4.85              0.73              0.73              6.47              6.47
2011 04 01   13.43    5.76    0.88   13.02   -0.41    5.59              0.70              0.70              6.61              6.49
2011 04 02    8.32    4.13    1.19    9.19    0.87    4.89              0.46              0.46              -999              4.18
2011 04 03   14.09    6.44    0.96   13.07   -1.02    5.94              0.69              0.69              6.55              6.31
2011 04 04   15.75    6.66    0.49   14.43   -1.32    6.25              0.65              0.65              6.63              6.04
2011 04 05   13.77    6.15   -0.42   15.12    1.35    7.09              0.74              0.74              6.74              6.74
2011 04 06   10.61    4.87   -0.71   11.63    1.02    6.48              0.56              0.56              -999              5.33
2011 04 07    6.81    5.84    4.94    9.40    2.59    6.10              0.17              0.17              -999              1.56
2011 04 08   13.10    8.58    2.02   15.33    2.23    8.15              0.69              0.69              -999              6.42
2011 04 09   12.47    6.43    2.30   13.93    1.46    6.97              0.70              0.70              6.82              6.69
2011 04 10   12.99    7.69    4.16   14.20    1.22    7.39              0.50              0.50              -999              4.74
2011 04 11   13.52    6.10   -2.03   12.88   -0.64    5.88              0.74              0.74              7.03              6.91
2011 04 12   15.24    5.34   -0.56   14.19   -1.04    5.21              0.73              0.73              7.03              7.03
2011 04 13   15.26    6.89    2.19   15.30    0.04    6.36              0.70              0.70              7.00              7.00
2011 04 14   13.70    7.99    2.54   15.60    1.90    7.45              0.68              0.68              7.02              6.53
2011 04 15   14.15   10.02    7.64   17.08    2.93    9.68              0.52              0.52              -999              5.03
2011 04 16   15.87    8.19    0.76   15.57   -0.29    7.66              0.71              0.71              7.23              7.18
2011 04 17   16.46    9.20    3.53   16.62    0.16    8.45              0.72              0.72              7.15              7.11
2011 04 18    7.44    6.67    2.92    9.15    1.71    5.64              0.20              0.20              -999              2.03
2011 04 19   13.26    7.70    2.15   14.40    1.14    7.00              0.65              0.65              7.10              6.68
2011 04 20   12.68    7.36    2.93   14.64    1.95    6.66              0.71              0.71              7.16              7.08
2011 04 21   10.13    7.24    2.94   13.08    2.95    8.17              0.58              0.58              -999              5.88
2011 04 22    8.37    6.48    4.48   10.53    2.17    6.48              0.15              0.15              -999              1.49
2011 04 23   12.98    5.89    1.44   12.71   -0.28    5.58              0.61              0.61              -999              6.11
2011 04 24    9.99    6.60    2.57   11.14    1.15    5.96              0.52              0.52              -999              5.31
2011 04 25   11.34    9.28    4.27   14.83    3.49    8.58              0.67              0.67              -999              6.72
2011 04 26    5.51    7.75    6.44   10.92    5.41    7.94              0.19              0.19              -999              2.01
2011 04 27    8.14    8.82    6.96   12.10    3.97    8.64              0.26              0.26              -999              2.66
2011 04 28   11.38    8.16    2.74   13.70    2.32    7.35              0.42              0.42              -999              4.40
2011 04 29   10.63    8.43    4.94   13.42    2.79    8.72              0.40              0.40              -999              4.23
2011 04 30    5.08   12.37   11.63   14.69    9.60   12.51              0.16              0.16              -999              1.71
2011 05 01   10.07   11.12    7.27   15.91    5.84   10.72              0.61              0.61              -999              6.56
2011 05 02   11.93   11.32    7.09   17.66    5.74   10.88              0.65              0.65              -999              6.99
2011 05 03   13.27   11.36    5.55   18.67    5.40   11.40              0.70              0.70              7.70              7.55
2011 05 04   13.12   11.31    5.19   18.62    5.49   11.99              0.57              0.57              -999              6.21
2011 05 05   13.67   13.02    8.15   19.70    6.03   12.82              0.71              0.71              7.56              7.48
2011 05 06    9.07   12.20    9.92   16.06    6.99   12.36              0.26              0.26              -999              2.82
2011 05 07   11.53   14.31   10.49   19.91    8.38   13.94              0.67              0.67              7.64              7.28
2011 05 08   14.95   14.87    7.70   21.63    6.68   15.04              0.69              0.69              -999              7.65
2011 05 09    8.70   16.11   14.58   21.36   12.67   16.28              0.16              0.16              -999              1.76
2011 05 10    6.23   14.05   12.02   17.81   11.58   14.18              0.11              0.11              -999              1.21
2011 05 11    7.29   14.03   11.36   18.30   11.02   13.98              0.22              0.22              -999              2.47
2011 05 12   12.86   13.74   10.56   19.43    6.58   13.29              0.35              0.35              -999              3.82
2011 05 13   12.62   12.20    6.74   18.40    5.78   11.82              0.73              0.73              7.98              7.90
2011 05 14   14.16   12.75    6.90   20.27    6.11   12.42              0.73              0.73              8.06              8.06
2011 05 15   11.78   12.87    9.52   19.60    7.82   12.87              0.69              0.69              7.90              7.51
2011 05 16   12.09   12.70    7.20   19.38    7.29   12.74              0.67              0.67              7.96              7.68
2011 05 17   12.37   13.26    6.31   20.14    7.77   13.79              0.71              0.71              7.97              7.89
2011 05 18   12.61   14.91   11.14   20.75    8.15   15.29              0.55              0.55              -999              6.10
2011 05 19    7.58   17.23   14.47   21.57   13.99   17.19              0.46              0.46              -999              5.14
2011 05 20    4.23   15.84   14.81   17.63   13.41   15.82              0.20              0.20              -999              2.29
2011 05 21    6.34   12.73   10.22   16.16    9.82   12.70              0.18              0.18              -999              2.00
2011 05 22   12.73   14.22    7.72   20.51    7.78   14.63              0.62              0.62              -999              7.02
2011 05 23   11.29   15.95    9.00   23.17   11.88   16.69              0.44              0.44              -999              4.96
2011 05 24   16.28   16.85    9.16   25.27    9.00   17.58              0.68              0.68              -999              7.54
2011 05 25    8.34   15.68   12.30   21.07   12.73   16.72              0.46              0.46              -999              5.13
2011 05 26   10.73   15.66   11.15   21.49   10.76   15.74              0.26              0.26              -999              2.97
2011 05 27   11.01   16.40   11.74   21.04   10.03   15.86              0.46              0.46              -999              5.19
2011 05 28   13.99   18.47   13.28   25.35   11.36   18.68              0.63              0.63              8.01              7.16
2011 05 29   13.31   18.28   12.94   24.95   11.64   18.25              0.70              0.70              8.05              7.96
2011 05 30   12.87   17.69   12.65   24.16   11.29   17.40              0.61              0.61              -999              7.02
2011 05 31    5.90   16.19   13.80   19.64   13.74   16.25              0.35              0.35              -999              4.04
2011 06 01    6.69   16.37   13.82   19.90   13.22   16.22              0.36              0.36              -999              4.12
2011 06 02   10.45   18.47   13.45   23.13   12.68   17.73              0.61              0.61              -999              6.85
2011 06 03   10.45   17.15   13.14   21.80   11.35   16.42              0.66              0.66              8.22              7.66
2011 06 04    9.26   17.81   13.99   22.29   13.03   17.36              0.59              0.59              -999              6.66
2011 06 05   12.81   18.18   13.02   24.95   12.14   18.08              0.69              0.69              8.11              7.94
2011 06 06   12.27   18.55   13.04   25.35   13.09   18.72              0.64              0.64              -999              7.41
2011 06 07   10.11   17.99   11.36   24.03   13.92   18.42              0.61              0.61              -999              6.95
2011 06 08   11.53   18.68   14.28   24.39   12.86   18.31              0.65              0.65              7.94              7.76
2011 06 09    9.99   19.34   15.99   24.12   14.12   18.54              0.32              0.32              -999              3.62
2011 06 10   11.96   19.69   14.81   25.93   13.96   19.93              0.22              0.22              -999              2.59
2011 06 11   12.79   20.82   14.45   27.00   14.21   20.72              0.68              0.68              8.02              7.91
2011 06 12   11.90   20.25   15.26   26.56   14.66   20.00              0.63              0.63              -999              7.38
2011 06 13    9.83   20.18   15.04   24.58   14.75   19.35              0.56              0.56              -999              6.39
2011 06 14   13.31   20.72   13.46   26.97   13.66   20.33              0.67              0.67              -999              7.69
2011 06 15   11.47   22.09   15.18   28.04   16.58   22.10              0.65              0.65              7.95              7.46
2011 06 16   11.97   21.87   14.92   27.59   15.62   21.62              0.69              0.69              8.04              7.94
2011 06 17   12.41   20.66   14.25   26.52   14.11   20.50              0.61              0.61              -999              6.99
2011 06 18    9.99   21.60   15.62   26.36   16.37   21.50              0.56              0.56              -999              6.52
2011 06 19   12.96   23.46   16.61   29.11   16.15   23.16              0.65              0.65              -999              7.68
2011 06 20   13.51   23.50   16.16   30.16   16.65   22.83              0.66              0.66              7.96              7.80
2011 06 21   11.65   21.86   16.32   27.20   15.55   21.29              0.69              0.69              8.10              8.04
2011 06 22    9.84   22.45   19.51   26.93   17.09   22.18              0.30              0.30              -999              3.54
2011 06 23    5.00   21.76   20.79   24.38   19.38   21.69              0.10              0.10              -999              1.19
2011 06 24    6.42   19.31   17.54   21.85   15.42   19.22              0.17              0.17              -999              1.96
2011 06 25    4.93   16.84   15.09   19.52   14.60   16.78              0.18              0.18              -999              2.08
2011 06 26    6.92   18.81   17.16   22.91   15.99   19.03              0.17              0.17              -999              1.91
2011 06 27    4.17   18.71   17.37   20.39   16.22   18.72              0.10              0.10              -999              1.15
2011 06 28   10.04   21.37   17.81   25.86   15.82   21.35              0.66              0.66              -999              7.56
2011 06 29    4.39   21.61   20.97   24.19   19.81   21.80              0.13              0.13              -999              1.54
2011 06 30    4.85   22.39   21.51   25.12   20.27   22.79              0.32              0.32              -999              3.70
2011 07 01    7.97   24.34   21.53   28.48   20.51   24.32              0.39              0.39              -999              4.54
2011 07 02    8.09   23.95   21.69   27.89   19.80   23.66              0.36              0.36              -999              4.19
2011 07 03    5.61   23.07   22.14   25.81   20.20   23.12              0.08              0.08              -999              0.94
2011 07 04    8.75   22.27   19.66   26.51   17.76   22.03              0.61              0.61              -999              7.11
2011 07 05   10.47   22.37   18.31   27.29   16.82   22.26              0.58              0.58              -999              6.72
2011 07 06   10.59   22.88   17.51   28.58   17.99   23.00              0.53              0.53              -999              6.12
2011 07 07    4.62   22.15   20.63   24.27   19.65   22.21              0.19              0.19              -999              2.19
2011 07 08    4.25   21.80   20.02   23.59   19.35   21.59              0.21              0.21              -999              2.47
2011 07 09    5.84   22.66   20.59   25.91   20.06   22.85              0.25              0.25              -999              2.86
2011 07 10    4.86   22.79   21.88   25.70   20.83   23.11              0.22              0.22              -999              2.52
2011 07 11    2.95   21.45   20.93   23.18   20.23   21.62              0.17              0.17              -999              1.95
2011 07 12    4.42   22.25   21.41   24.57   20.15   22.38              0.12              0.12              -999              1.39
2011 07 13    4.26   23.20   22.49   25.94   21.68   23.42              0.17              0.17              -999              1.90
2011 07 14    3.13   23.63   22.86   25.61   22.48   23.81              0.22              0.22              -999              2.48
2011 07 15    4.33   23.99   23.01   26.47   22.13   24.07              0.22              0.22              -999              2.53
2011 07 16    4.65   23.83   22.38   26.17   21.52   23.72              0.31              0.31              -999              3.53
2011 07 17    5.25   24.03   22.16   26.87   21.62   24.03              0.46              0.46              -999              5.25
2011 07 18    8.01   24.78   22.45   29.57   21.56   24.90              0.62              0.62              -999              7.09
2011 07 19    7.43   23.75   21.61   27.74   20.31   23.97              0.56              0.56              -999              6.22
2011 07 20    7.73   22.04   18.83   25.99   18.26   22.09              0.68              0.68              7.53              7.48
2011 07 21    8.30   21.18   18.17   25.42   17.12   21.09              0.65              0.65              7.47              7.28
2011 07 22    9.83   22.46   19.89   26.83   17.00   21.89              0.34              0.34              -999              3.78
2011 07 23    6.00   23.57   21.64   26.53   20.53   23.52              0.43              0.43              -999              4.77
2011 07 24    6.34   23.55   21.75   26.81   20.47   23.53              0.34              0.34              -999              3.76
2011 07 25    7.22   24.18   21.64   27.45   20.23   23.88              0.32              0.32              -999              3.63
2011 07 26    4.56   24.16   23.25   26.50   21.94   24.37              0.38              0.38              -999              4.20
2011 07 27    3.62   25.08   24.17   27.48   23.86   25.21              0.17              0.17              -999              1.83
2011 07 28    2.62   24.26   23.76   25.74   23.12   24.48              0.20              0.20              -999              2.24
2011 07 29    6.06   25.36   23.35   28.41   22.35   25.12              0.43              0.43              -999              4.68
2011 07 30    5.69   25.00   23.20   28.20   22.50   25.05              0.43              0.43              -999              4.66
2011 07 31    5.15   24.85   23.14   27.37   22.22   24.88              0.13              0.13              -999              1.48
2011 08 01    5.87   24.83   23.05   28.21   22.34   24.81              0.25              0.25              -999              2.75
2011 08 02    6.18   24.36   22.52   27.70   21.53   24.37              0.33              0.33              -999              3.57
2011 08 03    5.64   24.28   23.02   27.15   21.51   24.29              0.34              0.34              -999              3.68
2011 08 04    3.74   24.50   23.10   26.89   23.15   24.90              0.27              0.27              -999              2.97
2011 08 05    8.87   26.53   23.25   31.11   22.24   26.70              0.64              0.64              7.06              6.92
2011 08 06    7.37   25.28   22.92   29.00   21.63   25.48              0.39              0.39              -999              4.26
2011 08 07    6.62   25.34   23.19   29.60   22.98   25.76              0.49              0.49              -999              5.26
2011 08 08    3.48   23.76   22.79   26.32   22.84   24.28              0.17              0.17              -999              1.84
2011 08 09    5.26   24.45   22.92   27.47   22.21   24.35              0.22              0.22              -999              2.29
2011 08 10    5.88   24.25   22.62   27.23   21.35   23.96              0.43              0.43              -999              4.56
2011 08 11    7.28   24.68   22.74   28.17   20.89   24.35              0.50              0.50              -999              5.34
2011 08 12    4.36   24.04   22.93   26.39   22.03   24.05              0.23              0.23              -999              2.40
2011 08 13    4.57   24.41   23.35   27.24   22.66   24.52              0.23              0.23              -999              2.39
2011 08 14    5.95   24.57   22.99   27.64   21.70   24.37              0.35              0.35              -999              3.65
2011 08 15    6.00   24.12   22.32   27.12   21.12   23.86              0.25              0.25              -999              2.54
2011 08 16    6.45   24.79   23.58   27.87   21.42   24.67              0.23              0.23              -999              2.38
2011 08 17    6.65   24.49   22.45   27.48   20.84   24.17              0.17              0.17              -999              1.73
2011 08 18    6.76   22.79   20.46   26.52   19.76   22.77              0.47              0.47              -999              4.86
2011 08 19    7.21   21.93   18.96   25.43   18.22   22.07              0.40              0.40              -999              4.11
2011 08 20    6.27   21.78   19.00   24.99   18.71   21.43              0.38              0.38              -999              3.88
2011 08 21   11.03   22.62   18.26   27.72   16.68   22.69              0.65              0.65              6.89              6.74
2011 08 22    7.86   21.92   18.83   26.02   18.16   22.02              0.48              0.48              -999              4.83
2011 08 23    9.51   22.15   18.22   26.59   17.08   21.81              0.53              0.53              -999              5.38
2011 08 24    8.70   21.10   18.33   25.59   16.89   21.13              0.45              0.45              -999              4.52
2011 08 25    8.96   22.00   18.65   26.30   17.35   22.01              0.58              0.58              6.58              5.76
2011 08 26    7.79   22.14   19.43   26.34   18.55   22.12              0.52              0.52              -999              5.10
2011 08 27    8.55   24.10   20.77   28.16   19.61   23.93              0.53              0.53              -999              5.23
2011 08 28    7.28   24.19   21.43   27.70   20.42   24.11              0.62              0.62              -999              5.93
2011 08 29    6.57   24.21   21.79   27.48   20.91   24.31              0.50              0.50              -999              4.78
2011 08 30    6.67   24.29   21.33   28.37   21.70   24.79              0.34              0.34              -999              3.24
2011 08 31    9.64   24.45   20.61   29.68   20.04   24.59              0.65              0.65              6.38              6.10
2011 09 01    8.97   23.71   20.02   28.43   19.46   23.88              0.64              0.64              -999              6.09
2011 09 02    9.71   23.23   20.28   28.40   18.69   23.13              0.60              0.60              -999              5.53
2011 09 03    9.68   20.41   17.38   25.76   16.08   20.48              0.52              0.52              -999              4.84
2011 09 04    8.24   19.44   16.32   24.17   15.93   19.53              0.53              0.53              6.28              5.05
2011 09 05    9.84   19.64   16.52   24.57   14.72   19.66              0.65              0.65              6.34              5.97
2011 09 06   10.48   18.60   15.29   24.63   14.15   18.93              0.70              0.70              6.44              6.32
2011 09 07   10.39   18.08   13.08   23.53   13.15   18.86              0.55              0.55              -999              5.06
2011 09 08    6.63   19.39   14.72   23.67   17.04   19.79              0.30              0.30              -999              2.78
2011 09 09    6.36   19.39   16.41   22.99   16.64   19.18              0.20              0.20              -999              1.83
2011 09 10    5.52   18.34   16.86   21.65   16.13   18.49              0.28              0.28              -999              2.54
2011 09 11    5.83   19.54   17.79   22.76   16.92   19.39              0.19              0.19              -999              1.73
2011 09 12    5.34   19.54   17.23   22.90   17.56   19.84              0.40              0.40              -999              3.51
2011 09 13    8.40   21.39   17.09   26.19   17.79   21.91              0.57              0.57              -999              5.03
2011 09 14    8.40   21.75   19.65   26.17   17.77   21.99              0.44              0.44              -999              3.90
2011 09 15    7.39   22.01   20.51   26.32   18.93   22.45              0.55              0.55              -999              4.77
2011 09 16    8.10   22.47   20.20   26.71   18.61   22.68              0.55              0.55              -999              4.78
2011 09 17    8.92   21.46   19.31   26.24   17.31   21.41              0.52              0.52              -999              4.48
2011 09 18    7.30   17.21   13.98   20.90   13.59   16.97              0.43              0.43              -999              3.64
2011 09 19    7.27   13.79   10.29   17.36   10.09   13.69              0.21              0.21              -999              1.79
2011 09 20   10.29   13.50    9.14   18.96    8.67   13.37              0.57              0.57              -999              4.78
2011 09 21   11.09   13.48    9.13   19.64    8.55   13.57              0.60              0.60              5.82              5.06
2011 09 22   11.16   13.73    9.19   20.85    9.68   14.65              0.70              0.70              5.78              5.74
2011 09 23   13.11   14.91   10.34   21.97    8.86   15.80              0.67              0.67              5.70              5.45
2011 09 24   12.16   15.04   12.57   21.62    9.46   15.70              0.66              0.66              5.65              5.50
2011 09 25   11.40   15.96   12.16   22.83   11.43   16.99              0.69              0.69              5.60              5.50
2011 09 26   11.64   16.26   11.01   23.87   12.23   17.56              0.67              0.67              5.57              5.55
2011 09 27   13.40   15.93   11.37   23.75   10.34   16.47              0.68              0.68              5.58              5.58
2011 09 28    9.89   14.79   12.85   19.97   10.08   15.06              0.37              0.37              -999              2.98
2011 09 29    5.35   15.05   13.95   17.60   12.25   15.17              0.16              0.16              -999              1.27
2011 09 30    9.60   11.43    7.06   15.63    6.03   11.21              0.72              0.72              5.48              5.42
2011 10 01   11.22    9.61    4.94   15.65    4.43    9.12              0.67              0.67              5.38              5.30
2011 10 02   10.52    8.96    3.70   15.33    4.81    9.12              0.64              0.64              5.35              4.86
2011 10 03   12.61    9.68    3.03   16.88    4.27   10.35              0.71              0.71              5.36              5.36
2011 10 04   11.56   11.08    5.35   17.57    6.01   12.06              0.69              0.69              5.25              5.23
2011 10 05    8.98   12.60    7.28   18.22    9.24   12.93              0.59              0.59              -999              4.50
2011 10 06    9.44   11.68    8.76   16.71    7.27   11.99              0.62              0.62              5.09              4.55
2011 10 07   11.49   10.80    7.55   17.96    6.47   11.36              0.68              0.68              5.06              5.06
2011 10 08   11.61   11.57    7.61   19.07    7.45   13.16              0.68              0.68              4.96              4.89
2011 10 09    9.36   12.30    9.56   18.26    8.90   13.36              0.50              0.50              -999              3.65
2011 10 10   10.07   13.36   11.58   20.13   10.06   14.12              0.56              0.56              -999              4.02
2011 10 11   10.49   12.97    8.03   19.67    9.18   13.51              0.64              0.64              4.86              4.52
2011 10 12    9.99   11.13    8.01   18.12    8.13   12.19              0.31              0.31              -999              2.14
2011 10 13   11.16   12.78    9.28   20.16    9.00   13.96              0.67              0.67              4.70              4.60
2011 10 14    3.68   11.74   10.31   14.03   10.36   12.24              0.16              0.16              -999              1.13
2011 10 15    7.42   11.68   10.48   16.46    9.04   12.17              0.25              0.25              -999              1.70
2011 10 16    9.15   11.31    8.31   16.71    7.57   11.64              0.48              0.48              -999              3.28
2011 10 17   11.19    6.35    0.26   11.65    0.46    6.20              0.72              0.72              4.68              4.66
2011 10 18   15.10    5.54   -2.25   13.46   -1.64    6.08              0.71              0.71              4.72              4.72
2011 10 19   15.32    9.04    4.47   17.35    2.04    9.78              0.71              0.71              4.58              4.57
2011 10 20   10.66   11.10    8.71   17.00    6.35   11.43              0.58              0.58              -999              3.68
2011 10 21    9.87   12.36   10.30   17.66    7.79   12.73              0.49              0.49              -999              3.19
