"loc","long","lat","year","month","cki_1","sii_1","si_1","ckii_1","cki_2","sii_2","si_2","ckii_2","cki_3","sii_3","si_3","ckii_3","cki_4","sii_4","si_4","ckii_4","cki_5","sii_5","si_5","ckii_5","cki_6","sii_6","si_6","ckii_6","cki_7","sii_7","si_7","ckii_7","cki_8","sii_8","si_8","ckii_8","cki_9","sii_9","si_9","ckii_9","cki_10","sii_10","si_10","ckii_10","cki_11","sii_11","si_11","ckii_11","cki_12","sii_12","si_12","ckii_12"
"강서구","126.824859","37.55844","2015","07",0.293333333333333,0.293333333333333,5.69046127383289,3.36333333333333,0.456666666666667,0.456666666666667,4.98569191074933,5.20333333333333,0.44,0.44,6.30523063691644,4.95666666666667,0.556666666666667,0.556666666666667,5.68379460716622,6.22,0.47,0.47,5.65046127383289,5.25,0.456666666666667,0.456666666666667,5.66712794049955,5.09333333333333,0.386666666666667,0.386666666666667,5.44046127383289,4.38333333333333,0.24,0.24,4.98569191074933,2.67,0.44,0.44,4.98569191074933,4.955,0.41,0.41,4.98569191074933,4.675,0.42,0.42,4.98569191074933,4.775,0.105,0.105,4.98569191074933,1.16
"강서구","126.824859","37.55844","2015","08",0.583333333333333,0.583333333333333,5.71189730358311,6.04666666666667,0.513333333333333,0.513333333333333,5.50712794049955,5.29333333333333,0.27,0.27,4.98569191074933,2.79,0.465,0.465,4.98569191074933,4.815,0.495,0.495,4.98569191074933,5.125,0.49,0.49,5.59284595537467,4.865,0.505,0.505,4.98569191074933,5.06,0.403333333333333,0.403333333333333,5.47046127383289,4.19333333333333,0.406666666666667,0.406666666666667,5.46046127383289,4.21666666666667,0.533333333333333,0.533333333333333,5.32712794049955,5.36,0.413333333333333,0.413333333333333,4.98569191074933,4.22,0.563333333333333,0.563333333333333,5.43379460716622,5.70666666666667
"강서구","126.824859","37.55844","2015","09",0.21,0.21,4.98569191074933,1.78,0.51,0.51,4.98569191074933,4.33,0.58,0.58,5.16712794049955,5.12,0.453333333333333,0.453333333333333,5.12046127383289,3.95666666666667,0.596666666666667,0.596666666666667,5.37666666666667,5.18666666666667,0.56,0.56,5.13379460716622,4.87,0.446666666666667,0.446666666666667,5.11046127383289,3.66333333333333,0.523333333333333,0.523333333333333,5.08712794049955,4.46666666666667,0.615,0.615,5.48,5.42,0.605,0.605,5.41284595537467,5.195,0.625,0.625,5.505,5.42,0.61,0.61,5.31,5.265
"강서구","126.824859","37.55844","2015","10",0.56,0.56,4.08,3.79333333333333,0.593333333333333,0.593333333333333,4.02333333333333,3.93,0.523333333333333,0.523333333333333,4.11856397024978,3.4,0.585,0.585,4.71284595537467,4.02,0.57,0.57,4.77784595537467,3.855,0.44,0.44,4.98569191074933,2.95,0.365,0.365,4.98569191074933,2.4,0.58,0.58,3.985,3.82,0.436666666666667,0.436666666666667,4.29856397024978,2.93,0.47,0.47,4.73046127383289,3.34666666666667,0.576666666666667,0.576666666666667,4.91712794049955,3.97666666666667,0.553333333333333,0.553333333333333,4.42189730358311,3.73666666666667
"강서구","126.824859","37.55844","2015","11",0.36,0.36,4.98569191074933,1.835,0.395,0.395,4.98569191074933,2,0.405,0.405,3.98284595537466,2.03,0.19,0.19,4.98569191074933,1.02666666666667,0.316666666666667,0.316666666666667,4.98569191074933,1.68,0.453333333333333,0.453333333333333,4.98569191074933,2.36333333333333,0.323333333333333,0.323333333333333,4.48712794049955,1.69,0.413333333333333,0.413333333333333,4.27712794049955,2.15,0.346666666666667,0.346666666666667,4.21046127383289,1.71333333333333,0.145,0.145,4.98569191074933,0.745,0.295,0.295,4.98569191074933,1.47,0.435,0.435,3.87784595537467,2.18
"강서구","126.824859","37.55844","2015","12",0.51,0.51,4.19379460716622,2.16,0.576666666666667,0.576666666666667,2.63,2.44666666666667,0.333333333333333,0.333333333333333,4.98569191074933,1.44,0.576666666666667,0.576666666666667,3.40856397024978,2.45,0.5,0.5,3.80784595537467,2.125,0.485,0.485,4.98569191074933,2.04,0.325,0.325,3.74784595537467,1.365,0.55,0.55,3.72284595537467,2.315,0.515,0.515,3.77784595537466,2.185,0.603333333333333,0.603333333333333,2.60333333333333,2.58,0.256666666666667,0.256666666666667,4.98569191074933,1.08666666666667,0.43,0.43,4.21712794049955,1.83
"강서구","126.824859","37.55844","2016","01",0.62,0.62,4.23379460716622,2.99666666666667,0.58,0.58,2.87,2.66,0.595,0.595,3.85784595537466,2.75,0.555,0.555,3.85784595537466,2.575,0.59,0.59,3.91284595537467,2.78,0.615,0.615,3.04,2.92,0.473333333333333,0.473333333333333,4.38712794049955,2.21333333333333,0.517715716910986,0.517715716910986,4.98569191074933,2.54333333333333,0.543333333333333,0.543333333333333,4.98569191074933,2.57,0.46,0.46,4.19379460716622,2.13333333333333,0.4,0.4,4.20046127383289,1.84333333333333,0.526666666666667,0.526666666666667,4.98569191074933,2.53666666666667
"강서구","126.824859","37.55844","2016","02",0.41,0.41,4.78784595537467,2.675,0.486666666666667,0.486666666666667,4.98569191074933,2.92666666666667,0.526666666666667,0.526666666666667,4.85712794049955,3.21666666666667,0.646666666666667,0.646666666666667,4.15856397024978,3.96666666666667,0.366666666666667,0.366666666666667,4.98569191074933,2.17,0.6,0.6,4.69712794049955,3.73666666666667,0.59,0.59,4.29284595537467,3.505,0.405,0.405,4.32284595537467,2.34,0.535,0.535,4.98569191074933,3.28,0.65,0.65,4.34784595537467,3.98,0.525,0.525,4.34784595537467,3.2,0.515,0.515,4.98569191074933,3.265
"강서구","126.824859","37.55844","2016","03",0.476666666666667,0.476666666666667,5.12379460716622,4.01666666666667,0.52,0.52,4.98569191074933,4.19,0.65,0.65,5.275,5.225,0.61,0.61,5.05284595537467,4.925,0.65,0.65,5.06784595537466,5.31,0.575,0.575,5.34284595537467,4.74,0.513333333333333,0.513333333333333,4.98569191074933,4.04666666666667,0.586666666666667,0.586666666666667,4.81712794049955,4.70666666666667,0.546666666666667,0.546666666666667,5.35189730358311,4.45,0.633333333333333,0.633333333333333,5.21,5.13,0.34,0.34,4.98569191074933,2.90666666666667,0.593333333333333,0.593333333333333,5.21523063691644,4.85666666666667
"강서구","126.824859","37.55844","2016","04",0.59,0.59,5.93784595537466,5.895,0.613333333333333,0.613333333333333,5.57046127383289,5.96333333333333,0.526666666666667,0.526666666666667,5.22379460716622,5.18333333333333,0.32,0.32,5.46379460716622,3.16666666666667,0.463333333333333,0.463333333333333,5.33046127383289,4.56,0.636666666666667,0.636666666666667,5.98856397024978,6.31,0.543333333333333,0.543333333333333,5.50379460716622,5.43666666666667,0.63,0.63,6.275,6.155,0.39,0.39,4.98569191074933,3.775,0.18,0.18,4.98569191074933,1.78,0.375,0.375,4.98569191074933,3.66,0.58,0.58,5.63784595537467,5.74
"강서구","126.824859","37.55844","2016","05",0.49,0.49,6.52189730358311,5.49666666666667,0.626666666666667,0.626666666666667,6.40523063691644,6.99,0.63,0.63,6.08284595537467,6.96,0.505,0.505,4.98569191074933,5.63,0.405,0.405,6.14784595537466,4.535,0.515,0.515,5.98784595537466,5.75,0.5,0.5,4.98569191074933,5.585,0.56,0.56,5.74379460716622,6.15333333333333,0.406666666666667,0.406666666666667,6.19189730358311,4.42333333333333,0.276666666666667,0.276666666666667,5.75379460716622,3.07333333333333,0.64,0.64,7.17333333333333,7.10333333333333,0.616666666666667,0.616666666666667,7.05,6.84333333333333
"강서구","126.824859","37.55844","2016","06",0.335,0.335,4.98569191074933,3.88,0.305,0.305,4.98569191074933,3.5,0.556666666666667,0.556666666666667,6.27856397024978,6.43333333333333,0.553333333333333,0.553333333333333,6.27189730358311,6.37,0.353333333333333,0.353333333333333,4.98569191074933,4.07,0.43,0.43,4.98569191074933,4.97666666666667,0.556666666666667,0.556666666666667,6.24856397024978,6.42333333333333,0.393333333333333,0.393333333333333,4.98569191074933,4.53666666666667,0.535,0.535,5.89784595537466,6.225,0.47,0.47,4.98569191074933,5.42,0.495,0.495,5.93784595537466,5.68,0.4,0.4,4.98569191074933,4.61
"강서구","126.824859","37.55844","2016","07",0.206666666666667,0.206666666666667,4.98569191074933,2.28333333333333,0.466666666666667,0.466666666666667,4.98569191074933,5.21666666666667,0.526666666666667,0.526666666666667,5.98523063691644,5.88666666666667,0.55,0.55,5.90284595537467,6.235,0.505,0.505,4.98569191074933,5.69,0.54,0.54,5.71284595537467,6.09,0.44,0.44,4.98569191074933,4.97,0.355,0.355,4.98569191074933,3.965,0.256666666666667,0.256666666666667,4.98569191074933,2.84333333333333,0.49,0.49,5.59379460716622,5.52666666666667,0.193333333333333,0.193333333333333,4.98569191074933,2.17333333333333,0.253333333333333,0.253333333333333,4.98569191074933,2.81666666666667
"강서구","126.824859","37.55844","2016","08",0.595,0.595,5.53784595537467,6.07,0.55,0.55,5.69284595537466,5.63,0.55,0.55,4.98569191074933,5.585,0.426666666666667,0.426666666666667,5.40712794049955,4.37666666666667,0.37,0.37,5.32046127383289,3.74,0.55,0.55,4.98569191074933,5.63666666666667,0.556666666666667,0.556666666666667,5.98189730358311,5.67666666666667,0.586666666666667,0.586666666666667,5.30712794049955,5.95,0.46,0.46,5.49379460716622,4.69666666666667,0.366666666666667,0.366666666666667,5.48046127383289,3.75666666666667,0.49,0.49,4.98569191074933,5.02,0.54,0.54,5.69284595537466,5.545
"강서구","126.824859","37.55844","2016","09",0.363333333333333,0.363333333333333,5.22712794049955,3.23666666666667,0.313333333333333,0.313333333333333,4.98569191074933,2.73666666666667,0.453333333333333,0.453333333333333,5.02379460716622,3.86666666666667,0.403333333333333,0.403333333333333,4.98569191074933,3.46333333333333,0.54,0.54,4.98569191074933,4.7,0.51,0.51,5.12784595537467,4.37,0.545,0.545,5.24284595537467,4.725,0.54,0.54,4.98569191074933,4.635,0.505,0.505,4.97784595537467,4.295,0.545,0.545,5.16784595537466,4.595,0.533333333333333,0.533333333333333,4.98569191074933,4.66,0.496666666666667,0.496666666666667,4.98569191074933,4.34666666666667
"강서구","126.824859","37.55844","2016","10",0.475,0.475,4.77784595537467,3.26,0.5,0.5,4.72284595537467,3.37,0.31,0.31,4.98569191074933,2.115,0.615,0.615,4.34784595537467,4.01,0.413333333333333,0.413333333333333,4.74379460716622,2.85,0.276666666666667,0.276666666666667,4.69046127383289,1.85333333333333,0.52,0.52,4.36523063691644,3.50333333333333,0.366666666666667,0.366666666666667,4.88712794049955,2.51333333333333,0.476666666666667,0.476666666666667,4.80712794049955,3.20666666666667,0.61,0.61,4.06333333333333,3.99333333333333,0.323333333333333,0.323333333333333,4.63379460716622,2.13666666666667,0.57,0.57,4.40284595537466,3.845
"강서구","126.824859","37.55844","2016","11",0.276666666666667,0.276666666666667,4.98569191074933,1.49666666666667,0.51,0.51,4.36712794049955,2.61,0.486666666666667,0.486666666666667,3.55189730358311,2.39333333333333,0.53,0.53,3.51856397024978,2.61666666666667,0.336666666666667,0.336666666666667,4.98569191074933,1.70333333333333,0.325,0.325,3.85284595537467,1.645,0.605,0.605,3.94284595537466,3.08,0.45,0.45,4.17784595537467,2.32,0.375,0.375,4.98569191074933,1.825,0.52,0.52,4.04284595537467,2.595,0.545,0.545,3.90284595537466,2.65,0.55,0.55,3.81189730358311,2.85666666666667
"강서구","126.824859","37.55844","2016","12",0.42,0.42,4.98569191074933,1.77,0.47,0.47,4.98569191074933,1.99,0.365,0.365,3.82784595537467,1.56,0.415,0.415,3.82284595537467,1.745,0.45,0.45,4.98569191074933,1.905,0.51,0.51,3.43189730358311,2.19333333333333,0.4,0.4,4.22712794049955,1.72333333333333,0.613333333333333,0.613333333333333,4.22379460716622,2.61,0.51,0.51,3.41856397024978,2.15,0.503333333333333,0.503333333333333,4.21046127383289,2.14,0.44,0.44,3.43856397024978,1.89333333333333,0.42,0.42,4.98569191074933,1.78666666666667
"강서구","126.824859","37.55844","2017","01",0.625,0.625,4.98569191074933,3,0.563333333333333,0.563333333333333,4.27712794049955,2.62666666666667,0.476666666666667,0.476666666666667,4.31046127383289,2.19333333333333,0.633333333333333,0.633333333333333,3.52523063691644,2.98,0.623333333333333,0.623333333333333,3.54189730358311,2.94666666666667,0.34,0.34,4.98569191074933,1.59666666666667,0.523333333333333,0.523333333333333,3.69856397024978,2.51333333333333,0.586666666666667,0.586666666666667,4.98569191074933,2.86,0.44,0.44,4.98569191074933,2.055,0.495,0.495,4.98569191074933,2.285,0.575,0.575,4.98569191074933,2.69,0.62,0.62,3.89284595537467,2.915
"강서구","126.824859","37.55844","2017","02",0.445,0.445,4.60784595537467,2.705,0.655,0.655,3.94,3.92,0.35,0.35,4.98569191074933,2.085,0.525,0.525,4.69284595537466,3.255,0.635,0.635,4.68784595537466,3.92,0.37,0.37,4.41284595537467,2.215,0.665,0.665,4.41784595537467,4.165,0.66,0.66,4.22,4.2,0.596666666666667,0.596666666666667,4.33189730358311,3.62666666666667,0.656666666666667,0.656666666666667,4.05,4.01666666666667,0.626666666666667,0.626666666666667,4.01333333333333,3.89666666666667,0.356666666666667,0.356666666666667,4.87379460716622,2.36333333333333
"강서구","126.824859","37.55844","2017","03",0.46,0.46,5.05712794049955,3.67,0.603333333333333,0.603333333333333,4.93856397024978,4.75333333333333,0.583333333333333,0.583333333333333,5.09046127383289,4.62666666666667,0.58,0.58,4.95856397024978,4.65666666666667,0.566666666666667,0.566666666666667,5.10379460716622,4.63333333333333,0.623333333333333,0.623333333333333,5.04523063691644,5.08666666666667,0.56,0.56,4.96379460716622,4.58666666666667,0.385,0.385,4.91784595537466,2.965,0.64,0.64,5.25,5.105,0.655,0.655,4.99784595537466,5.265,0.605,0.605,4.99784595537466,4.895,0.5,0.5,4.98569191074933,4.11
"강서구","126.824859","37.55844","2017","04",0.356666666666667,0.356666666666667,5.59046127383289,3.63333333333333,0.625,0.625,5.79284595537466,6.08,0.42,0.42,4.98569191074933,4.05,0.57,0.57,5.77284595537466,5.575,0.65,0.65,6.495,6.435,0.65,0.65,6.525,6.46,0.64,0.64,5.71784595537467,6.41,0.556666666666667,0.556666666666667,5.69189730358311,5.37333333333333,0.52,0.52,5.63712794049955,5.07333333333333,0.643333333333333,0.643333333333333,5.76523063691644,6.31666666666667,0.543333333333333,0.543333333333333,5.60379460716622,5.38333333333333,0.28,0.28,5.62712794049955,2.87
"강서구","126.824859","37.55844","2017","05",0.425,0.425,6.08784595537467,4.77,0.48,0.48,5.62379460716622,5.25,0.61,0.61,5.71046127383289,6.74,0.606666666666667,0.606666666666667,6.26856397024978,6.69,0.53,0.53,4.98569191074933,5.88,0.616666666666667,0.616666666666667,6.24189730358311,6.81,0.583333333333333,0.583333333333333,4.98569191074933,6.48333333333333,0.6,0.6,6.37856397024978,6.66666666666667,0.475,0.475,4.98569191074933,5.29,0.435,0.435,6.07284595537467,4.89,0.55,0.55,6.06284595537466,6.12,0.355,0.355,4.98569191074933,3.945
"강서구","126.824859","37.55844","2017","06",0.573333333333333,0.573333333333333,5.59046127383289,6.57,0.416666666666667,0.416666666666667,5.63379460716622,4.81666666666667,0.34,0.34,4.98569191074933,3.9,0.515,0.515,4.98569191074933,5.99,0.575,0.575,4.98569191074933,6.635,0.585,0.585,4.98569191074933,6.735,0.595,0.595,6.05284595537467,6.915,0.305,0.305,4.98569191074933,3.505,0.53,0.53,5.55046127383289,6.12666666666667,0.54,0.54,4.98569191074933,6.26333333333333,0.563333333333333,0.563333333333333,5.61046127383289,6.49,0.563333333333333,0.563333333333333,6.27523063691644,6.50333333333333
"강서구","126.824859","37.55844","2017","07",0.335,0.335,4.98569191074933,3.765,0.255,0.255,4.98569191074933,2.905,0.486666666666667,0.486666666666667,5.47712794049955,5.50333333333333,0.393333333333333,0.393333333333333,5.50712794049955,4.41333333333333,0.253333333333333,0.253333333333333,4.98569191074933,2.87333333333333,0.32,0.32,4.98569191074933,3.63333333333333,0.32,0.32,4.98569191074933,3.6,0.503333333333333,0.503333333333333,5.51712794049955,5.64333333333333,0.256666666666667,0.256666666666667,4.98569191074933,2.85666666666667,0.385,0.385,5.73284595537467,4.32,0.345,0.345,4.98569191074933,3.905,0.215,0.215,4.98569191074933,2.42
"강서구","126.824859","37.55844","2017","08",0.286666666666667,0.286666666666667,4.98569191074933,2.96333333333333,0.466666666666667,0.466666666666667,5.47379460716622,4.70333333333333,0.363333333333333,0.363333333333333,4.98569191074933,3.74,0.506666666666667,0.506666666666667,5.49712794049955,5.07333333333333,0.255,0.255,4.98569191074933,2.68,0.305,0.305,4.98569191074933,3.15,0.48,0.48,4.98569191074933,4.87,0.45,0.45,4.98569191074933,4.605,0.28,0.28,4.98569191074933,2.915,0.473333333333333,0.473333333333333,4.98569191074933,4.88333333333333,0.433333333333333,0.433333333333333,5.90189730358311,4.43666666666667,0.296666666666667,0.296666666666667,4.98569191074933,3.10333333333333
"강서구","126.824859","37.55844","2017","09",0.575,0.575,4.98569191074933,4.97,0.365,0.365,4.98569191074933,3.06,0.435,0.435,4.98569191074933,3.71,0.52,0.52,5.26284595537467,4.43,0.62,0.62,5.45,5.43,0.59,0.59,5.04523063691644,5.17,0.516666666666667,0.516666666666667,5.38189730358311,4.52666666666667,0.593333333333333,0.593333333333333,4.95046127383289,5.07333333333333,0.47,0.47,5.02523063691644,3.92,0.44,0.44,4.98569191074933,3.64333333333333,0.43,0.43,4.98569191074933,3.795,0.62,0.62,5.485,5.42
"강서구","126.824859","37.55844","2017","10",0.556666666666667,0.556666666666667,4.50712794049955,3.70666666666667,0.533333333333333,0.533333333333333,4.48379460716622,3.56666666666667,0.546666666666667,0.546666666666667,4.69379460716622,3.56333333333333,0.38,0.38,4.51712794049955,2.42,0.583333333333333,0.583333333333333,4.60046127383289,3.8,0.575,0.575,4.42284595537467,3.885,0.535,0.535,4.43284595537467,3.58,0.415,0.415,4.36784595537467,2.685,0.455,0.455,4.36284595537466,2.97,0.38,0.38,4.32784595537466,2.425,0.436666666666667,0.436666666666667,4.33523063691644,2.86,0.493333333333333,0.493333333333333,4.61523063691644,3.45333333333333
"강서구","126.824859","37.55844","2017","11",0.455,0.455,4.98569191074933,2.36,0.59,0.59,3.04,2.975,0.28,0.28,4.98569191074933,1.345,0.53,0.53,4.11284595537466,2.64,0.54,0.54,2.955,2.675,0.296666666666667,0.296666666666667,4.98569191074933,1.58,0.47,0.47,4.98569191074933,2.36,0.583333333333333,0.583333333333333,4.24712794049955,2.96,0.54,0.54,4.33046127383289,2.74666666666667,0.42,0.42,4.22712794049955,2.09333333333333,0.553333333333333,0.553333333333333,4.98569191074933,2.72,0.475,0.475,3.96784595537467,2.425
"강서구","126.824859","37.55844","2017","12",0.503333333333333,0.503333333333333,4.19379460716622,2.15333333333333,0.42,0.42,4.19046127383289,1.79666666666667,0.513333333333333,0.513333333333333,4.23712794049955,2.19333333333333,0.56104905024432,0.56104905024432,4.98569191074933,3.01475392492912,0.416666666666667,0.416666666666667,4.98569191074933,1.77666666666667,0.586666666666667,0.586666666666667,3.40856397024978,2.47666666666667,0.5,0.5,4.98569191074933,2.13,0.555,0.555,2.55,2.33,0.445,0.445,4.98569191074933,1.87,0.485,0.485,4.98569191074933,2.06,0.36,0.36,4.98569191074933,1.515,0.596666666666667,0.596666666666667,3.44523063691644,2.55666666666667
"강서구","126.824859","37.55844","2018","01",0.53,0.53,3.73523063691644,2.54,0.433333333333333,0.433333333333333,4.35046127383289,2.08333333333333,0.39157357536648,0.39157357536648,4.98569191074933,1.7,0.565,0.565,4.04284595537467,2.655,0.45,0.45,4.98569191074933,2.09,0.63,0.63,3.105,2.975,0.645,0.645,3.96784595537467,3.055,0.55,0.55,3.66189730358311,2.55,0.586666666666667,0.586666666666667,2.99666666666667,2.73666666666667,0.593333333333333,0.593333333333333,3.70856397024978,2.79,0.486666666666667,0.486666666666667,3.66856397024978,2.31333333333333,0.526666666666667,0.526666666666667,4.47712794049955,2.52
"강서구","126.824859","37.55844","2018","02",0.52,0.52,4.45284595537466,3.245,0.605,0.605,4.98569191074933,3.825,0.643333333333333,0.643333333333333,4.32523063691644,3.89,0.57,0.57,4.34856397024978,3.49,0.5,0.5,4.23523063691644,2.96666666666667,0.463333333333333,0.463333333333333,4.98569191074933,2.76666666666667,0.66,0.66,3.945,3.92,0.615,0.615,4.35284595537467,3.65,0.525,0.525,4.98569191074933,3.145,0.645,0.645,4.37784595537467,3.935,0.495,0.495,4.71784595537467,3.1,0.51,0.51,4.98569191074933,3.14
"강서구","126.824859","37.55844","2018","03",0.386666666666667,0.386666666666667,5.22046127383289,3.23,0.395,0.395,4.98569191074933,3.155,0.315,0.315,4.98569191074933,2.485,0.63,0.63,5.205,5.08,0.64,0.64,5.265,5.21,0.57,0.57,4.92284595537467,4.655,0.596666666666667,0.596666666666667,5.19379460716622,4.70333333333333,0.593333333333333,0.593333333333333,5.05189730358311,4.69333333333333,0.433333333333333,0.433333333333333,4.79712794049955,3.43333333333333,0.453333333333333,0.453333333333333,5.27189730358311,3.71333333333333,0.523333333333333,0.523333333333333,4.98569191074933,4.3,0.496666666666667,0.496666666666667,5.22046127383289,4.05333333333333
"강서구","126.824859","37.55844","2018","04",0.46,0.46,5.65284595537467,4.525,0.463333333333333,0.463333333333333,5.60046127383289,4.57,0.36,0.36,4.98569191074933,3.51666666666667,0.48,0.48,5.55379460716622,4.77666666666667,0.56,0.56,6.11856397024978,5.54333333333333,0.436666666666667,0.436666666666667,6.09523063691644,4.39333333333333,0.58,0.58,6.07856397024978,5.8,0.57,0.57,5.72284595537467,5.54,0.45,0.45,5.74284595537467,4.445,0.645,0.645,5.86784595537467,6.335,0.39,0.39,5.50784595537467,3.835,0.375,0.375,5.64284595537467,3.615
"강서구","126.824859","37.55844","2018","05",0.26,0.26,4.98569191074933,2.93333333333333,0.573333333333333,0.573333333333333,6.48523063691644,6.38333333333333,0.32,0.32,4.98569191074933,3.535,0.595,0.595,6.09284595537467,6.565,0.475,0.475,6.00284595537467,5.26,0.62,0.62,6.21284595537467,6.89,0.345,0.345,6.10784595537467,3.86,0.453333333333333,0.453333333333333,5.77379460716622,5.00666666666667,0.443333333333333,0.443333333333333,6.36523063691644,4.96333333333333,0.443333333333333,0.443333333333333,4.98569191074933,4.92333333333333,0.443333333333333,0.443333333333333,6.38856397024978,4.89,0.37,0.37,4.98569191074933,4.12333333333333
"강서구","126.824859","37.55844","2018","06",0.365,0.365,4.98569191074933,4.195,0.555,0.555,5.95784595537467,6.45,0.486666666666667,0.486666666666667,5.62046127383289,5.6,0.306666666666667,0.306666666666667,5.64712794049955,3.50666666666667,0.466666666666667,0.466666666666667,4.98569191074933,5.37,0.43,0.43,5.64379460716622,4.97,0.466666666666667,0.466666666666667,4.98569191074933,5.35,0.496666666666667,0.496666666666667,5.64046127383289,5.73,0.465,0.465,5.96284595537467,5.38,0.51,0.51,5.98784595537466,5.87,0.55,0.55,4.98569191074933,6.39,0.475,0.475,6.06284595537466,5.49
"강서구","126.824859","37.55844","2018","07",0.456666666666667,0.456666666666667,5.56379460716622,5.11333333333333,0.476666666666667,0.476666666666667,4.98569191074933,5.35,0.593333333333333,0.593333333333333,6.10189730358311,6.60333333333333,0.57,0.57,5.88784595537467,6.415,0.32,0.32,5.86784595537467,3.59,0.38,0.38,5.78284595537466,4.24,0.355,0.355,4.98569191074933,3.965,0.43,0.43,4.98569191074933,4.81,0.293333333333333,0.293333333333333,4.98569191074933,3.26666666666667,0.363333333333333,0.363333333333333,4.98569191074933,4.08333333333333,0.52,0.52,5.55712794049955,5.83333333333333,0.483333333333333,0.483333333333333,4.98569191074933,5.44666666666667
"강서구","126.824859","37.55844","2018","08",0.57,0.57,4.98569191074933,5.85,0.39,0.39,4.98569191074933,4.025,0.335,0.335,4.98569191074933,3.44,0.483333333333333,0.483333333333333,5.59046127383289,5.05333333333333,0.466666666666667,0.466666666666667,5.52379460716622,4.86,0.456666666666667,0.456666666666667,5.52046127383289,4.73,0.39,0.39,4.98569191074933,4.07666666666667,0.4,0.4,5.52046127383289,4.1,0.45,0.45,5.50046127383289,4.6,0.523333333333333,0.523333333333333,4.98569191074933,5.28,0.47,0.47,4.98569191074933,4.82,0.255,0.255,4.98569191074933,2.645
"강서구","126.824859","37.55844","2018","09",0.32,0.32,4.98569191074933,2.65,0.356666666666667,0.356666666666667,4.98569191074933,3.15,0.586666666666667,0.586666666666667,5.05523063691644,5.02333333333333,0.473333333333333,0.473333333333333,4.94046127383289,3.97666666666667,0.415,0.415,4.98569191074933,3.7,0.405,0.405,5.42284595537467,3.61,0.395,0.395,4.98569191074933,3.495,0.585,0.585,5.09784595537467,5.015,0.52,0.52,5.02784595537467,4.45,0.59,0.59,5.09284595537467,5.005,0.513333333333333,0.513333333333333,5.03379460716622,4.49333333333333,0.453333333333333,0.453333333333333,4.98569191074933,3.94
"강서구","126.824859","37.55844","2018","10",0.5,0.5,4.52784595537467,3.33,0.485,0.485,4.98569191074933,3.23,0.455,0.455,4.98569191074933,3.035,0.61,0.61,4.73284595537467,4.01,0.546666666666667,0.546666666666667,4.38189730358311,3.71666666666667,0.433333333333333,0.433333333333333,4.76712794049955,3.1,0.54,0.54,4.95712794049955,3.72666666666667,0.436666666666667,0.436666666666667,4.98569191074933,3.01666666666667,0.353333333333333,0.353333333333333,4.98569191074933,2.29333333333333,0.39,0.39,4.51046127383289,2.44333333333333,0.613333333333333,0.613333333333333,4.07666666666667,4,0.605,0.605,4.55284595537467,4.1
"강서구","126.824859","37.55844","2018","11",0.583333333333333,0.583333333333333,3.80856397024978,3.01666666666667,0.467715716910986,0.467715716910986,4.52712794049955,2.93808725826245,0.57,0.57,3.77523063691644,2.88666666666667,0.443333333333333,0.443333333333333,4.98569191074933,2.27666666666667,0.526666666666667,0.526666666666667,3.64856397024978,2.60333333333333,0.37,0.37,4.98569191074933,1.88,0.345,0.345,3.98284595537466,1.685,0.33,0.33,4.98569191074933,1.71,0.57,0.57,3.96784595537467,2.84,0.39,0.39,3.95284595537467,1.87,0.39,0.39,4.07784595537466,1.995,0.516666666666667,0.516666666666667,4.55046127383289,2.73666666666667
"강서구","126.824859","37.55844","2018","12",0.625,0.625,2.7,2.64,0.545,0.545,3.87784595537467,2.3,0.62,0.62,2.65,2.61,0.415,0.415,3.79284595537467,1.735,0.635,0.635,2.73,2.665,0.443333333333333,0.443333333333333,4.98569191074933,1.91333333333333,0.566666666666667,0.566666666666667,4.23046127383289,2.42,0.446666666666667,0.446666666666667,4.23046127383289,1.87666666666667,0.383333333333333,0.383333333333333,4.24712794049955,1.62,0.583333333333333,0.583333333333333,3.45856397024978,2.48,0.56,0.56,3.44523063691644,2.38,0.59,0.59,2.72333333333333,2.50666666666667
"관악구","126.947435","37.46457","2010","01",0.443333333333333,0.443333333333333,4.32712794049955,2.13333333333333,0.496666666666667,0.496666666666667,4.33379460716622,2.37,0.41,0.41,3.98784595537467,1.85,0.525,0.525,4.16784595537467,2.455,0.595,0.595,4.18284595537467,2.82,0.57,0.57,4.21284595537467,2.655,0.605,0.605,4.06784595537466,2.84,0.62,0.62,3.90189730358311,2.89666666666667,0.536666666666667,0.536666666666667,3.88523063691644,2.57666666666667,0.546666666666667,0.546666666666667,3.68523063691644,2.52666666666667,0.486666666666667,0.486666666666667,4.39712794049955,2.34333333333333,0.56,0.56,4.38712794049955,2.65333333333333
"관악구","126.947435","37.46457","2010","02",0.475,0.475,4.82284595537467,3.1,0.49,0.49,4.78784595537467,3.12,0.386666666666667,0.386666666666667,4.98569191074933,2.24333333333333,0.546666666666667,0.546666666666667,4.50856397024978,3.33,0.623333333333333,0.623333333333333,4.41189730358311,3.77666666666667,0.6,0.6,4.62712794049955,3.7,0.56,0.56,4.47284595537467,3.3,0.67,0.67,4.52284595537466,3.96,0.645,0.645,4.75284595537467,3.905,0.435,0.435,4.75284595537467,2.775,0.41,0.41,4.98569191074933,2.595,0.35,0.35,4.98569191074933,2.26
