"","X","long","lat","지번주소","cluster"
"582",582,127.0577077,37.49179026,"강남구",2
"583",583,127.0599175,37.49280859,"강남구",3
"584",584,127.0556068,37.49082911,"강남구",2
"585",585,127.0622552,37.49423766,"강남구",3
"586",586,127.0681878,37.50983982,"강남구",3
"587",587,127.0680742,37.51000498,"강남구",3
"588",588,127.0681878,37.50983982,"강남구",3
"589",589,127.0684953,37.50717461,"강남구",3
"590",590,127.0684159,37.5076798,"강남구",3
"591",591,127.0684697,37.50783633,"강남구",3
"592",592,127.0683729,37.50864045,"강남구",3
"593",593,127.0683729,37.50864045,"강남구",3
"594",594,127.0684953,37.50717461,"강남구",3
"595",595,127.0715377,37.50143162,"강남구",3
"596",596,127.0715342,37.50146251,"강남구",3
"597",597,127.0717042,37.50137326,"강남구",3
"598",598,127.0717042,37.50137326,"강남구",3
"599",599,127.0706933,37.5020155,"강남구",3
"600",600,127.0710666,37.50173305,"강남구",3
"601",601,127.0711588,37.50195481,"강남구",3
"602",602,127.0711,37.50208112,"강남구",3
"603",603,127.0711,37.50208112,"강남구",3
"604",604,127.0707315,37.50254575,"강남구",3
"605",605,127.0703258,37.50266109,"강남구",3
"606",606,127.070424,37.50247609,"강남구",3
"607",607,127.0706933,37.5020155,"강남구",3
"608",608,127.0711,37.50208112,"강남구",3
"609",609,127.0687644,37.505634,"강남구",3
"610",610,127.0687644,37.505634,"강남구",3
"611",611,127.0686272,37.50643652,"강남구",3
"612",612,127.0684124,37.50646458,"강남구",3
"613",613,127.0684007,37.50549558,"강남구",3
"614",614,127.0694725,37.50393692,"강남구",3
"615",615,127.0694725,37.50393692,"강남구",3
"616",616,127.0691356,37.50405335,"강남구",3
"617",617,127.0694725,37.50393692,"강남구",3
"618",618,127.0688678,37.5052179,"강남구",3
"619",619,127.0691091,37.50454156,"강남구",3
"620",620,127.0688678,37.5052179,"강남구",3
"621",621,127.0691091,37.50454156,"강남구",3
"622",622,127.068749,37.50447947,"강남구",3
"623",623,127.0717921,37.49425075,"강남구",3
"624",624,127.0718718,37.49399733,"강남구",3
"625",625,127.0718718,37.49399733,"강남구",3
"626",626,127.0654064,37.50543851,"강남구",3
"627",627,127.0684278,37.49854201,"강남구",3
"628",628,127.0672264,37.50075831,"강남구",3
"629",629,127.0674438,37.50034492,"강남구",3
"630",630,127.0672264,37.50075831,"강남구",3
"631",631,127.0672264,37.50075831,"강남구",3
"632",632,127.0671481,37.50091778,"강남구",3
"633",633,127.0670709,37.50107486,"강남구",3
"634",634,127.0670709,37.50107486,"강남구",3
"635",635,127.0673176,37.50115133,"강남구",3
"636",636,127.0663654,37.50231918,"강남구",3
"637",637,127.0670718,37.50239289,"강남구",3
"638",638,127.0654981,37.50388694,"강남구",3
"639",639,127.0658562,37.50462144,"강남구",3
"640",640,127.0658562,37.50462144,"강남구",3
"641",641,127.0656969,37.5049126,"강남구",3
"642",642,127.0655315,37.50521479,"강남구",3
"643",643,127.0654717,37.50532187,"강남구",3
"644",644,127.0647893,37.50526087,"강남구",3
"645",645,127.0650962,37.5059958,"강남구",3
"646",646,127.0644453,37.50585101,"강남구",3
"647",647,127.0638352,37.50689271,"강남구",3
"648",648,127.0645598,37.50697987,"강남구",3
"649",649,127.0641868,37.50766907,"강남구",3
"650",650,127.0634648,37.50754864,"강남구",3
"651",651,127.0638524,37.50830938,"강남구",3
"652",652,127.0474233,37.49317586,"강남구",2
"653",653,127.0470612,37.49287504,"강남구",2
"654",654,127.0467553,37.49355988,"강남구",2
"655",655,127.0467553,37.49355988,"강남구",2
"656",656,127.0450033,37.48599988,"강남구",2
"657",657,127.0454023,37.48614459,"강남구",2
"658",658,127.0455131,37.48619594,"강남구",2
"659",659,127.0456677,37.48626762,"강남구",2
"660",660,127.0455007,37.48619023,"강남구",2
"661",661,127.0417199,37.48545068,"강남구",2
"662",662,127.0441056,37.48577902,"강남구",2
"663",663,127.0406061,37.48529764,"강남구",2
"664",664,127.0549374,37.4905177,"강남구",2
"665",665,127.0511659,37.48879941,"강남구",2
"666",666,127.0533399,37.48979689,"강남구",2
"667",667,127.0533399,37.48979689,"강남구",2
"668",668,127.0552678,37.49066467,"강남구",2
"669",669,127.0551122,37.49096477,"강남구",2
"670",670,127.0554295,37.49074308,"강남구",2
"671",671,127.0552678,37.49066467,"강남구",2
"672",672,127.0506647,37.48635692,"강남구",2
"673",673,127.0504648,37.4868409,"강남구",2
"674",674,127.0506647,37.48635692,"강남구",2
"675",675,127.050792,37.48605081,"강남구",2
"676",676,127.0508414,37.48602405,"강남구",2
"677",677,127.0504648,37.4868409,"강남구",2
"678",678,127.050897,37.48599388,"강남구",2
"679",679,127.0512815,37.48616331,"강남구",2
"680",680,127.0512885,37.48621682,"강남구",2
"681",681,127.0497966,37.48797447,"강남구",2
"682",682,127.0497966,37.48797447,"강남구",2
"683",683,127.0497966,37.48797447,"강남구",2
"684",684,127.0502164,37.48813351,"강남구",2
"685",685,127.0502164,37.48813351,"강남구",2
"686",686,127.0557216,37.48938783,"강남구",2
"687",687,127.0558054,37.48936333,"강남구",2
"688",688,127.0557216,37.48938783,"강남구",2
"689",689,127.0509111,37.48682921,"강남구",2
"690",690,127.0512971,37.48628185,"강남구",2
"691",691,127.05066,37.48731091,"강남구",2
"692",692,127.0507137,37.4872079,"강남구",2
"693",693,127.0556042,37.48956326,"강남구",2
"694",694,127.0555757,37.48969608,"강남구",2
"695",695,127.0555757,37.48969608,"강남구",2
"696",696,127.0555757,37.48969608,"강남구",2
"697",697,127.0505825,37.48745463,"강남구",2
"698",698,127.0521795,37.48918352,"강남구",2
"699",699,127.0484427,37.48315522,"강남구",2
"700",700,127.0447649,37.48087608,"강남구",2
"701",701,127.0444398,37.48073722,"강남구",2
"702",702,127.0449741,37.48103902,"강남구",2
"703",703,127.044864,37.48099771,"강남구",2
"704",704,127.0453805,37.48130595,"강남구",2
"705",705,127.0453805,37.48130595,"강남구",2
"706",706,127.0457886,37.48155082,"강남구",2
"707",707,127.0464415,37.48194148,"강남구",2
"708",708,127.0464415,37.48194148,"강남구",2
"709",709,127.0470588,37.48231032,"강남구",2
"710",710,127.0477932,37.48273963,"강남구",2
"711",711,127.0477932,37.48273963,"강남구",2
"712",712,127.0540337,37.48647508,"강남구",2
"713",713,127.0540337,37.48647508,"강남구",2
"714",714,127.0518009,37.48504129,"강남구",2
"715",715,127.0518009,37.48504129,"강남구",2
"716",716,127.0511302,37.48483376,"강남구",2
"717",717,127.0512039,37.48509616,"강남구",2
"718",718,127.0510169,37.48497459,"강남구",2
"719",719,127.0509097,37.48491825,"강남구",2
"720",720,127.0508983,37.48492982,"강남구",2
"721",721,127.0511616,37.48519612,"강남구",2
"722",722,127.0492963,37.48367461,"강남구",2
"723",723,127.0512829,37.4852736,"강남구",2
"724",724,127.0500561,37.4841343,"강남구",2
"725",725,127.0506724,37.48450252,"강남구",2
"726",726,127.051202,37.48475736,"강남구",2
"727",727,127.0511302,37.48483376,"강남구",2
"728",728,127.051202,37.48475736,"강남구",2
"729",729,127.0517104,37.48520861,"강남구",2
"730",730,127.0506724,37.48450252,"강남구",2
"731",731,127.051202,37.48475736,"강남구",2
"732",732,127.0511302,37.48483376,"강남구",2
"733",733,127.0510169,37.48497459,"강남구",2
"734",734,127.0492963,37.48367461,"강남구",2
"735",735,127.0516324,37.48547799,"강남구",2
"736",736,127.052227,37.48571954,"강남구",2
"737",737,127.0522428,37.48571469,"강남구",2
"738",738,127.0522436,37.48570211,"강남구",2
"739",739,127.053276,37.48603942,"강남구",2
"740",740,127.0524979,37.48546163,"강남구",2
"741",741,127.0524431,37.48550495,"강남구",2
"742",742,127.0525425,37.48553554,"강남구",2
"743",743,127.0525932,37.48563637,"강남구",2
"744",744,127.0562249,37.48803328,"강남구",2
"745",745,127.0562249,37.48803328,"강남구",2
"746",746,127.0557045,37.48749087,"강남구",2
"747",747,127.0562249,37.48803328,"강남구",2
"748",748,127.0562312,37.48773729,"강남구",2
"749",749,127.0548145,37.48692363,"강남구",2
"750",750,127.0556236,37.48738995,"강남구",2
"751",751,127.0556236,37.48738995,"강남구",2
"752",752,127.0562312,37.48773729,"강남구",2
"753",753,127.0442906,37.48042132,"강남구",2
"754",754,127.0439812,37.48044153,"강남구",2
"755",755,127.0439812,37.48044153,"강남구",2
"756",756,127.0441899,37.4805803,"강남구",2
"757",757,127.0466226,37.49392705,"강남구",2
"758",758,127.0466226,37.49392705,"강남구",2
"759",759,127.0469393,37.49423959,"강남구",2
"760",760,127.0469431,37.49423549,"강남구",2
"761",761,127.0469393,37.49423959,"강남구",2
"762",762,127.0465406,37.49411991,"강남구",2
"763",763,127.0498477,37.488833,"강남구",2
"764",764,127.0498477,37.488833,"강남구",2
"765",765,127.0502111,37.48872287,"강남구",2
"766",766,127.0498477,37.488833,"강남구",2
"767",767,127.0496542,37.48828035,"강남구",2
"768",768,127.0487978,37.48772152,"강남구",2
"769",769,127.0494585,37.48870077,"강남구",2
"770",770,127.0494585,37.48870077,"강남구",2
"771",771,127.0500494,37.48845036,"강남구",2
"772",772,127.0379747,37.484938,"강남구",2
"773",773,127.0382715,37.48497392,"강남구",2
"774",774,127.0388024,37.48505305,"강남구",2
"775",775,127.0394791,37.48514884,"강남구",2
"776",776,127.0355287,37.48459317,"강남구",2
"777",777,127.0368674,37.4847911,"강남구",2
"778",778,127.0375902,37.48488812,"강남구",2
"779",779,127.0491428,37.49022224,"강남구",2
"780",780,127.0487353,37.48997512,"강남구",2
"781",781,127.0487353,37.48997512,"강남구",2
"782",782,127.0475333,37.49204829,"강남구",2
"783",783,127.0475333,37.49204829,"강남구",2
"784",784,127.0437861,37.51753126,"강남구",4
"785",785,127.0439485,37.51756037,"강남구",4
"786",786,127.0613316,37.52149414,"강남구",4
"787",787,127.0500252,37.5186375,"강남구",4
"788",788,127.0500252,37.5186375,"강남구",4
"789",789,127.0415416,37.51723142,"강남구",1
"790",790,127.0422285,37.51724901,"강남구",1
"791",791,127.0415837,37.51712805,"강남구",1
"792",792,127.0451194,37.51778073,"강남구",4
"793",793,127.0464443,37.51801739,"강남구",4
"794",794,127.0499742,37.51877201,"강남구",4
"795",795,127.0600667,37.51384611,"강남구",4
"796",796,127.0605808,37.51430609,"강남구",4
"797",797,127.0604469,37.51454201,"강남구",4
"798",798,127.0597637,37.51443573,"강남구",4
"799",799,127.0594515,37.51495751,"강남구",4
"800",800,127.0602078,37.51497115,"강남구",4
"801",801,127.0601547,37.51506716,"강남구",4
"802",802,127.059566,37.51613723,"강남구",4
"803",803,127.0591773,37.51686438,"강남구",4
"804",804,127.0571107,37.51936053,"강남구",4
"805",805,127.057007,37.51955432,"강남구",4
"806",806,127.0568311,37.51984102,"강남구",4
"807",807,127.0571355,37.51992633,"강남구",4
"808",808,127.0574531,37.52001533,"강남구",4
"809",809,127.0574531,37.52001533,"강남구",4
"810",810,127.0602601,37.51487656,"강남구",4
"811",811,127.0625175,37.50933271,"강남구",4
"812",812,127.0607102,37.51407811,"강남구",4
"813",813,127.0631515,37.5096198,"강남구",4
"814",814,127.0612084,37.51317762,"강남구",4
"815",815,127.0612084,37.51317762,"강남구",4
"816",816,127.0626262,37.5106102,"강남구",4
"817",817,127.0634785,37.50900846,"강남구",4
"818",818,127.0650428,37.51989966,"강남구",4
"819",819,127.064124,37.52105463,"강남구",4
"820",820,127.064124,37.52105463,"강남구",4
"821",821,127.0645251,37.52062165,"강남구",4
"822",822,127.0646226,37.52046998,"강남구",4
"823",823,127.0650428,37.51989966,"강남구",4
"824",824,127.0655804,37.51912701,"강남구",4
"825",825,127.065822,37.51861992,"강남구",4
"826",826,127.065822,37.51861992,"강남구",4
"827",827,127.0662055,37.51854878,"강남구",4
"828",828,127.0665903,37.51803611,"강남구",4
"829",829,127.0666317,37.51845498,"강남구",4
"830",830,127.0666317,37.51845498,"강남구",4
"831",831,127.0666317,37.51845498,"강남구",4
"832",832,127.067982,37.51022475,"강남구",3
"833",833,127.0679159,37.51064076,"강남구",3
"834",834,127.0679159,37.51064076,"강남구",3
"835",835,127.0677617,37.51014107,"강남구",3
"836",836,127.0675947,37.51383757,"강남구",4
"837",837,127.0677415,37.5128303,"강남구",4
"838",838,127.067898,37.51174638,"강남구",4
"839",839,127.0677415,37.5128303,"강남구",4
"840",840,127.0679996,37.51127643,"강남구",4
"841",841,127.067932,37.51155313,"강남구",4
"842",842,127.067907,37.5108618,"강남구",4
"843",843,127.0680085,37.51104484,"강남구",4
"844",844,127.0669726,37.51542292,"강남구",4
"845",845,127.0671452,37.51656496,"강남구",4
"846",846,127.0671452,37.51656496,"강남구",4
"847",847,127.0670644,37.5170456,"강남구",4
"848",848,127.0667503,37.51675674,"강남구",4
"849",849,127.0667605,37.5167962,"강남구",4
"850",850,127.0667997,37.51679892,"강남구",4
"851",851,127.0668884,37.51668868,"강남구",4
"852",852,127.0668727,37.51759822,"강남구",4
"853",853,127.0669816,37.51744282,"강남구",4
"854",854,127.0668727,37.51759822,"강남구",4
"855",855,127.0674507,37.51478311,"강남구",4
"856",856,127.0674507,37.51478311,"강남구",4
"857",857,127.0672746,37.51587817,"강남구",4
"858",858,127.0671092,37.51614165,"강남구",4
"859",859,127.0624638,37.52176071,"강남구",4
"860",860,127.0627764,37.52180616,"강남구",4
"861",861,127.0634878,37.52146515,"강남구",4
"862",862,127.058019,37.51900929,"강남구",4
"863",863,127.1086192,37.46741335,"강남구",6
"864",864,127.108653,37.46676371,"강남구",6
"865",865,127.1082178,37.4657625,"강남구",6
"866",866,127.1082694,37.46688834,"강남구",6
"867",867,127.1085898,37.46567827,"강남구",6
"868",868,127.1235508,37.46734189,"강남구",6
"869",869,127.1235508,37.46734189,"강남구",6
"870",870,127.1234218,37.46668027,"강남구",6
"871",871,127.1232288,37.46604034,"강남구",6
"872",872,127.1029461,37.48599802,"강남구",6
"873",873,127.1033816,37.4854243,"강남구",6
"874",874,127.1040738,37.48467504,"강남구",6
"875",875,127.1035371,37.48567609,"강남구",6
"876",876,127.1052638,37.4900811,"강남구",6
"877",877,127.1052638,37.4900811,"강남구",6
"878",878,127.1056186,37.48968902,"강남구",6
"879",879,127.1056186,37.48968902,"강남구",6
"880",880,127.1031063,37.48626993,"강남구",6
"881",881,127.102956,37.48644435,"강남구",6
"882",882,127.1031063,37.48626993,"강남구",6
"883",883,127.1049135,37.49072585,"강남구",6
"884",884,127.1044041,37.49114712,"강남구",6
"885",885,127.1044041,37.49114712,"강남구",6
"886",886,127.1057562,37.49003916,"강남구",6
"887",887,127.1048746,37.49047218,"강남구",6
"888",888,127.1044964,37.49080458,"강남구",6
"889",889,127.1044964,37.49080458,"강남구",6
"890",890,127.1048746,37.49047218,"강남구",6
"891",891,127.1057562,37.49003916,"강남구",6
"892",892,127.1053218,37.49038506,"강남구",6
"893",893,127.1053218,37.49038506,"강남구",6
"894",894,127.1049135,37.49072585,"강남구",6
"895",895,127.1028166,37.49217637,"강남구",6
"896",896,127.1026009,37.4920489,"강남구",6
"897",897,127.1016315,37.49269053,"강남구",6
"898",898,127.1021561,37.49243111,"강남구",6
"899",899,127.1016315,37.49269053,"강남구",6
"900",900,127.1027027,37.49221377,"강남구",6
"901",901,127.1021561,37.49243111,"강남구",6
"902",902,127.1037442,37.49165556,"강남구",6
"903",903,127.103166,37.49198917,"강남구",6
"904",904,127.1037442,37.49165556,"강남구",6
"905",905,127.103166,37.49198917,"강남구",6
"906",906,127.1037442,37.49165556,"강남구",6
"907",907,127.1060417,37.48982583,"강남구",6
"908",908,127.1060115,37.48926936,"강남구",6
"909",909,127.1042335,37.49101956,"강남구",6
"910",910,127.1041184,37.4911397,"강남구",6
"911",911,127.1041184,37.4911397,"강남구",6
"912",912,127.1041184,37.4911397,"강남구",6
"913",913,127.1027256,37.49198064,"강남구",6
"914",914,127.1027256,37.49198064,"강남구",6
"915",915,127.1032013,37.49170871,"강남구",6
"916",916,127.1035875,37.49148531,"강남구",6
"917",917,127.1035875,37.49148531,"강남구",6
"918",918,127.1032978,37.49165366,"강남구",6
"919",919,127.1006698,37.49318393,"강남구",6
"920",920,127.1006698,37.49318393,"강남구",6
"921",921,127.1003528,37.49336462,"강남구",6
"922",922,127.1002265,37.49309723,"강남구",6
"923",923,127.1001485,37.49327046,"강남구",6
"924",924,127.1006322,37.49299221,"강남구",6
"925",925,127.1003742,37.49314872,"강남구",6
"926",926,127.1001724,37.49308138,"강남구",6
"927",927,127.1006322,37.49299221,"강남구",6
"928",928,127.1000352,37.49338446,"강남구",6
"929",929,127.0999018,37.4935429,"강남구",6
"930",930,127.0994448,37.49378496,"강남구",6
"931",931,127.0988955,37.49397882,"강남구",6
"932",932,127.1010907,37.49295901,"강남구",6
"933",933,127.1000127,37.49348152,"강남구",6
"934",934,127.0999652,37.49350343,"강남구",6
"935",935,127.1010907,37.49295901,"강남구",6
"936",936,127.099203,37.49357183,"강남구",6
"937",937,127.0989792,37.49387617,"강남구",6
"938",938,127.0988955,37.49397882,"강남구",6
"939",939,127.1016772,37.49238906,"강남구",6
"940",940,127.1021704,37.49215827,"강남구",6
"941",941,127.1021704,37.49215827,"강남구",6
"942",942,127.1016772,37.49238906,"강남구",6
"943",943,127.1024411,37.49229533,"강남구",6
"944",944,127.1010242,37.49270105,"강남구",6
"945",945,127.1010242,37.49270105,"강남구",6
"946",946,127.1010242,37.49270105,"강남구",6
"947",947,127.0976516,37.49132922,"강남구",6
"948",948,127.0976344,37.494482,"강남구",6
"949",949,127.0976344,37.494482,"강남구",6
"950",950,127.0965623,37.49489744,"강남구",6
"951",951,127.0966787,37.49485478,"강남구",6
"952",952,127.0954587,37.4842466,"강남구",6
"953",953,127.0959041,37.4843235,"강남구",6
"954",954,127.0943928,37.48425961,"강남구",6
"955",955,127.0943928,37.48425961,"강남구",6
"956",956,127.1004591,37.48848141,"강남구",6
"957",957,127.099749,37.48909949,"강남구",6
"958",958,127.1004591,37.48848141,"강남구",6
"959",959,127.1008116,37.48823999,"강남구",6
"960",960,127.1004591,37.48848141,"강남구",6
"961",961,127.0992376,37.48973834,"강남구",6
"962",962,127.0989328,37.49023991,"강남구",6
"963",963,127.0987392,37.49078269,"강남구",6
"964",964,127.0986988,37.49122939,"강남구",6
"965",965,127.0987419,37.49159202,"강남구",6
"966",966,127.1010563,37.48803623,"강남구",6
"967",967,127.1009319,37.48813981,"강남구",6
"968",968,127.1019048,37.48741419,"강남구",6
"969",969,127.1016908,37.48754928,"강남구",6
"970",970,127.1020846,37.48730067,"강남구",6
"971",971,127.1016908,37.48754928,"강남구",6
"972",972,127.1020846,37.48730067,"강남구",6
"973",973,127.1016908,37.48754928,"강남구",6
"974",974,127.103685,37.48812717,"강남구",6
"975",975,127.103685,37.48812717,"강남구",6
"976",976,127.1049352,37.48850584,"강남구",6
"977",977,127.1049352,37.48850584,"강남구",6
"978",978,127.1038024,37.48780061,"강남구",6
"979",979,127.1053828,37.4882719,"강남구",6
"980",980,127.1024914,37.48777413,"강남구",6
"981",981,127.1057308,37.48874688,"강남구",6
"982",982,127.1028199,37.48660227,"강남구",6
"983",983,127.1025132,37.48686978,"강남구",6
"984",984,127.1016715,37.48710138,"강남구",6
"985",985,127.1012537,37.48742605,"강남구",6
"986",986,127.1016715,37.48710138,"강남구",6
"987",987,127.1012537,37.48742605,"강남구",6
"988",988,127.0985675,37.49005444,"강남구",6
"989",989,127.0991128,37.48932261,"강남구",6
"990",990,127.1003462,37.48839555,"강남구",6
"991",991,127.0998041,37.4886654,"강남구",6
"992",992,127.1002435,37.48831744,"강남구",6
"993",993,127.1004458,37.48810561,"강남구",6
"994",994,127.1023179,37.48660767,"강남구",6
"995",995,127.1023179,37.48660767,"강남구",6
"996",996,127.0949182,37.48448556,"강남구",6
"997",997,127.0965086,37.4845564,"강남구",6
"998",998,127.0970177,37.48490986,"강남구",6
"999",999,127.0970177,37.48490986,"강남구",6
"1000",1000,127.0978959,37.48555206,"강남구",6
"1001",1001,127.0978501,37.48551785,"강남구",6
"1002",1002,127.0980239,37.48564773,"강남구",6
"1003",1003,127.0987388,37.48614097,"강남구",6
"1004",1004,127.0994898,37.48657411,"강남구",6
"1005",1005,127.0995531,37.48660437,"강남구",6
"1006",1006,127.0997079,37.48665039,"강남구",6
"1007",1007,127.0994135,37.48653762,"강남구",6
"1008",1008,127.0993412,37.48650306,"강남구",6
"1009",1009,127.0992449,37.48644953,"강남구",6
"1010",1010,127.100946,37.48698483,"강남구",6
"1011",1011,127.1015837,37.48711176,"강남구",6
"1012",1012,127.0977079,37.48572366,"강남구",6
"1013",1013,127.0978429,37.48582401,"강남구",6
"1014",1014,127.0978429,37.48582401,"강남구",6
"1015",1015,127.0977079,37.48572366,"강남구",6
"1016",1016,127.096398,37.48478912,"강남구",6
"1017",1017,127.0959656,37.48460403,"강남구",6
"1018",1018,127.0955854,37.48451331,"강남구",6
"1019",1019,127.1002028,37.48707128,"강남구",6
"1020",1020,127.0996397,37.48687352,"강남구",6
"1021",1021,127.0991554,37.48666676,"강남구",6
"1022",1022,127.1002028,37.48707128,"강남구",6
"1023",1023,127.0925447,37.4850308,"강남구",5
"1024",1024,127.0888378,37.48538737,"강남구",5
"1025",1025,127.0899077,37.48555589,"강남구",5
"1026",1026,127.0920612,37.48544782,"강남구",5
"1027",1027,127.0918256,37.48555519,"강남구",5
"1028",1028,127.0916149,37.48560137,"강남구",5
"1029",1029,127.0913858,37.48560634,"강남구",5
"1030",1030,127.0909357,37.48556781,"강남구",5
"1031",1031,127.0901612,37.48557821,"강남구",5
"1032",1032,127.0869899,37.48574403,"강남구",5
"1033",1033,127.0861684,37.48587951,"강남구",5
"1034",1034,127.0874825,37.48565008,"강남구",5
"1035",1035,127.088094,37.48544354,"강남구",5
"1036",1036,127.0877311,37.48557934,"강남구",5
"1037",1037,127.0885701,37.48535755,"강남구",5
"1038",1038,127.0863393,37.48575541,"강남구",5
"1039",1039,127.0863393,37.48575541,"강남구",5
"1040",1040,127.0875734,37.48549681,"강남구",5
"1041",1041,127.0885948,37.48522922,"강남구",5
"1042",1042,127.0921695,37.48519556,"강남구",5
"1043",1043,127.0917592,37.48543979,"강남구",5
"1044",1044,127.0894753,37.48536531,"강남구",5
"1045",1045,127.0901179,37.48545607,"강남구",5
"1046",1046,127.0908024,37.48544066,"강남구",5
"1047",1047,127.0911941,37.48546493,"강남구",5
"1048",1048,127.0915691,37.48547496,"강남구",5
"1049",1049,127.0919711,37.48534743,"강남구",5
"1050",1050,127.0928386,37.48461931,"강남구",5
"1051",1051,127.0927814,37.48480438,"강남구",5
"1052",1052,127.0880261,37.48533744,"강남구",5
"1053",1053,127.0883046,37.4852548,"강남구",5
"1054",1054,127.0864147,37.48507786,"강남구",5
"1055",1055,127.0867776,37.4835615,"강남구",5
"1056",1056,127.0867776,37.4835615,"강남구",5
"1057",1057,127.0931192,37.4845578,"강남구",5
"1058",1058,127.0931192,37.4845578,"강남구",5
"1059",1059,127.093111,37.48431407,"강남구",5
"1060",1060,127.093111,37.48431407,"강남구",5
"1061",1061,127.0931192,37.4845578,"강남구",5
"1062",1062,127.0931192,37.4845578,"강남구",5
"1063",1063,127.0867247,37.48381613,"강남구",5
"1064",1064,127.0889914,37.48414186,"강남구",5
"1065",1065,127.0920503,37.48455908,"강남구",5
"1066",1066,127.0913516,37.48450319,"강남구",5
"1067",1067,127.0907012,37.48441747,"강남구",5
"1068",1068,127.0899324,37.48402518,"강남구",5
"1069",1069,127.0918487,37.48428959,"강남구",5
"1070",1070,127.0930012,37.48456486,"강남구",5
"1071",1071,127.0928806,37.48456729,"강남구",5
"1072",1072,127.0927269,37.48430309,"강남구",5
"1073",1073,127.0869857,37.48198627,"강남구",5
"1074",1074,127.0870364,37.48214716,"강남구",5
"1075",1075,127.0870345,37.48230616,"강남구",5
"1076",1076,127.0868953,37.48185841,"강남구",5
"1077",1077,127.0868703,37.48305336,"강남구",5
"1078",1078,127.0867623,37.48352999,"강남구",5
"1079",1079,127.1061388,37.48968249,"강남구",6
"1080",1080,127.1064384,37.48920248,"강남구",6
"1081",1081,127.1067667,37.48831521,"강남구",6
"1082",1082,127.1068343,37.48827973,"강남구",6
"1083",1083,127.1067453,37.48872216,"강남구",6
"1084",1084,127.1075502,37.48862519,"강남구",6
"1085",1085,127.1073043,37.48851963,"강남구",6
"1086",1086,127.1071286,37.48851224,"강남구",6
"1087",1087,127.1071286,37.48851224,"강남구",6
"1088",1088,127.1069726,37.48855147,"강남구",6
"1089",1089,127.1068833,37.48859119,"강남구",6
"1090",1090,127.1068217,37.48863353,"강남구",6
"1091",1091,127.1067453,37.48872216,"강남구",6
"1092",1092,127.1067453,37.48872216,"강남구",6
"1093",1093,127.1063913,37.48877629,"강남구",6
"1094",1094,127.1063913,37.48877629,"강남구",6
"1095",1095,127.1080147,37.48881779,"강남구",6
"1096",1096,127.1080147,37.48881779,"강남구",6
"1097",1097,127.0905909,37.48556887,"강남구",5
"1098",1098,127.0883411,37.48537919,"강남구",5
"1099",1099,127.015563,37.52531183,"강남구",1
"1100",1100,127.015563,37.52531183,"강남구",1
"1101",1101,127.014115,37.52408686,"강남구",1
"1102",1102,127.0148147,37.52467942,"강남구",1
"1103",1103,127.014115,37.52408686,"강남구",1
"1104",1104,127.0132776,37.52338087,"강남구",1
"1105",1105,127.0140873,37.52551266,"강남구",1
"1106",1106,127.0142409,37.52534684,"강남구",1
"1107",1107,127.0144739,37.52505624,"강남구",1
"1108",1108,127.0144868,37.52504807,"강남구",1
"1109",1109,127.0145821,37.52504576,"강남구",1
"1110",1110,127.0145984,37.52504165,"강남구",1
"1111",1111,127.0148624,37.52543344,"강남구",1
"1112",1112,127.0136341,37.52674927,"강남구",1
"1113",1113,127.0113985,37.52838469,"강남구",1
"1114",1114,127.0122828,37.52743857,"강남구",1
"1115",1115,127.0120159,37.5284755,"강남구",1
"1116",1116,127.0120043,37.52849279,"강남구",1
"1117",1117,127.012009,37.52850917,"강남구",1
"1118",1118,127.0120236,37.5285283,"강남구",1
"1119",1119,127.0153298,37.5250072,"강남구",1
"1120",1120,127.0152971,37.52504093,"강남구",1
"1121",1121,127.0151664,37.52518081,"강남구",1
"1122",1122,127.0151517,37.52518085,"강남구",1
"1123",1123,127.0151186,37.52516745,"강남구",1
"1124",1124,127.0151003,37.52517082,"강남구",1
"1125",1125,127.0116963,37.52888394,"강남구",1
"1126",1126,127.0339124,37.5219245,"강남구",1
"1127",1127,127.0339124,37.5219245,"강남구",1
"1128",1128,127.0335299,37.5228424,"강남구",1
"1129",1129,127.0334362,37.52318158,"강남구",1
"1130",1130,127.0333408,37.52378796,"강남구",1
"1131",1131,127.0333307,37.52416342,"강남구",1
"1132",1132,127.0335478,37.52585072,"강남구",1
"1133",1133,127.0335615,37.52593023,"강남구",1
"1134",1134,127.0337961,37.52767908,"강남구",1
"1135",1135,127.0404599,37.52766933,"강남구",1
"1136",1136,127.0211732,37.52349774,"강남구",1
"1137",1137,127.0225474,37.52421258,"강남구",1
"1138",1138,127.0242241,37.52506327,"강남구",1
"1139",1139,127.033344,37.52436788,"강남구",1
"1140",1140,127.0335031,37.52554942,"강남구",1
"1141",1141,127.0335031,37.52554942,"강남구",1
"1142",1142,127.0336445,37.5265677,"강남구",1
"1143",1143,127.0337251,37.52715994,"강남구",1
"1144",1144,127.0338163,37.52787088,"강남구",1
"1145",1145,127.0338907,37.52843634,"강남구",1
"1146",1146,127.0336823,37.52244701,"강남구",1
"1147",1147,127.0334597,37.52307144,"강남구",1
"1148",1148,127.0335198,37.52180859,"강남구",1
"1149",1149,127.0335353,37.52890523,"강남구",1
"1150",1150,127.0339709,37.5289185,"강남구",1
"1151",1151,127.0339709,37.5289185,"강남구",1
"1152",1152,127.0332912,37.52232746,"강남구",1
