"X","long","lat","瘤锅林家","cluster"
7914,126.8423342,37.49291212,"备肺备",1
7915,126.8416543,37.49230769,"备肺备",1
7916,126.8428296,37.49304929,"备肺备",1
7917,126.8428296,37.49304929,"备肺备",1
7918,126.8415997,37.49244009,"备肺备",1
7919,126.8406905,37.49186687,"备肺备",1
7920,126.8406905,37.49186687,"备肺备",1
7921,126.8392475,37.49092785,"备肺备",1
7922,126.8392475,37.49092785,"备肺备",1
7923,126.8435546,37.49353361,"备肺备",1
7924,126.8427895,37.49319028,"备肺备",1
7925,126.8406465,37.49157119,"备肺备",1
7926,126.8396414,37.48650028,"备肺备",1
7927,126.8239127,37.49640095,"备肺备",1
7928,126.8251443,37.49565509,"备肺备",1
7929,126.8270034,37.49335739,"备肺备",1
7930,126.8270049,37.49319511,"备肺备",1
7931,126.8458271,37.47920538,"备肺备",1
7932,126.8453732,37.47572779,"备肺备",1
7933,126.845298,37.47517289,"备肺备",1
7934,126.8453732,37.47572779,"备肺备",1
7935,126.8464212,37.48163322,"备肺备",1
7936,126.846753,37.48189981,"备肺备",1
7937,126.8464212,37.48163322,"备肺备",1
7938,126.846753,37.48189981,"备肺备",1
7939,126.8458715,37.48013307,"备肺备",1
7940,126.8458904,37.4805287,"备肺备",1
7941,126.8459999,37.48097233,"备肺备",1
7942,126.8461856,37.48133141,"备肺备",1
7943,126.8459999,37.48097233,"备肺备",1
7944,126.8461856,37.48133141,"备肺备",1
7945,126.8457638,37.47868171,"备肺备",1
7946,126.8457638,37.47868171,"备肺备",1
7947,126.8455268,37.47692201,"备肺备",1
7948,126.8456053,37.47753269,"备肺备",1
7949,126.8456731,37.47798984,"备肺备",1
7950,126.8454719,37.47642298,"备肺备",1
7951,126.8452197,37.4746025,"备肺备",1
7952,126.8451573,37.47414775,"备肺备",1
7953,126.8450992,37.47372454,"备肺备",1
