"","X","long","lat","瘤锅林家","cluster"
"1",15098,127.1194829,37.49200285,"价颇备",1
"2",15099,127.1202541,37.49082728,"价颇备",1
"3",15100,127.1230131,37.49462976,"价颇备",1
"4",15101,127.1192336,37.49234208,"价颇备",1
"5",15102,127.1189921,37.49261116,"价颇备",1
"6",15103,127.1192336,37.49234208,"价颇备",1
"7",15104,127.1192336,37.49234208,"价颇备",1
"8",15105,127.1191149,37.49285087,"价颇备",1
"9",15106,127.1197221,37.49315641,"价颇备",1
"10",15107,127.1205801,37.49363254,"价颇备",1
"11",15108,127.1215248,37.49381541,"价颇备",1
"12",15109,127.1212817,37.49401643,"价颇备",1
"13",15110,127.1229419,37.49492781,"价颇备",1
"14",15111,127.1193291,37.49261652,"价颇备",1
"15",15112,127.1195171,37.49305094,"价颇备",1
"16",15113,127.1235906,37.494979,"价颇备",1
"17",15114,127.1234985,37.49527706,"价颇备",1
"18",15115,127.1245611,37.49583803,"价颇备",1
"19",15116,127.1243539,37.49604369,"价颇备",1
"20",15117,127.124465,37.49571922,"价颇备",1
"21",15118,127.1246283,37.49644208,"价颇备",1
"22",15119,127.1248169,37.49688002,"价颇备",1
"23",15120,127.1255712,37.49843191,"价颇备",1
"24",15121,127.1261263,37.49961855,"价颇备",8
"25",15122,127.1268538,37.5002892,"价颇备",8
"26",15123,127.1265199,37.50034983,"价颇备",8
"27",15124,127.1271784,37.50071324,"价颇备",8
"28",15125,127.1273973,37.50140446,"价颇备",8
"29",15126,127.126392,37.49941735,"价颇备",8
"30",15127,127.126912,37.50088585,"价颇备",8
"31",15128,127.1203354,37.49068445,"价颇备",1
"32",15129,127.1202945,37.49075622,"价颇备",1
"33",15130,127.1208623,37.48966473,"价颇备",1
"34",15131,127.1208623,37.48966473,"价颇备",1
"35",15132,127.1212146,37.48900036,"价颇备",1
"36",15133,127.1212146,37.48900036,"价颇备",1
"37",15134,127.1212518,37.48911596,"价颇备",1
"38",15135,127.124985,37.49641343,"价颇备",1
"39",15136,127.1251392,37.49675339,"价颇备",1
"40",15137,127.1258174,37.49819177,"价颇备",1
"41",15138,127.1337299,37.49851209,"价颇备",5
"42",15139,127.1337299,37.49851209,"价颇备",5
"43",15140,127.1321071,37.49936082,"价颇备",5
"44",15141,127.1327411,37.49905637,"价颇备",5
"45",15142,127.1390918,37.495617,"价颇备",5
"46",15143,127.1343568,37.49816947,"价颇备",5
"47",15144,127.1343568,37.49816947,"价颇备",5
"48",15145,127.1343568,37.49816947,"价颇备",5
"49",15146,127.1343568,37.49816947,"价颇备",5
"50",15147,127.1350026,37.49782366,"价颇备",5
"51",15148,127.1365324,37.49700205,"价颇备",5
"52",15149,127.1362001,37.49718615,"价颇备",5
"53",15150,127.1368131,37.49685592,"价颇备",5
"54",15151,127.1366491,37.4969413,"价颇备",5
"55",15152,127.137017,37.49674494,"价颇备",5
"56",15153,127.1379644,37.49622948,"价颇备",5
"57",15154,127.1384119,37.49598861,"价颇备",5
"58",15155,127.1382937,37.49604883,"价颇备",5
"59",15156,127.1383398,37.49602537,"价颇备",5
"60",15157,127.1291734,37.5011356,"价颇备",8
"61",15158,127.1318593,37.49952851,"价颇备",5
"62",15159,127.1284255,37.50164441,"价颇备",8
"63",15160,127.1320459,37.49686356,"价颇备",5
"64",15161,127.1319779,37.49680747,"价颇备",5
"65",15162,127.1320459,37.49686356,"价颇备",5
"66",15163,127.1319248,37.49676366,"价颇备",5
"67",15164,127.1328592,37.49753014,"价颇备",5
"68",15165,127.1325515,37.49732092,"价颇备",5
"69",15166,127.1326454,37.49739817,"价颇备",5
"70",15167,127.1326676,37.49723624,"价颇备",5
"71",15168,127.1327989,37.49714043,"价颇备",5
"72",15169,127.1327989,37.49714043,"价颇备",5
"73",15170,127.1155751,37.49563486,"价颇备",1
"74",15171,127.1170251,37.49407777,"价颇备",1
"75",15172,127.1170251,37.49407777,"价颇备",1
"76",15173,127.1157397,37.49547595,"价颇备",1
"77",15174,127.1170251,37.49407777,"价颇备",1
"78",15175,127.1182816,37.49268458,"价颇备",1
"79",15176,127.1184732,37.49247386,"价颇备",1
"80",15177,127.1187808,37.49213551,"价颇备",1
"81",15178,127.1187808,37.49213551,"价颇备",1
"82",15179,127.1182055,37.49284278,"价颇备",1
"83",15180,127.1182816,37.49268458,"价颇备",1
"84",15181,127.1311924,37.49575262,"价颇备",5
"85",15182,127.1315959,37.49613906,"价颇备",5
"86",15183,127.1311003,37.49565399,"价颇备",5
"87",15184,127.1326808,37.49703813,"价颇备",5
"88",15185,127.1325969,37.49696544,"价颇备",5
"89",15186,127.1325969,37.49696544,"价颇备",5
"90",15187,127.1302841,37.49416862,"价颇备",6
"91",15188,127.1300825,37.49440639,"价颇备",6
"92",15189,127.1302846,37.49484873,"价颇备",5
"93",15190,127.1308477,37.49533489,"价颇备",5
"94",15191,127.1310116,37.49555891,"价颇备",5
"95",15192,127.1310116,37.49555891,"价颇备",5
"96",15193,127.130753,37.49569476,"价颇备",5
"97",15194,127.1296905,37.49372037,"价颇备",6
"98",15195,127.1305349,37.49472182,"价颇备",5
"99",15196,127.1273078,37.49218567,"价颇备",6
"100",15197,127.1286835,37.49293572,"价颇备",6
"101",15198,127.1289324,37.493073,"价颇备",6
"102",15199,127.1293699,37.49339211,"价颇备",6
"103",15200,127.1298726,37.49334035,"价颇备",6
"104",15201,127.1246642,37.50422416,"价颇备",8
"105",15202,127.1246212,37.50409188,"价颇备",8
"106",15203,127.1246212,37.50409188,"价颇备",8
"107",15204,127.1249303,37.50396114,"价颇备",8
"108",15205,127.1246642,37.50422416,"价颇备",8
"109",15206,127.1258682,37.50333111,"价颇备",8
"110",15207,127.1259839,37.5032535,"价颇备",8
"111",15208,127.1258682,37.50333111,"价颇备",8
"112",15209,127.1261034,37.50317338,"价颇备",8
"113",15210,127.1261034,37.50317338,"价颇备",8
"114",15211,127.1277772,37.50206792,"价颇备",8
"115",15212,127.1244505,37.50412282,"价颇备",8
"116",15213,127.1270206,37.50257928,"价颇备",8
"117",15214,127.1182797,37.49223766,"价颇备",1
"118",15215,127.1095602,37.48959041,"价颇备",1
"119",15216,127.1101946,37.48982445,"价颇备",1
"120",15217,127.1137054,37.49091583,"价颇备",1
"121",15218,127.1115583,37.49023719,"价颇备",1
"122",15219,127.1117004,37.49028302,"价颇备",1
"123",15220,127.1115583,37.49023719,"价颇备",1
"124",15221,127.1118578,37.49033381,"价颇备",1
"125",15222,127.1145833,37.49115936,"价颇备",1
"126",15223,127.1151233,37.49134194,"价颇备",1
"127",15224,127.1167203,37.49180415,"价颇备",1
"128",15225,127.1165394,37.49175995,"价颇备",1
"129",15226,127.1165394,37.49175995,"价颇备",1
"130",15227,127.1169185,37.49185255,"价颇备",1
"131",15228,127.1131331,37.497804,"价颇备",1
"132",15229,127.1134952,37.49772896,"价颇备",1
"133",15230,127.1131248,37.49776569,"价颇备",1
"134",15231,127.1126876,37.49728782,"价颇备",1
"135",15232,127.1124426,37.49715876,"价颇备",1
"136",15233,127.1134952,37.49772896,"价颇备",1
"137",15234,127.1124426,37.49715876,"价颇备",1
"138",15235,127.1117677,37.49693773,"价颇备",1
"139",15236,127.1060911,37.49517565,"价颇备",1
"140",15237,127.1064012,37.4948044,"价颇备",1
"141",15238,127.1064605,37.49528907,"价颇备",1
"142",15239,127.1060911,37.49517565,"价颇备",1
"143",15240,127.106705,37.49536167,"价颇备",1
"144",15241,127.1065666,37.49532057,"价颇备",1
"145",15242,127.1086339,37.49594915,"价颇备",1
"146",15243,127.1086339,37.49594915,"价颇备",1
"147",15244,127.1097035,37.49629463,"价颇备",1
"148",15245,127.1065985,37.49486558,"价颇备",1
"149",15246,127.1137725,37.49733907,"价颇备",1
"150",15247,127.1107759,37.49617015,"价颇备",1
"151",15248,127.1112436,37.49634949,"价颇备",1
"152",15249,127.1088292,37.49556202,"价颇备",1
"153",15250,127.1103609,37.49604002,"价颇备",1
"154",15251,127.1106283,37.49612357,"价颇备",1
"155",15252,127.1154169,37.49578769,"价颇备",1
"156",15253,127.1154169,37.49578769,"价颇备",1
"157",15254,127.1146307,37.49666053,"价颇备",1
"158",15255,127.1129549,37.49750738,"价颇备",1
"159",15256,127.1130906,37.49829664,"价颇备",1
"160",15257,127.1215303,37.49721884,"价颇备",1
"161",15258,127.119752,37.50065109,"价颇备",1
"162",15259,127.1190902,37.50022371,"价颇备",1
"163",15260,127.1190902,37.50022371,"价颇备",1
"164",15261,127.1208525,37.50147263,"价颇备",1
"165",15262,127.1220326,37.50238638,"价颇备",8
"166",15263,127.122072,37.50241832,"价颇备",8
"167",15264,127.1221113,37.50245026,"价颇备",8
"168",15265,127.1220326,37.50238638,"价颇备",8
"169",15266,127.121204,37.50174082,"价颇备",1
"170",15267,127.1226156,37.50293167,"价颇备",8
"171",15268,127.1232515,37.50367109,"价颇备",8
"172",15269,127.1233636,37.50378108,"价颇备",8
"173",15270,127.1236399,37.50396773,"价颇备",8
"174",15271,127.1236399,37.50396773,"价颇备",8
"175",15272,127.1235135,37.50389955,"价颇备",8
"176",15273,127.123617,37.50395813,"价颇备",8
"177",15274,127.1235805,37.50408447,"价颇备",8
"178",15275,127.1238213,37.50402959,"价颇备",8
"179",15276,127.124073,37.50410232,"价颇备",8
"180",15277,127.1240348,37.5040949,"价颇备",8
"181",15278,127.1126307,37.49885443,"价颇备",1
"182",15279,127.112488,37.49904934,"价颇备",1
"183",15280,127.1125643,37.49894513,"价颇备",1
"184",15281,127.1131499,37.49801319,"价颇备",1
"185",15282,127.104311,37.49417598,"价颇备",1
"186",15283,127.1034486,37.49434882,"价颇备",1
"187",15284,127.1221777,37.49646467,"价颇备",1
"188",15285,127.1226711,37.49554432,"价颇备",1
"189",15286,127.1076393,37.49519048,"价颇备",1
"190",15287,127.109299,37.48982508,"价颇备",1
"191",15288,127.1137271,37.49703811,"价颇备",1
"192",15289,127.1141092,37.49697214,"价颇备",1
"193",15290,127.1143979,37.49683629,"价颇备",1
"194",15291,127.1137271,37.49703811,"价颇备",1
"195",15292,127.1077961,37.49523993,"价颇备",1
"196",15293,127.1092906,37.49570203,"价颇备",1
"197",15294,127.1168689,37.49216014,"价颇备",1
"198",15295,127.1117511,37.49060982,"价颇备",1
"199",15296,127.1126787,37.49679539,"价颇备",1
"200",15297,127.1135316,37.4970327,"价颇备",1
"201",15298,127.1137271,37.49703811,"价颇备",1
"202",15299,127.1142029,37.49137414,"价颇备",1
"203",15300,127.1098362,37.48804338,"价颇备",1
"204",15301,127.1095702,37.48842762,"价颇备",1
"205",15302,127.109287,37.4887025,"价颇备",1
"206",15303,127.1084642,37.48900023,"价颇备",1
"207",15304,127.1089496,37.48904481,"价颇备",1
"208",15305,127.1088404,37.48909709,"价颇备",1
"209",15306,127.1087751,37.48910379,"价颇备",1
"210",15307,127.1087022,37.48909501,"价颇备",1
"211",15308,127.1098362,37.48804338,"价颇备",1
"212",15309,127.1088918,37.48923469,"价颇备",1
"213",15310,127.1087998,37.48925534,"价颇备",1
"214",15311,127.1088327,37.48932663,"价颇备",1
"215",15312,127.1089201,37.48930801,"价颇备",1
"216",15313,127.109287,37.4887025,"价颇备",1
"217",15314,127.109287,37.4887025,"价颇备",1
"218",15315,127.1090254,37.48899739,"价颇备",1
"219",15316,127.1089496,37.48904481,"价颇备",1
"220",15317,127.108976,37.4895825,"价颇备",1
"221",15318,127.1115077,37.48551671,"价颇备",1
"222",15319,127.1114405,37.48557117,"价颇备",1
"223",15320,127.1114023,37.48561648,"价颇备",1
"224",15321,127.1111376,37.48603559,"价颇备",1
"225",15322,127.1111162,37.4860901,"价颇备",1
"226",15323,127.1110919,37.48627965,"价颇备",1
"227",15324,127.1105542,37.48707186,"价颇备",1
"228",15325,127.1110229,37.48643607,"价颇备",1
"229",15326,127.1105542,37.48707186,"价颇备",1
"230",15327,127.1119292,37.48519451,"价颇备",1
"231",15328,127.1118404,37.4853334,"价颇备",1
"232",15329,127.1115719,37.48547809,"价颇备",1
"233",15330,127.1219624,37.49450684,"价颇备",1
"234",15331,127.1125387,37.4843818,"价颇备",1
"235",15332,127.1125387,37.4843818,"价颇备",1
"236",15333,127.1167038,37.4951212,"价颇备",1
"237",15334,127.1157635,37.49621746,"价颇备",1
"238",15335,127.1187108,37.50002467,"价颇备",1
"239",15336,127.1188807,37.50011363,"价颇备",1
"240",15337,127.1150097,37.49705393,"价颇备",1
"241",15338,127.1145143,37.4977155,"价颇备",1
"242",15339,127.1145143,37.4977155,"价颇备",1
"243",15340,127.1149313,37.49769297,"价颇备",1
"244",15341,127.1150361,37.49789446,"价颇备",1
"245",15342,127.1151763,37.49804855,"价颇备",1
"246",15343,127.1153548,37.49817327,"价颇备",1
"247",15344,127.1157157,37.49837037,"价颇备",1
"248",15345,127.1148968,37.49734949,"价颇备",1
"249",15346,127.1149139,37.49760805,"价颇备",1
"250",15347,127.1175954,37.49941787,"价颇备",1
"251",15348,127.1176476,37.49944752,"价颇备",1
"252",15349,127.1164444,37.49879877,"价颇备",1
"253",15350,127.1165165,37.49883999,"价颇备",1
"254",15351,127.1163727,37.49875771,"价颇备",1
"255",15352,127.1177329,37.49949608,"价颇备",1
"256",15353,127.1177191,37.49398716,"价颇备",1
"257",15354,127.1176439,37.49407137,"价颇备",1
"258",15355,127.1167819,37.49503747,"价颇备",1
"259",15356,127.11685,37.49496453,"价颇备",1
"260",15357,127.1175517,37.4941745,"价颇备",1
"261",15358,127.1174272,37.49431474,"价颇备",1
"262",15359,127.1181937,37.49347403,"价颇备",1
"263",15360,127.1181937,37.49347403,"价颇备",1
"264",15361,127.1182796,37.4933737,"价颇备",1
"265",15362,127.1187177,37.49291692,"价颇备",1
"266",15363,127.1187177,37.49291692,"价颇备",1
"267",15364,127.1418459,37.49967123,"价颇备",5
"268",15365,127.1418459,37.49967123,"价颇备",5
"269",15366,127.1411328,37.49859815,"价颇备",5
"270",15367,127.1412001,37.49873797,"价颇备",5
"271",15368,127.1415828,37.49951193,"价颇备",5
"272",15369,127.1415828,37.49951193,"价颇备",5
"273",15370,127.1396141,37.4957877,"价颇备",5
"274",15371,127.1396399,37.49568435,"价颇备",5
"275",15372,127.1396141,37.4957877,"价颇备",5
"276",15373,127.1403751,37.49698137,"价颇备",5
"277",15374,127.1443489,37.49930313,"价颇备",5
"278",15375,127.143963,37.49930878,"价颇备",5
"279",15376,127.1438565,37.49932148,"价颇备",5
"280",15377,127.1419504,37.49937393,"价颇备",5
"281",15378,127.1422117,37.49923416,"价颇备",5
"282",15379,127.1422117,37.49923416,"价颇备",5
"283",15380,127.1421153,37.49945176,"价颇备",5
"284",15381,127.1425473,37.49916996,"价颇备",5
"285",15382,127.1425473,37.49916996,"价颇备",5
"286",15383,127.142826,37.49915713,"价颇备",5
"287",15384,127.1430974,37.49913493,"价颇备",5
"288",15385,127.1430974,37.49913493,"价颇备",5
"289",15386,127.1434962,37.49912605,"价颇备",5
"290",15387,127.1439572,37.49916022,"价颇备",5
"291",15388,127.1439572,37.49916022,"价颇备",5
"292",15389,127.1443835,37.499171,"价颇备",5
"293",15390,127.1443835,37.499171,"价颇备",5
"294",15391,127.142007,37.49954103,"价颇备",5
"295",15392,127.1424107,37.49937058,"价颇备",5
"296",15393,127.142545,37.49935607,"价颇备",5
"297",15394,127.1432711,37.49935505,"价颇备",5
"298",15395,127.1435828,37.4993541,"价颇备",5
"299",15396,127.14493,37.49907767,"价颇备",5
"300",15397,127.14493,37.49907767,"价颇备",5
"301",15398,127.1408849,37.49502465,"价颇备",5
"302",15399,127.1459134,37.49686007,"价颇备",5
"303",15400,127.1461219,37.49733323,"价颇备",5
"304",15401,127.1421082,37.49437646,"价颇备",5
"305",15402,127.1421643,37.49434395,"价颇备",5
"306",15403,127.1421082,37.49437646,"价颇备",5
"307",15404,127.1408296,37.49505229,"价颇备",5
"308",15405,127.1400729,37.49544935,"价颇备",5
"309",15406,127.1399683,37.49550042,"价颇备",5
"310",15407,127.1401375,37.49541781,"价颇备",5
"311",15408,127.1409426,37.49499583,"价颇备",5
"312",15409,127.1393797,37.49544038,"价颇备",5
"313",15410,127.139246,37.49552242,"价颇备",5
"314",15411,127.1393797,37.49544038,"价颇备",5
"315",15412,127.1406159,37.49484655,"价颇备",5
"316",15413,127.1419794,37.49412578,"价颇备",5
"317",15414,127.1421353,37.49417638,"价颇备",5
"318",15415,127.1420629,37.49407996,"价颇备",5
"319",15416,127.1420629,37.49407996,"价颇备",5
"320",15417,127.1425805,37.49380354,"价颇备",5
"321",15418,127.1432475,37.49345158,"价颇备",5
"322",15419,127.1443201,37.49287123,"价颇备",5
"323",15420,127.1441804,37.49294852,"价颇备",5
"324",15421,127.14375,37.49351135,"价颇备",5
"325",15422,127.1450994,37.49501608,"价颇备",5
"326",15423,127.1451505,37.49514193,"价颇备",5
"327",15424,127.1451228,37.4950739,"价颇备",5
"328",15425,127.1454432,37.49579783,"价颇备",5
"329",15426,127.1454104,37.49573105,"价颇备",5
"330",15427,127.1445735,37.49387694,"价颇备",5
"331",15428,127.1447238,37.49419379,"价颇备",5
"332",15429,127.1444958,37.49332675,"价颇备",5
"333",15430,127.1443359,37.49338808,"价颇备",5
"334",15431,127.1438541,37.49344455,"价颇备",5
"335",15432,127.1446132,37.49328171,"价颇备",5
"336",15433,127.1446132,37.49328171,"价颇备",5
"337",15434,127.1447033,37.4934806,"价颇备",5
"338",15435,127.1453662,37.49494434,"价颇备",5
"339",15436,127.1454746,37.49586163,"价颇备",5
"340",15437,127.1389527,37.49507276,"价颇备",5
"341",15438,127.1458531,37.49941079,"价颇备",5
"342",15439,127.1447489,37.49930663,"价颇备",5
"343",15440,127.1447489,37.49930663,"价颇备",5
"344",15441,127.1463961,37.49796695,"价颇备",5
"345",15442,127.1469769,37.49922052,"价颇备",5
"346",15443,127.1473485,37.5000522,"价颇备",5
"347",15444,127.1477385,37.50091257,"价颇备",5
"348",15445,127.1478306,37.50110443,"价颇备",5
"349",15446,127.1465318,37.49823827,"价颇备",5
"350",15447,127.1479135,37.50128049,"价颇备",5
"351",15448,127.1458149,37.49979222,"价颇备",5
"352",15449,127.1455518,37.49960969,"价颇备",5
"353",15450,127.1475398,37.50099903,"价颇备",5
"354",15451,127.1475398,37.50099903,"价颇备",5
"355",15452,127.1448677,37.49930767,"价颇备",5
"356",15453,127.1451618,37.49938337,"价颇备",5
"357",15454,127.1450075,37.49919845,"价颇备",5
"358",15455,127.1450075,37.49919845,"价颇备",5
"359",15456,127.1458803,37.49977405,"价颇备",5
"360",15457,127.1459647,37.49983233,"价颇备",5
"361",15458,127.1464831,37.50051391,"价颇备",5
"362",15459,127.1463374,37.50029892,"价颇备",5
"363",15460,127.1454072,37.49946068,"价颇备",5
"364",15461,127.1453152,37.499274,"价颇备",5
"365",15462,127.1452813,37.49938281,"价颇备",5
"366",15463,127.1454154,37.49943834,"价颇备",5
"367",15464,127.1452895,37.49924426,"价颇备",5
"368",15465,127.1456979,37.49943836,"价颇备",5
"369",15466,127.1456979,37.49943836,"价颇备",5
"370",15467,127.1458614,37.49954766,"价颇备",5
"371",15468,127.1456893,37.49957754,"价颇备",5
"372",15469,127.1457636,37.49962614,"价颇备",5
"373",15470,127.1460993,37.49973963,"价颇备",5
"374",15471,127.1460993,37.49973963,"价颇备",5
"375",15472,127.146013,37.49984783,"价颇备",5
"376",15473,127.146013,37.49984783,"价颇备",5
"377",15474,127.1463105,37.50001952,"价颇备",5
"378",15475,127.1463105,37.50001952,"价颇备",5
"379",15476,127.1468262,37.50087227,"价颇备",5
"380",15477,127.1467022,37.50077198,"价颇备",5
"381",15478,127.1467022,37.50077198,"价颇备",5
"382",15479,127.1465851,37.50041869,"价颇备",5
"383",15480,127.1465851,37.50041869,"价颇备",5
"384",15481,127.1468007,37.50068874,"价颇备",5
"385",15482,127.1468971,37.50077845,"价颇备",5
"386",15483,127.1468971,37.50077845,"价颇备",5
"387",15484,127.1475341,37.50121531,"价颇备",5
"388",15485,127.1475341,37.50121531,"价颇备",5
"389",15486,127.1471007,37.50088389,"价颇备",5
"390",15487,127.1471852,37.500908,"价颇备",5
"391",15488,127.1478292,37.50130571,"价颇备",5
"392",15489,127.1471157,37.50103152,"价颇备",5
"393",15490,127.1471157,37.50103152,"价颇备",5
"394",15491,127.1297691,37.49298076,"价颇备",6
"395",15492,127.1297691,37.49298076,"价颇备",6
"396",15493,127.1285934,37.49014325,"价颇备",6
"397",15494,127.1290814,37.49133614,"价颇备",6
"398",15495,127.1293254,37.49183255,"价颇备",6
"399",15496,127.1294468,37.49221401,"价颇备",6
"400",15497,127.1211529,37.48858773,"价颇备",1
"401",15498,127.1209182,37.48849464,"价颇备",1
"402",15499,127.1208302,37.48865429,"价颇备",1
"403",15500,127.1209182,37.48849464,"价颇备",1
"404",15501,127.1202432,37.48979976,"价颇备",1
"405",15502,127.1198282,37.49059217,"价颇备",1
"406",15503,127.1207451,37.48880885,"价颇备",1
"407",15504,127.1207451,37.48880885,"价颇备",1
"408",15505,127.1207451,37.48880885,"价颇备",1
"409",15506,127.1278208,37.48860326,"价颇备",6
"410",15507,127.126492,37.48638575,"价颇备",6
"411",15508,127.126492,37.48638575,"价颇备",6
"412",15509,127.1282613,37.48987119,"价颇备",6
"413",15510,127.1282613,37.48987119,"价颇备",6
"414",15511,127.1276851,37.48865378,"价颇备",6
"415",15512,127.1277087,37.48870132,"价颇备",6
"416",15513,127.1277331,37.48875057,"价颇备",6
"417",15514,127.1272334,37.48771039,"价颇备",6
"418",15515,127.1272165,37.48767057,"价颇备",6
"419",15516,127.1271973,37.48762547,"价颇备",6
"420",15517,127.1267686,37.48672261,"价颇备",6
"421",15518,127.1267686,37.48672261,"价颇备",6
"422",15519,127.1281456,37.48961705,"价颇备",6
"423",15520,127.1277979,37.48855605,"价颇备",6
"424",15521,127.1277779,37.48851477,"价颇备",6
"425",15522,127.1216872,37.48705277,"价颇备",6
"426",15523,127.1272526,37.48740101,"价颇备",6
"427",15524,127.1113802,37.48702217,"价颇备",1
"428",15525,127.1101875,37.48866569,"价颇备",1
"429",15526,127.1184585,37.48794034,"价颇备",1
"430",15527,127.1186261,37.48799823,"价颇备",1
"431",15528,127.1135867,37.48625194,"价颇备",1
"432",15529,127.1121735,37.48592794,"价颇备",1
"433",15530,127.1197122,37.48837525,"价颇备",1
"434",15531,127.118257,37.48787076,"价颇备",1
"435",15532,127.1135867,37.48625194,"价颇备",1
"436",15533,127.1195053,37.49108885,"价颇备",1
"437",15534,127.1272201,37.48733328,"价颇备",6
"438",15535,127.1264926,37.48629832,"价颇备",6
"439",15536,127.1266019,37.48622356,"价颇备",6
"440",15537,127.126692,37.4862274,"价颇备",6
"441",15538,127.1264932,37.48621894,"价颇备",6
"442",15539,127.1264932,37.48621894,"价颇备",6
"443",15540,127.1288073,37.48661198,"价颇备",6
"444",15541,127.1287701,37.48667033,"价颇备",6
"445",15542,127.128168,37.48640964,"价颇备",6
"446",15543,127.1288073,37.48661198,"价颇备",6
"447",15544,127.1287183,37.48675138,"价颇备",6
"448",15545,127.1282911,37.48661016,"价颇备",6
"449",15546,127.1276688,37.4864711,"价颇备",6
"450",15547,127.1288073,37.48661198,"价颇备",6
"451",15548,127.1294126,37.48690574,"价颇备",6
"452",15549,127.1299656,37.48728661,"价颇备",6
"453",15550,127.1274451,37.4862797,"价颇备",6
"454",15551,127.1309637,37.48814407,"价颇备",6
"455",15552,127.1309637,37.48814407,"价颇备",6
"456",15553,127.1271902,37.48727093,"价颇备",6
"457",15554,127.1269343,37.48640701,"价颇备",6
"458",15555,127.1269549,37.48677253,"价颇备",6
"459",15556,127.1269243,37.48671194,"价颇备",6
"460",15557,127.1269243,37.48671194,"价颇备",6
"461",15558,127.1305924,37.49254534,"价颇备",6
"462",15559,127.1298236,37.49317018,"价颇备",6
"463",15560,127.1341161,37.49088038,"价颇备",6
"464",15561,127.1361276,37.4926197,"价颇备",5
"465",15562,127.1361246,37.49261715,"价颇备",5
"466",15563,127.1361246,37.49261715,"价颇备",5
"467",15564,127.1346615,37.49134888,"价颇备",5
"468",15565,127.1346638,37.49135086,"价颇备",5
"469",15566,127.137164,37.49351426,"价颇备",5
"470",15567,127.1312355,37.48837529,"价颇备",6
"471",15568,127.1322358,37.48924229,"价颇备",6
"472",15569,127.1314849,37.4885905,"价颇备",6
"473",15570,127.1251765,37.48004851,"价颇备",6
"474",15571,127.1269906,37.49112398,"价颇备",6
"475",15572,127.121692,37.48135882,"价颇备",3
"476",15573,127.121692,37.48135882,"价颇备",3
"477",15574,127.1220262,37.48150062,"价颇备",3
"478",15575,127.1173535,37.47950062,"价颇备",3
"479",15576,127.118832,37.48014016,"价颇备",3
"480",15577,127.1184279,37.47996908,"价颇备",3
"481",15578,127.1238847,37.48269996,"价颇备",6
"482",15579,127.1240368,37.48227835,"价颇备",6
"483",15580,127.1283834,37.4902459,"价颇备",6
"484",15581,127.1284896,37.49019399,"价颇备",6
"485",15582,127.1283834,37.4902459,"价颇备",6
"486",15583,127.1213841,37.48867939,"价颇备",6
"487",15584,127.1212948,37.48884851,"价颇备",1
"488",15585,127.1263946,37.49127701,"价颇备",6
"489",15586,127.1263946,37.49127701,"价颇备",6
"490",15587,127.1265119,37.49134323,"价颇备",6
"491",15588,127.1299579,37.48885344,"价颇备",6
"492",15589,127.1272495,37.49067947,"价颇备",6
"493",15590,127.1272099,37.49070766,"价颇备",6
"494",15591,127.1273079,37.49063786,"价颇备",6
"495",15592,127.1282592,37.49021892,"价颇备",6
"496",15593,127.1282197,37.49012998,"价颇备",6
"497",15594,127.1281755,37.49003053,"价颇备",6
"498",15595,127.1284806,37.48981974,"价颇备",6
"499",15596,127.1284806,37.48981974,"价颇备",6
"500",15597,127.128524,37.48994422,"价颇备",6
"501",15598,127.1284806,37.48981974,"价颇备",6
"502",15599,127.1284806,37.48981974,"价颇备",6
"503",15600,127.1281755,37.49003053,"价颇备",6
"504",15601,127.1249312,37.48614264,"价颇备",6
"505",15602,127.1249312,37.48614264,"价颇备",6
"506",15603,127.1226152,37.48625332,"价颇备",6
"507",15604,127.122684,37.48610806,"价颇备",6
"508",15605,127.1227244,37.48602361,"价颇备",6
"509",15606,127.1227244,37.48602361,"价颇备",6
"510",15607,127.1264045,37.48594565,"价颇备",6
"511",15608,127.1228375,37.48580694,"价颇备",6
"512",15609,127.1228879,37.48570911,"价颇备",6
"513",15610,127.1138058,37.48258729,"价颇备",3
"514",15611,127.1138058,37.48258729,"价颇备",3
"515",15612,127.1135471,37.48296667,"价颇备",3
"516",15613,127.1135005,37.48311333,"价颇备",3
"517",15614,127.1132274,37.48346151,"价颇备",3
"518",15615,127.1132274,37.48346151,"价颇备",3
"519",15616,127.1148488,37.48134298,"价颇备",3
"520",15617,127.1153179,37.48073463,"价颇备",3
"521",15618,127.1153179,37.48073463,"价颇备",3
"522",15619,127.1144082,37.48187288,"价颇备",3
"523",15620,127.1146113,37.48167893,"价颇备",3
"524",15621,127.1144082,37.48187288,"价颇备",3
"525",15622,127.1162462,37.47952121,"价颇备",3
"526",15623,127.1157603,37.48015774,"价颇备",3
"527",15624,127.1162462,37.47952121,"价颇备",3
"528",15625,127.1169146,37.47865982,"价颇备",3
"529",15626,127.1169146,37.47865982,"价颇备",3
"530",15627,127.1171755,37.47834564,"价颇备",3
"531",15628,127.1317612,37.49169177,"价颇备",6
"532",15629,127.1220656,37.48731918,"价颇备",6
"533",15630,127.122098,37.48725209,"价颇备",6
"534",15631,127.1221426,37.48715965,"价颇备",6
"535",15632,127.1235012,37.48451243,"价颇备",6
"536",15633,127.1234663,37.484579,"价颇备",6
"537",15634,127.1229305,37.48562622,"价颇备",6
"538",15635,127.1240373,37.48347731,"价颇备",6
"539",15636,127.1235332,37.4844514,"价颇备",6
